id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1259882203443539970,_3686482216,Late June is the earliest some Illinois businesses can reopen under the current plan. It is unrealistic for our dow… https://t.co/GvLZPxkmn2,2020-05-11 16:24:59,None,,None,Dunlap  IL,36,9,17989,en
_1254322995952332802,_961445378,"The 10 largest cities (Tokyo  Dhaka  Mumbai  Cairo  mexico City  Dehli  Beijing  Sao Paulo  Osaka  Shanghai) 

Have… https://t.co/ohrZN2ejRv",2020-04-26 08:14:41,None,,None,Wherever I am,5657,2085,1050068,en
_1253991553665818624,_328212690,CORONAVIRUS IS NOT NATURAL  IT IS MANUFACTURED – JAPAN MEDICINE PROFESSOR  DR TASUKU HONJO https://t.co/vqN6LdrGSA https://t.co/eMpKhOhLAS,2020-04-25 10:17:39,None,,None,abuja nigeria,123,94,79,en
_1254356432780214272,_146513211,Fake news has been circulating on social media that the first volunteer in the Oxford vaccine trial has died.  This… https://t.co/AkcS9RkbcN,2020-04-26 10:27:33,None,,None,London,21393,8225,78563,en
_1254481543759683584,_3238448948,Unfortunately the misleading claims of those two doctors in Bakersfield keep making the rounds  so I want to very b… https://t.co/hylZ4FByRf,2020-04-26 18:44:41,None,,None,Duwamish Lands (Seattle),6257,3204,133740,en
_1254484809746792449,_3238448948,Estimating that fraction infected from patients at an urgent care facility is a bit like estimating the average hei… https://t.co/fb8a4GpiEV,2020-04-26 18:57:40,None,,None,Duwamish Lands (Seattle),2608,394,133740,en
_1252640214234718209,_50195142,I understand the need for rapid communication during this pandemic  especially between scientists. So  I would expe… https://t.co/17Hagj5abl,2020-04-21 16:47:54,None,,None,Washington DC,38,3,15804,en
_1255380013488189440,_44196397,FREE AMERICA NOW,2020-04-29 06:14:53,None,,None,,322535,51888,47258092,en
_1251260127757434880,_19044396,Lot of folks antsy to get back on the beach for exercise. Don't forget the social distancing. #FirstAlertWX… https://t.co/LMOMSy1CWl,2020-04-17 21:23:56,None,,None,Jacksonville  FL,117,69,6497,en
_1252363261233647621,_25985010,6:11pm Monday. Jacksonville Beach. We found the spot where the controversial Getty image (last) was taken Friday PM… https://t.co/myCeEJ9Uym,2020-04-20 22:27:23,None,Jacksonville Beach,None,Jacksonville  FL,56,17,12009,en
_1255162647307325440,_1085295974787047431,"seeing so many young people afraid of re-opening the economy because of the virus...

Someone should tell them they… https://t.co/lfcOsO9sNh",2020-04-28 15:51:09,None,,None,Fairfield  IA,1462,407,1957,en
_1255243008984977411,_1085295974787047431,This is not meant as a literal statement  but a hyperbole to engage critical thinking and relative public health risk.,2020-04-28 21:10:29,None,,None,Fairfield  IA,36,3,1957,en
_1223666856923291648,_224896427,Based on the content of my mentions  I feel like I need to further debunk crazy #nCoV2019 / HIV conspiracy preprint… https://t.co/F5bdF56KU2,2020-02-01 17:58:07,None,,None,Seattle  WA,1396,784,305328,en
_1223344537772290048,_913611794,@Dereklowe Just checked their results. The similarity is spurious. Out of 4 inserts they identify between NCov and… https://t.co/L1PbFxg4Km,2020-01-31 20:37:21,None,,None,California  USA,591,215,1938,en
_1245344440811741184,_312800783,WATCH: @SteveFDA speaks to @SandraSmithFox after the FDA approves a two-minute test that detects COVID-19 antibodie… https://t.co/SEyHNpJbQC,2020-04-01 13:37:06,None,,None,New York  NY,15,8,93242,en
_1250091364387295238,_878247600096509952,Every time a hospital admits  discharges  or loses a patient to Covid-19  they are compensated 15% more according t… https://t.co/CtHbTeg5nA,2020-04-14 15:59:41,None,,None,New York  USA,9032,3552,2595342,en
_1234621752166117376,_411967865,Today I witnessed a bunch of trump supporters crashing a peaceful rally I was attending with my family. They were p… https://t.co/O9hWw5feak,2020-03-02 23:28:58,None,,None,,164,84,11176,en
_1234688129623191553,_411967865,Edit for clarification: This was at a Bernie Sanders rally  the trump supporters were counter protesting. It was he… https://t.co/57YMbszg8G,2020-03-03 03:52:44,None,,None,,11,10,11176,en
_1250559631665115137,_17685258,It seems Nervous Nancy Pelosi has deleted the video of herself in Chinatown on February 24 saying that fears of the… https://t.co/E2XJEGTrwA,2020-04-15 23:00:25,None,,None,Florida,24143,9150,726642,en
_1250563714878586880,_292929271,"It looks like Nancy Pelosi deleted this video of her in Chinatown on February 24th

Why could that be?

It’s almost… https://t.co/AQvhIJX59O",2020-04-15 23:16:38,None,,None,Phoenix  AZ,21089,19351,1722933,en
_1250854559473418240,_281593711,Fact check: We never posted this video. It’s obviously local TV coverage of the Speaker visiting Chinatown in San F… https://t.co/kad39zWSQh,2020-04-16 18:32:21,None,,None,Capitol Hill  Washington  D.C.,12917,4282,38392,en
_1232103817715560448,_15764644,It was a pleasure to try my hand at making fortune cookies at the Golden Gate Fortune Cookie Factory (with a little… https://t.co/qIVgHEyV00,2020-02-25 00:43:36,None,,None,San Francisco,21488,3021,7006140,en
_1250467847240892417,_72631996,Thanks to hard work and long hours by dedicated #IRS employees  Economic Impact Payments are going out on schedule … https://t.co/VLC1o15DVI,2020-04-15 16:55:42,None,,None,Washington  D.C.,1948,320,222108,en
_1253779395099144193,_92397793,Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today  Tho… https://t.co/OlC1wSZFEi,2020-04-24 20:14:36,None,,None,North Carolina,754,297,86670,en
_1249332549928849414,_529296546,Our society never reacted to any of the other mortal issues that cause death in a regular basis! Some will die  yes… https://t.co/vRvb9TDSou,2020-04-12 13:44:26,None,Warrington,None,Pensacola  Fl.,11,2,1713,en
_1227248333871173632,_14499829,"@DrTedros 🚨 BREAKING 🚨

""We now have a name for the #2019nCoV disease: 

COVID-19. 

I’ll spell it: C-O-V-I-D hyphe… https://t.co/8SNoUWOGUk",2020-02-11 15:09:38,None,,None,Geneva  Switzerland,8351,8731,9036352,en
_1250429485234569216,_471672239,Today with @MariaBartiromo: Over the last 2 years  US taxpayers paid $830 million to the WHO.  China gave 10% of th… https://t.co/2hCBewlwVE,2020-04-15 14:23:15,None,,None,USA🇺🇸,6406,1960,3391244,en
_1250427044669747204,_471672239,Dear @RepBobbyRush: I know 19 refers to year. I’m in Task Force daily (Congress is out until May 4). Point: WHO has… https://t.co/euhRrh3xaP,2020-04-15 14:13:33,None,,None,USA🇺🇸,2012,375,3391244,en
_1250468017831641091,_1917731,".@KellyannePolls: ""Biden deserved better treatment [from President Obama]. He got much better treatment from the cu… https://t.co/5QUb5WakgM",2020-04-15 16:56:22,None,,None,Washington  DC,1796,335,4128753,en
_673699231098527744,_3033098307,Messages to all American https://t.co/AjovPuqhxV,2015-12-07 03:03:08,None,,None,Seattle,7,3,944,en
_1231295023033069568,_286790803,".
🥳🎉  CARNAVAL na BAHIA - QUEM VAI?  🎉🥳
. https://t.co/OV8avpwkTa",2020-02-22 19:09:44,None,,None,Nova York  EUA,306,117,9436,pt
_1231600369689600001,_116868315,"#MansplainingIn5Words
And they say Bolsonaro's government is homophobic never before you saw this in Brazil a Carni… https://t.co/o3YQNzPyOH",2020-02-23 15:23:04,None,,None,EUA/Brasil 🇺🇸,16,3,4668,en
_962814691415347200,_219092234,A galera do Bloco Crocodilo  que será puxado por Daniela Mercury  já aguarda ansiosa início do desfile na Barra.… https://t.co/moznzThNvg,2018-02-11 22:24:45,None,,None,Salvador,0,0,86,pt
_1249143521363267584,_1430508206,No buying flags in MI. This is Costco.🇺🇸🇺🇸🇺🇸 https://t.co/n5ouXjzJ4M,2020-04-12 01:13:18,None,,None,Michigan  USA,1320,1252,34780,en
_1248767913269645319,_218660402,"Per order from @GovWhitmer  people in Michigan are now banned from purchasing a new baby car seat in stores. 

This… https://t.co/pPCm5RI0AK",2020-04-11 00:20:46,None,,None,Michigan  USA,4531,2638,3672,en
_1249431149417504768,_218660402,My intention was for the order to be clarified so this didn't happen to another mom. After @Ingrid_Jacques' story &amp;… https://t.co/bqc7L7D3vP,2020-04-12 20:16:13,None,,None,Michigan  USA,12,4,3672,en
_1250106948760014848,_72631996,Thinking about taxes? So are phone scammers! Criminals often pose as #IRS agents and try to steal your money and in… https://t.co/y1DvK1MrWb,2020-04-14 17:01:37,None,,None,Washington  D.C.,40,18,222108,en
_1250029079262355457,_7744592,“We don’t have a king. We have a president. … George Washington was president — not King Washington.” Watch… https://t.co/8UAN1oGwGA,2020-04-14 11:52:11,None,,None,Studio 1A,858,249,4237684,en
_1249835579153485825,_380268462,"Trump: “When somebody is president of the United States  the authority is total.”

Nope.

That would be the literal… https://t.co/4AiYZCwROB",2020-04-13 23:03:17,None,,None,Austin  TX,1978,623,155984,en
_1247225908429234176,_3932768472,"The more you study this virus  the more you find the same name: Bill Gates.

He's the 2nd largest funder of WHO.… https://t.co/67mA7TclrE",2020-04-06 18:13:23,None,,None,Washington D.C.,6616,3788,345738,en
_1249731216598843393,_380268462,The President can *informally* put pressure on local/state governments. He can mess with emergency funding. And he… https://t.co/1X2yvrkcM0,2020-04-13 16:08:35,None,,None,Austin  TX,991,210,155984,en
_1248259967360139265,_2337404778,"The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker

“it’s right out there in the open for e… https://t.co/Q1BByqVePn",2020-04-09 14:42:22,None,,None,The Front of the Classroom,5,5,2393,en
_1249536322521399302,_102071743,@tedcruz Hello Senator! This photo is from January of 2019  and is being misused to spread fear and anger. I know y… https://t.co/goDjUf4LRK,2020-04-13 03:14:09,None,,None,East Lansing  MI,3207,529,454489,en
_1249735101493084161,_23022687,I RT’ed a former LA Times reporter who had tweeted pics that mistakenly ran on the ABC local news broadcast. When I… https://t.co/DAVcdYsM8j,2020-04-13 16:24:01,None,,None,Houston  Texas,5949,1307,4324054,en
_1246793653294686208,_21118184,Fear not everyone  Pat Robertson has worked out what caused the Coronavirus; oral sex! With women! Which they didn'… https://t.co/quVAR9sBQb,2020-04-05 13:35:45,None,,None,London & Liverpool,41133,9663,18063,en
_1246476617628758016,_89103388,Estados Unidos acaba de descubrir al hombre que fabricó y vendió el virus Corona a China. Dr. Charles Lieber  jefe… https://t.co/dkP2mFImxn,2020-04-04 16:35:58,None,,None,,3088,3851,7947,es
_1246539211693490184,_252751061,"""Theres a study out that people with lupus aren't catching this horrible virus... Maybe that's correct  maybe that'… https://t.co/FbAOMp49f6",2020-04-04 20:44:42,None,,None,,9,5,1253739,en
_1246516931345121281,_812361923304034304,There is NO evidence to suggest that Lupus patients on Plaquenil/Hydroxychloroquine are NOT at high risk for… https://t.co/xcMYz875cx,2020-04-04 19:16:10,None,,None,Manhattan  NY,1044,535,115119,en
_1246505314024742914,_20718719,"We're here to be a resource for you throughout the #COVID19 pandemic.

Check out our updated FAQ to get the answers… https://t.co/QtWNSevABD",2020-04-04 18:30:00,None,,None,Washington DC,37,19,44700,en
_1247287993095897088,_878247600096509952,Apparently  doctors and nurses around the world are wondering why no one is dying from heart attacks and strokes an… https://t.co/CiYphLX6Dq,2020-04-06 22:20:05,None,,None,New York  USA,27843,11552,2595342,en
_1246556258095763456,_878247600096509952,State departments of Public Health are reporting the number of deaths BEFORE the medical examiners have even conclu… https://t.co/Wbk1n045sY,2020-04-04 21:52:26,None,,None,New York  USA,14230,4886,2595342,en
_1247666625958023168,_112047805,Well  Dr. Birx just said it. Anyone in U.S. who dies with Covid 19  regardless of what else may be wrong  is now be… https://t.co/a8bRDBIUr1,2020-04-07 23:24:38,None,,None,Southwest Florida,31929,12662,1159826,en
_1117789925527773184,_863527548,Trash fills the street gutters in #socialist #Venezuela. Indeed  this is trash: Venezuelan #Bolivars. https://t.co/Fll6PGxOgM,2019-04-15 14:01:00,None,,None,Baltimore & Paris,233,205,318488,en
_1105393223462207488,_845571660090671104,Ayer se produjo el saqueo de un banco bicentenario en la ciudad de Mérida  en las cercanías de la plaza Glorias Pat… https://t.co/vYFKMyZEBD,2019-03-12 09:00:56,None,,None,,38,36,139893,es
_1242114805588267008,_813286,Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fig… https://t.co/TIjyEkJOGd,2020-03-23 15:43:41,None,,None,Washington  DC,128189,36861,129491608,en
_1246434646709030913,_229929259,#covid19 #coronavirus #coronavirusupdate unbelievable president. https://t.co/jfqNJrzxGB,2020-04-04 13:49:12,None,,None,Mumbai India,296,319,1918,en
_1246112575105925120,_182299649,💔Heartbreaking scenes as thirteen-year-old Ismail Mohamed Abdulwahab is buried without his family present  as his m… https://t.co/KXnH6WTUDZ,2020-04-03 16:29:24,None,,None,Leeds  England,23726,8162,7782,en
_1253484059881324544,_1228462620,So this ad just ran on Fox News https://t.co/2mTHGeIbJg,2020-04-24 00:41:03,None,,None,,480,105,55210,en
_1252390291018878979,_828157237,"Very Interesting exchange Caught on (GST HOT MIC) between FAKE NEWS @FoxNews @johnrobertsFox 
and a FAKE NEWS Tech… https://t.co/KTXm0Dwi2e",2020-04-21 00:14:48,None,,None,,8626,6209,10668,en
_1252943890769948673,_20975060,Because you asked.....The @USC @lapublichealth study is real - but not yet peer-reviewed.  The rest of the exchange… https://t.co/UNS4rz8qho,2020-04-22 12:54:36,None,,None,United States,333,64,207765,en
_1253054416493699072,_237348797,Just want to alert folks there is a fraudulent post attributed to me circulating on social media. Not the first tim… https://t.co/fj6rSvbYlt,2020-04-22 20:13:48,None,,None,South Carolina,6095,938,1160903,en
_1245682138776629248,_1108472017144201216,The media is giving a pass to a pro-Biden TV ad that doctors and deceptively edits audio of President Trump  even t… https://t.co/wDwvq2rm9i,2020-04-02 11:59:00,None,,None,MAGA Country,2724,977,1319186,en
_1242193904553865216,_289963138,Trump refused to take the threat of the coronavirus seriously  now he won’t take responsibility as his administrati… https://t.co/8TwEq50RQp,2020-03-23 20:58:00,None,,None,Washington  DC,100753,77309,54676,en
_1246038234087534597,_846708486570479622,@APhillips0926 Hi  Annie. This appears to be a fake image. Our hours are still 7AM to 8:30PM. Check out the link be… https://t.co/GSsNc7DeBd,2020-04-03 11:33:59,None,,None,,1,0,17020,en
_1243385868473122821,_822215673812119553,President @realDonaldTrump leads a #COVID19 Teleconference call with 50 Governors  plus Territories  earlier today… https://t.co/pkUgqMuYLZ,2020-03-27 03:54:26,None,,None,Washington  D.C.,9097,1437,26485850,en
_1252363632119144449,_822215673812119553,"We've been working hard to provide Governors the information they need to maximize testing.

Prior to today's call… https://t.co/Ug0Ioou6o9",2020-04-20 22:28:52,None,,None,Washington  D.C.,5404,1083,26485850,en
_1244651038914662401,_1207634475254865921,"No such order has been issued by the Ministry of Home Affairs.

Note: By sharing only official and accurate informa… https://t.co/ShI76T69XO",2020-03-30 15:41:46,None,,None,New Delhi,467,252,180226,en
_1245060800429133824,_133769083,La Encargada de Negocios Mara Tekach aclara información sobre visados para profesionales médicos https://t.co/RiPw4W37AA,2020-03-31 18:50:01,None,,None,La Habana  Cuba,12,13,47376,es
_1243335697202851843,_15649433,We encourage medical professionals seeking work in the U.S. on a work or exchange visitor visa (H or J)  particular… https://t.co/EHGY64N2Hw,2020-03-27 00:35:04,None,,None,Washington  DC  USA,4182,4149,648773,en
_1245123712011112454,_807095,Dr. Colleen Smith  the ER doctor who last week took us inside Queens's overstretched Elmhurst Hospital  has tested… https://t.co/ND58ef5XmD,2020-03-31 23:00:00,None,,None,New York City,574,356,49400437,en
_1240282690697428994,_442062358,Earlier in #Beirut: example of bad media coverage that contributes to panic and sets wrong example. 1. If your phot… https://t.co/u9FbGvH7kp,2020-03-18 14:23:31,None,,None,Alaska,2491,830,1274,en
_1239578905071288328,_948946378939609089,"To slow the spread of #COVID19  I'm ordering:
•Closure of ALL pre-K  K-12 schools  higher ed insts. beginning 3/18… https://t.co/IH7Q6VA6Bl",2020-03-16 15:46:55,None,,None,New Jersey  USA,7059,4049,378602,en
_1245522301757652994,_216215913,Fake letter circulating on social media  saying DESE will not allow students to move on to the next grade level. NO… https://t.co/yq5cnBOiBs,2020-04-02 01:23:52,None,,None,Jefferson City  MO,363,301,23276,en
_1234856304918663168,_939091,"We can't sit by and lose this country to Donald Trump. Today  we take it back — together.

Go vote:… https://t.co/GiCegmmHm8",2020-03-03 15:01:00,None,,None,Wilmington  DE,5598,1570,28404053,en
_1241770029982593026,_160926944,Is this a wind up https://t.co/sG4vnfnxAN,2020-03-22 16:53:40,None,,None,,43195,9882,5285916,en
_1245097937853730817,_1146021318082609152,"#COVID19 ☣️

Mismas imágenes que veíamos en China 🇨🇳 Italia 🇮🇹 Irán 🇮🇷 ahora las vemos en Ecuador 🇪🇨 pero todavía h… https://t.co/R6SLM1SIfB",2020-03-31 21:17:35,None,,None,Zermatt  Suiza 🇨🇭,1125,1337,74242,es
_1244380921329070081,_878247600096509952,"The number one killer in America is Heart disease. 1 002 people a day. 

Did you know that if you die from heart di… https://t.co/snE0hfiPgk",2020-03-29 21:48:25,None,,None,New York  USA,28543,10964,2595342,en
_1244389614107987969,_19284349,@RealCandaceO I work in medical examiners office. Suicides and murders are being classified as covid deaths if they… https://t.co/MAy4EgMxzv,2020-03-29 22:22:58,None,,None,,1263,473,157,en
_1222505592595480576,_2218026914,"Here are some Q&amp;As on the new #coronavirus.

Q: Are antibiotics effective in preventing &amp; treating the 2019-nCoV?
A… https://t.co/c1sAD7SJyS",2020-01-29 13:03:40,None,,None,Manila  Philippines,531,507,83729,en
_1225961563594510337,_2218026914,"Q: If drinking water alleviates a sore throat  does this also protect against #2019nCoV infection?

A: While stayin… https://t.co/86N2CHCqyR",2020-02-08 01:56:28,None,,None,Manila  Philippines,177,163,83681,en
_1242254105155973122,_35315865,"Say it with me: *viral RNA doesn't necessarily mean live virus was present.* Now you're going to see ""coronavirus c… https://t.co/4rbUi8kBiQ",2020-03-24 00:57:13,None,,None,Kent  Ohio,1611,700,102045,en
_1243891663162019841,_1862822629,NEW: CDC guidance on masks expected to change in next 10 days. Americans will be advised to wear masks in everyday… https://t.co/JkN9So1rTn,2020-03-28 13:24:17,None,,None,,47077,18918,25100,en
_1243947313715961857,_146569971,@DrMattMcCarthy CDC does not have updated guidance scheduled to come out on this topic. See current CDC guidance re… https://t.co/fITLV0Un9p,2020-03-28 17:05:25,None,,None,Atlanta  GA,6154,1974,3698082,en
_1241558897774809092,_16145875,NYC is aware of a rumor circulating regarding the spraying of disinfectant from helicopters in parts of Brooklyn  i… https://t.co/yxTuFHi4EE,2020-03-22 02:54:42,None,,None,New York City,401,237,505426,en
_1238776545398923264,_600345740,⚠️ #COVIDー19 | La prise d'anti-inflammatoires (ibuprofène  cortisone  ...) pourrait être un facteur d'aggravation d… https://t.co/n9OxwUtgnl,2020-03-14 10:38:38,None,,None,France,38043,40236,301425,fr
_1240409217997189128,_14499829,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information  WHO does… https://t.co/kaAEMvw28V",2020-03-18 22:46:17,None,,None,Geneva  Switzerland,8212,7314,9036352,en
_1176858065242660865,_234859616,In the past few weeks it became clear that I was not on the same page as my new Board. Whenever that happens  its b… https://t.co/inmy1toiKw,2019-09-25 13:56:42,None,,None,Palo Alto  CA,325,44,12398,en
_1227297754499764230,_189868631,"We now have a name for the disease caused by the novel coronavirus: COVID-19.

Having a name matters to prevent the… https://t.co/lj8VkfAAkd",2020-02-11 18:26:01,None,,None,Geneva  Switzerland,1137,776,1413259,en
_1242565847681359873,_559036652,NBVC continues to support the Department of Defense in routine air and port operations to support our nation’s warf… https://t.co/4NYGhu10mF,2020-03-24 21:35:58,None,,None,Ventura County  California,62,34,1682,en
_1242971461649707009,_17070113,We are strengthening our response to the COVID-19 emergency every day: taking new steps to relax parking enforcemen… https://t.co/4aAjSEZtbo,2020-03-26 00:27:44,None,,None,Los Angeles  CA,181,27,420382,en
_1242148423542939653,_715043217419411457,The real-life story of #Sofia and #Antonio who worked as nurses in Italy. They left their small kids ( Cara and lia… https://t.co/1ExyM3Rewb,2020-03-23 17:57:16,None,,None,India,147,64,8503,en
_1239997526268207105,_92717138,https://t.co/RQpmkcgtYU,2020-03-17 19:30:22,None,,None,Everywhere You Are!,8731,1934,2973623,und
_1245465684177555456,_15829144,Un video falsamente atribuido a @nytimes que recopila discursos de varios líderes mundiales circula en redes social… https://t.co/reSAHGsl6s,2020-04-01 21:38:53,None,,None,New York  NY,975,544,69661,es
_1239840415165157376,_999578121123848192,159 anni fa veniva proclamata l’Unità d’Italia. Da allora il nostro Paese ha affrontato mille difficoltà  guerre mo… https://t.co/OhYjd5mHu5,2020-03-17 09:06:04,None,,None,,17715,3062,982254,it
_1235396111604441091,_1002202559933833216,Hace días se supo del primer caso de un perro que dio positivo por el nuevo coronavirus. Algunos usuarios lo pusier… https://t.co/7PCGQ9RIde,2020-03-05 02:46:00,None,,None,Montevideo  Uruguay,30,41,29928,es
_1243718539900526595,_56710068,"O coronavirus não respeita nem sangue azul. 

https://t.co/N0DMF0hb8a",2020-03-28 01:56:21,None,,None,Natal/Rio/Paris/NYC,16,6,7779,pt
_1249062356077944832,_72631996,#IRS deposited the first Economic Impact Payments into taxpayers’ bank accounts today. We know many people are anxi… https://t.co/slAOkJxDeq,2020-04-11 19:50:46,None,,None,Washington  D.C.,4305,2487,222108,en
_580828044027424768,_61034669,Ruby Demestoy (@RubyDemestoy) es toda una joyita http://t.co/3rgCKmUfh1 http://t.co/YZ221gXNRh,2015-03-25 20:26:11,None,,None,Venezuela,18,5,194707,es
_1242136200120598531,_970207298,The Senate needs to pass a stimulus that doesn’t just go to no-strings-attached bailouts for giant corporations. Th… https://t.co/pOleJHauLn,2020-03-23 17:08:42,None,,None,,13666,4248,6922625,en
_1242141810903875584,_1917731,"Sen. Mitch McConnell: ""They ought to be embarrassed."" https://t.co/wKhgN0pMEY https://t.co/X9oZI9utAk",2020-03-23 17:31:00,None,,None,Washington  DC,169,56,4128754,en
_1244593511141232642,_355989081,A 44-yr-old man from Rewari was admitted y'day with 35% burn injuries.He got injured after fire broke out when he s… https://t.co/J1LC3C552q,2020-03-30 11:53:11,None,,None,India,721,144,5217118,en
_1242470142556155904,_232268199,"New York needs 30 000 ventilators.

It will be the difference between life and death.

The federal government must… https://t.co/pmHh1DLLUy",2020-03-24 15:15:40,None,,None,New York,35002,8864,2639781,en
_1241184095943766018,_759251,The US death toll from coronavirus continues to climb. Victims include a former New York fire marshal who sprang in… https://t.co/9pQpjhsJaW,2020-03-21 02:05:23,None,,None,,780,404,52883482,en
_1240463015071428609,_807095,7 members of a single family in New Jersey contracted the coronavirus. 2 have died and the matriarch of the family … https://t.co/PxW7DURKH4,2020-03-19 02:20:04,None,,None,New York City,5027,3245,49400438,en
_1242312384645156865,_1435365788,Just joke 😜😎😷,2020-03-24 04:48:48,None,,None,Chiniot  Pakistan,374,33,5821,en
_1242089317951922176,_984711667836649472,“They will create the virus themselves and they will sell the antidotes afterwards  pretending to take their time t… https://t.co/rnzXAzcvbP,2020-03-23 14:02:24,None,,None,Srinagar  Kashmir,9,1,107,en
_1240086052615991297,_389313566,8/10: I’ve heard that coronavirus thrives in cold sinuses. So if you blow-dry your nose with warm air  it kills the… https://t.co/rY2zlUIlqi,2020-03-18 01:22:09,None,,None,Maryland  USA,462,163,203122,en
_1241119424729559041,_56480330,I hear unfounded rumors about #NationalGuard troops supporting a nationwide quarantine. Let me be clear: There has… https://t.co/EcmxUM2CCe,2020-03-20 21:48:24,None,,None,Washington  D.C.,6237,3157,36349,en
_1240811634215378944,_151108333,Emergencies are scary enough. Let’s not add to the fear by spreading misinformation. @WANationalGuard is your neigh… https://t.co/wy225kbRop,2020-03-20 01:25:21,None,,None,Camp Murray  Washington,2839,807,12469,en
_1240833664801538049,_188369814,"This video was taken in Barrington IL (NW suburb of Chicago) about 3 hours ago.

Metra North line heading to Chicag… https://t.co/ojtYLfGJ7o",2020-03-20 02:52:53,None,Chicago,None,Click link below for a free trial:,3630,1584,105244,en
_1241511790988623873,_861668545310097409,To confirm what others have pointed out: these are new Joint Light Tactical Vehicles being transported by @USArmy M… https://t.co/Mtsvs8quIt,2020-03-21 23:47:31,None,,None,The Pentagon,2514,1161,37976,en
_1242258629278875648,_68611923,"NBC: Did you see the President's press conference? Where did you hear about--

Patient: Yeah. Yeah  we saw his pres… https://t.co/taQOPTJ970",2020-03-24 01:15:11,None,,None,United States,4057,2211,59028,en
_1241469504087035904,_2882328382,"Uganda confirms 1st case of COVID-19. 

The confirmed case is a 36 year old Ugandan male who arrived from Dubai at… https://t.co/mOE4APxOiC",2020-03-21 20:59:29,None,,None,Kampala  Uganda,2176,1265,259137,en
_1238904215759540224,_292929271,"How is socialized medicine working out for Italy?

Top health officials recently suggested that age limits be put i… https://t.co/kU1SYKHblZ",2020-03-14 19:05:57,None,,None,Phoenix  AZ,32039,14187,1722933,en
_1237116479121887232,_167704836,"BREAKING NEWS:

official:

for the first time since World War II 

on 9 March 2020 

Italy ordered to limit freedom… https://t.co/GAjhlkLY5z",2020-03-09 20:42:07,None,,None,Milano,894,698,204402,en
_1240945314384826369,_15745368,"Here we go again with the “my friend whose dad works in the government” rumors. 

I don’t know if these are from… https://t.co/qsV7uqsQjQ",2020-03-20 10:16:33,None,,None,United States,255,83,4209363,en
_1240999062259863554,_281548015,#SCAM #ALERT There is no door-to-door Coronavirus testing. Call the police if someone visits you offing a test. Tes… https://t.co/C6I53Wj4on,2020-03-20 13:50:07,None,,None,Davie  Florida,40,33,9706,en
_1240273631604809728,_1004462830878244864,"@elonmusk @DiderRaoult UPDATE:

Full peer reviewed study has been released by Didier Raoult MD  PhD… https://t.co/4kletf4Yw4",2020-03-18 13:47:31,None,,None,present,14954,8511,17907,en
_1240364608390606850,_1917731,"Sen. John Cornyn: ""China is to blame because the culture where people eat bats &amp; snakes &amp; dogs &amp; things like that … https://t.co/0QIgJNmzPZ",2020-03-18 19:49:02,None,,None,Washington  DC,10109,3973,4128755,en
_1239662076425129985,_79004056,We want to provide the Enfamil Community with as many answers as we can and clarify some misinformation during thes… https://t.co/zW2zjRokzc,2020-03-16 21:17:25,None,,None,2400 W Lloyd Expy  Evansville  Indiana,17,3,4315,en
_1239172790982336513,_386137123,You can wash your hands ALL day long  use alcohol afterwards and protect yourself from the virus as much as you can… https://t.co/9Q6B8sW5J0,2020-03-15 12:53:10,None,,None,,138,91,47231,en
_1239336564334960642,_118845216,Not ONE media outlet has asked about George Soros’s involvement in this FLU panic. He is SOMEWHERE involved in this.,2020-03-15 23:43:57,None,,None,,3579,1042,760376,en
_1239143515269062657,_1092464137,Reported as fake in Portugal  in the meantime deleted by Marca (who made it a viral story). https://t.co/Iq7QAkDImD,2020-03-15 10:56:50,None,,None,London  England,549,331,105833,en
_1239604975933755392,_1173978070535024642,Please take a minute to look at today’s Coronavirus update. Trying to dispel a lot of the myths out there. These ar… https://t.co/Y9AauWsX7e,2020-03-16 17:30:31,None,,None,,115,38,13527,en
_1240596694657642496,_1185274459537707009,"@UKDefJournal “COVID-19 Quarantine Team” 

What are you preparing for then? 🤔 https://t.co/zB57FlYWR2",2020-03-19 11:11:15,None,,None,Stirling  Scotland,0,0,130,en
_1237320346010705922,_3794682452,Whenever there’s an outbreak of a disease  misinformation and rumours can spread faster than the virus itself and i… https://t.co/2Y4WcRI3ij,2020-03-10 10:12:13,None,,None,Manila  Philippines,892,899,194530,en
_1238228404761178112,_19834403,NO  there is NO TRUTH to rumors about Manhattan being quarantined. Whoever is spreading this misinformation  PLEASE STOP NOW!,2020-03-12 22:20:31,None,,None,New York  NY,10686,3190,1534736,en
_1238542265301204992,_232268199,"UPDATE: NYS has 96 confirmed new cases of novel coronavirus  bringing the statewide total to 421.

Westchester: 158… https://t.co/X9zBopqBMh",2020-03-13 19:07:41,None,,None,New York,1738,1039,2639781,en
_1238525796869947392,_232268199,After weeks of waiting  NYS now has authority from the FDA to conduct #Coronavirus testing at 28 labs across the st… https://t.co/MRSzuFuCxG,2020-03-13 18:02:15,None,,None,New York,2850,804,2639781,en
