id,title,checked_link,countries,date,justify,label,source,poynter_link,social_medias,tweet_id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
378, tv presenter angélica said she will not be vaccinated against covid19 because she has high immunity,https://www.aosfatos.org/noticias/e-falso-que-angelica-disse-que-nao-tomara-vacina-contra-covid-19/,Brazil,2021-01-19,explanation in note  the spokesperson for the presenter informed she did not grant any radio interview and she will get the vaccine as soon as it is available to the group in which she fits,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=tv-presenter-angelica-said-she-will-not-be-vaccinated-against-covid-19-because-she-has-high-immunity,3,_1339212219104579584,_43023158,Eu vou tomar a vacina  minha família vai tomar a vacina  recomendo que as pessoas tomem a vacina e ponto final.,2020-12-16 14:14:09,None,,None,Rio de Janeiro  Brasil,53535,1881,13263729,pt
378, tv presenter angélica said she will not be vaccinated against covid19 because she has high immunity,https://www.aosfatos.org/noticias/e-falso-que-angelica-disse-que-nao-tomara-vacina-contra-covid-19/,Brazil,2021-01-19,explanation in note  the spokesperson for the presenter informed she did not grant any radio interview and she will get the vaccine as soon as it is available to the group in which she fits,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=tv-presenter-angelica-said-she-will-not-be-vaccinated-against-covid-19-because-she-has-high-immunity,3,_1349322450018906114,_43023158,Vacina: não importa a origem  nem quem a distribui. O foco é na eficácia científica. Se as agências regulatórias ap… https://t.co/cFfae0UNY5,2021-01-13 11:48:35,None,,None,Rio de Janeiro  Brasil,6117,293,13263729,pt
378, tv presenter angélica said she will not be vaccinated against covid19 because she has high immunity,https://www.aosfatos.org/noticias/e-falso-que-angelica-disse-que-nao-tomara-vacina-contra-covid-19/,Brazil,2021-01-19,explanation in note  the spokesperson for the presenter informed she did not grant any radio interview and she will get the vaccine as soon as it is available to the group in which she fits,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=tv-presenter-angelica-said-she-will-not-be-vaccinated-against-covid-19-because-she-has-high-immunity,3,_1339212219104579584,_43023158,Eu vou tomar a vacina  minha família vai tomar a vacina  recomendo que as pessoas tomem a vacina e ponto final.,2020-12-16 14:14:09,None,,None,Rio de Janeiro  Brasil,53535,1881,13263729,pt
378, tv presenter angélica said she will not be vaccinated against covid19 because she has high immunity,https://www.aosfatos.org/noticias/e-falso-que-angelica-disse-que-nao-tomara-vacina-contra-covid-19/,Brazil,2021-01-19,explanation in note  the spokesperson for the presenter informed she did not grant any radio interview and she will get the vaccine as soon as it is available to the group in which she fits,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=tv-presenter-angelica-said-she-will-not-be-vaccinated-against-covid-19-because-she-has-high-immunity,3,_1349322450018906114,_43023158,Vacina: não importa a origem  nem quem a distribui. O foco é na eficácia científica. Se as agências regulatórias ap… https://t.co/cFfae0UNY5,2021-01-13 11:48:35,None,,None,Rio de Janeiro  Brasil,6117,293,13263729,pt
378, tv presenter angélica said she will not be vaccinated against covid19 because she has high immunity,https://www.aosfatos.org/noticias/e-falso-que-angelica-disse-que-nao-tomara-vacina-contra-covid-19/,Brazil,2021-01-19,explanation in note  the spokesperson for the presenter informed she did not grant any radio interview and she will get the vaccine as soon as it is available to the group in which she fits,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=tv-presenter-angelica-said-she-will-not-be-vaccinated-against-covid-19-because-she-has-high-immunity,3,_1349322450018906114,_43023158,Vacina: não importa a origem  nem quem a distribui. O foco é na eficácia científica. Se as agências regulatórias ap… https://t.co/cFfae0UNY5,2021-01-13 11:48:35,None,,None,Rio de Janeiro  Brasil,6117,293,13263729,pt
410, a video that shows a long queue of people to enter a covid19 makeshift hospital in the indonesian capital jakarta,https://factcheck.afp.com/video-shows-people-queueing-covid-19-quarantine-centre-malaysia,Indonesia,2021-01-14,explanation the video actually shows a queue at a covid19 care centre in malaysia,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=a-video-that-shows-a-long-queue-of-people-to-enter-a-covid-19-makeshift-hospital-in-the-indonesian-capital-jakarta,3,_1347194592580362248,_291574437,Ramainya 😭😭😭😭😭😭😭 https://t.co/VKNeTi7DRR,2021-01-07 14:53:15,None,Kuala Lumpur,None,johor bahru malaysia,7517,8883,1277,in
413, newspaper clipping with a report of 40 students getting hospitalized after the covid19 vaccination in india,https://factly.in/this-incident-of-students-getting-hospitalized-after-vaccination-is-old-and-not-related-to-covid-19/,India,2021-01-17,explanation it is an old article reported in 2018 with respect to the measlesrubella vaccine the incident has no connection with the recent covid19 vaccination in the country,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=newspaper-clipping-with-a-report-of-40-students-getting-hospitalized-after-the-covid-19-vaccination-in-india,1,_1350825335839928328,_788466790347239424,Soon after injected covid-19 vaccine in india https://t.co/gBWYEKJbl5,2021-01-17 15:20:31,None,,None,Pakistan,0,0,1398,en
413, newspaper clipping with a report of 40 students getting hospitalized after the covid19 vaccination in india,https://factly.in/this-incident-of-students-getting-hospitalized-after-vaccination-is-old-and-not-related-to-covid-19/,India,2021-01-17,explanation it is an old article reported in 2018 with respect to the measlesrubella vaccine the incident has no connection with the recent covid19 vaccination in the country,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=newspaper-clipping-with-a-report-of-40-students-getting-hospitalized-after-the-covid-19-vaccination-in-india,1,_1350825335839928328,_788466790347239424,Soon after injected covid-19 vaccine in india https://t.co/gBWYEKJbl5,2021-01-17 15:20:31,None,,None,Pakistan,0,0,1398,en
413, newspaper clipping with a report of 40 students getting hospitalized after the covid19 vaccination in india,https://factly.in/this-incident-of-students-getting-hospitalized-after-vaccination-is-old-and-not-related-to-covid-19/,India,2021-01-17,explanation it is an old article reported in 2018 with respect to the measlesrubella vaccine the incident has no connection with the recent covid19 vaccination in the country,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=newspaper-clipping-with-a-report-of-40-students-getting-hospitalized-after-the-covid-19-vaccination-in-india,1,_1350842525695705088,_1207634475254865921,A tweet referring to a news article is claiming that 40 students have been hospitalised after being administered wi… https://t.co/XbxKLeMkze,2021-01-17 16:28:50,None,,None,New Delhi,822,383,182625,en
413, newspaper clipping with a report of 40 students getting hospitalized after the covid19 vaccination in india,https://factly.in/this-incident-of-students-getting-hospitalized-after-vaccination-is-old-and-not-related-to-covid-19/,India,2021-01-17,explanation it is an old article reported in 2018 with respect to the measlesrubella vaccine the incident has no connection with the recent covid19 vaccination in the country,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=newspaper-clipping-with-a-report-of-40-students-getting-hospitalized-after-the-covid-19-vaccination-in-india,1,_1350842525695705088,_1207634475254865921,A tweet referring to a news article is claiming that 40 students have been hospitalised after being administered wi… https://t.co/XbxKLeMkze,2021-01-17 16:28:50,None,,None,New Delhi,822,383,182625,en
437, cadena ser radio has announced the closure of establishments due to coronavirus in the community of madrid,https://maldita.es/malditobulo/20210113/ultima-hora-la-vanguardia-cadena-ser-cierre-bares-restaurantes-establecimientos-comunidad-madrid-sabado-coronavirus/,Spain,2021-01-13,explanation it was an error of the newspaper la vanguardia it has already been corrected,FALSE, Maldita.es,https://www.poynter.org/?ifcn_misinformation=cadena-ser-radio-has-announced-the-closure-of-establishments-due-to-coronavirus-in-the-community-of-madrid,1,_1349366463518420993,_43910684,❌ FAKE NEWS | Esta imagen que circula en redes sociales y WhatsApp cita una información que en ningún momento ha da… https://t.co/CAJIjBOKwO,2021-01-13 14:43:29,None,,None,,391,334,1299833,es
437, cadena ser radio has announced the closure of establishments due to coronavirus in the community of madrid,https://maldita.es/malditobulo/20210113/ultima-hora-la-vanguardia-cadena-ser-cierre-bares-restaurantes-establecimientos-comunidad-madrid-sabado-coronavirus/,Spain,2021-01-13,explanation it was an error of the newspaper la vanguardia it has already been corrected,FALSE, Maldita.es,https://www.poynter.org/?ifcn_misinformation=cadena-ser-radio-has-announced-the-closure-of-establishments-due-to-coronavirus-in-the-community-of-madrid,1,_1238535823324262401,_43910684,🔴 Madrid cierra todos los establecimientos salvo tiendas de alimentación  farmacias  gasolineras y estancos https://t.co/zW9x36mN6q,2020-03-13 18:42:05,None,,None,,38,34,1299833,es
437, cadena ser radio has announced the closure of establishments due to coronavirus in the community of madrid,https://maldita.es/malditobulo/20210113/ultima-hora-la-vanguardia-cadena-ser-cierre-bares-restaurantes-establecimientos-comunidad-madrid-sabado-coronavirus/,Spain,2021-01-13,explanation it was an error of the newspaper la vanguardia it has already been corrected,FALSE, Maldita.es,https://www.poynter.org/?ifcn_misinformation=cadena-ser-radio-has-announced-the-closure-of-establishments-due-to-coronavirus-in-the-community-of-madrid,1,_1238500928573116417,_43910684,A partir de mañana  Madrid cierra todos los establecimientos de la región salvo las tiendas de alimentación y farma… https://t.co/HhYNiOsGNQ,2020-03-13 16:23:26,None,,None,,38,26,1299833,es
437, cadena ser radio has announced the closure of establishments due to coronavirus in the community of madrid,https://maldita.es/malditobulo/20210113/ultima-hora-la-vanguardia-cadena-ser-cierre-bares-restaurantes-establecimientos-comunidad-madrid-sabado-coronavirus/,Spain,2021-01-13,explanation it was an error of the newspaper la vanguardia it has already been corrected,FALSE, Maldita.es,https://www.poynter.org/?ifcn_misinformation=cadena-ser-radio-has-announced-the-closure-of-establishments-due-to-coronavirus-in-the-community-of-madrid,1,_1349366463518420993,_43910684,❌ FAKE NEWS | Esta imagen que circula en redes sociales y WhatsApp cita una información que en ningún momento ha da… https://t.co/CAJIjBOKwO,2021-01-13 14:43:29,None,,None,,391,334,1299833,es
420, saudi arabia announced several deaths linked to covid19 vaccines,https://factuel.afp.com/non-les-autorites-sanitaires-en-arabie-saoudite-nont-pas-fait-etat-de-plusieurs-morts-causees-par-le,France- Tunisia- SaudiArabia,2021-01-15,explanation authorities denied it screen grabs are doctored,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=saudi-arabia-announced-several-deaths-linked-to-covid-19-vaccines,1,_1341264295234068480,_335603719,"🚨توضيح هام
🔸هذه الصفحة المتداولة مزوّرة وماورد فيها غير صحيح
🔸مصادر هذه الشائعات مواقع خارجية متخصصة في انتاج وتروي… https://t.co/z4LpAV0HKV",2020-12-22 06:08:22,None,,None,المملكة العربية السعودية,670,777,225509,ar
420, saudi arabia announced several deaths linked to covid19 vaccines,https://factuel.afp.com/non-les-autorites-sanitaires-en-arabie-saoudite-nont-pas-fait-etat-de-plusieurs-morts-causees-par-le,France- Tunisia- SaudiArabia,2021-01-15,explanation authorities denied it screen grabs are doctored,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=saudi-arabia-announced-several-deaths-linked-to-covid-19-vaccines,1,_1341420063719628801,_335603719,🚨الشائعة المتداولة عبر صفحة مزورة عن لقاح #فيروس_كورونا انتشارها كبير، رغم ان من يقرأ ما ورد فيها سيعرف انها معلوما… https://t.co/sdy3cTi0MU,2020-12-22 16:27:20,None,,None,المملكة العربية السعودية,36,53,225509,ar
420, saudi arabia announced several deaths linked to covid19 vaccines,https://factuel.afp.com/non-les-autorites-sanitaires-en-arabie-saoudite-nont-pas-fait-etat-de-plusieurs-morts-causees-par-le,France- Tunisia- SaudiArabia,2021-01-15,explanation authorities denied it screen grabs are doctored,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=saudi-arabia-announced-several-deaths-linked-to-covid-19-vaccines,1,_1341264756594884608,_1155566413790285828,"الحمد لله جميع من أخذ لقاح كورونا يتمتعون بصحة وعافية ولم تظهر أي أعراض غير متوقعة على كل من حصل على اللقاح. 

وندع… https://t.co/uIOIUfxcUI",2020-12-22 06:10:12,None,,None,,2040,1686,339840,ar
441, valencian community has confirmed a general home confinement,https://maldita.es/malditobulo/20210113/valencia-confinamiento-general-domiciliario-contagios-13-enero-2021/,Spain,2021-01-13,explanation it is a hoax  according to the regional government in addition  the decree of the state of alarm would not allow the valencian community to apply a home confinement of the entire region,FALSE, Maldita.es,https://www.poynter.org/?ifcn_misinformation=valencian-community-has-confirmed-a-general-home-confinement,1,_1349098434381361152,_160831087,"🚫📣 #StopBulos

❗📱 T'ha arribat este missatge per Whatsapp sobre un suposat anunci de confinament domiciliari de nou… https://t.co/orxHK9pAnw",2021-01-12 20:58:26,None,,None,Comunitat Valenciana,148,130,204547,ca
450, people who have been vaccinated once were still infected with covid19 that is why we are called to do covid19 vaccine for the second time,https://factcheck.ge/ka/story/38978-%E1%83%A1%E1%83%9D%E1%83%AA%E1%83%98%E1%83%90%E1%83%9A%E1%83%A3%E1%83%A0-%E1%83%A5%E1%83%A1%E1%83%94%E1%83%9A%E1%83%A8%E1%83%98-%E1%83%99%E1%83%9D%E1%83%A0%E1%83%9D%E1%83%9C%E1%83%90%E1%83%95%E1%83%98%E1%83%A0%E1%83%A3%E1%83%A1%E1%83%97%E1%83%90%E1%83%9C-%E1%83%93%E1%83%90-%E1%83%99%E1%83%90%E1%83%9E%E1%83%98%E1%83%A2%E1%83%9D%E1%83%9A%E1%83%98%E1%83%A3%E1%83%9B%E1%83%98%E1%83%A1-%E1%83%9B%E1%83%9D%E1%83%95%E1%83%9A%E1%83%94%E1%83%9C%E1%83%94%E1%83%91%E1%83%97%E1%83%90%E1%83%9C-%E1%83%93%E1%83%90%E1%83%99%E1%83%90%E1%83%95%E1%83%A8%E1%83%98%E1%83%A0%E1%83%94%E1%83%91%E1%83%98%E1%83%97-%E1%83%93%E1%83%94%E1%83%96%E1%83%98%E1%83%9C%E1%83%A4%E1%83%9D%E1%83%A0%E1%83%9B%E1%83%90%E1%83%AA%E1%83%98%E1%83%90-%E1%83%95%E1%83%A0%E1%83%AA%E1%83%94%E1%83%9A%E1%83%93%E1%83%94%E1%83%91%E1%83%90,Georgia,2021-01-13,explanation the efficacy of pfizer and modern vaccines is up to 95 the first dose of the vaccine protects a person by only 50 in order for vaccines to be up to 95 effective  it is necessary for a person to undergo a full course of vaccination  which involves taking two doses of the vaccine,FALSE, FactCheck Georgia,https://www.poynter.org/?ifcn_misinformation=people-who-have-been-vaccinated-once-were-still-infected-with-covid-19-that-is-why-we-are-called-to-do-covid-19-vaccine-for-the-second-time,3,_1346900359353163779,_250492272,Some sort of gas has been set off. I’m not sure by whom. Police seem to be trying to deescalate and talk to them. https://t.co/CwB2PYdTMj,2021-01-06 19:24:04,None,,None,Washington  D.C.,14106,4484,169961,en
450, people who have been vaccinated once were still infected with covid19 that is why we are called to do covid19 vaccine for the second time,https://factcheck.ge/ka/story/38978-%E1%83%A1%E1%83%9D%E1%83%AA%E1%83%98%E1%83%90%E1%83%9A%E1%83%A3%E1%83%A0-%E1%83%A5%E1%83%A1%E1%83%94%E1%83%9A%E1%83%A8%E1%83%98-%E1%83%99%E1%83%9D%E1%83%A0%E1%83%9D%E1%83%9C%E1%83%90%E1%83%95%E1%83%98%E1%83%A0%E1%83%A3%E1%83%A1%E1%83%97%E1%83%90%E1%83%9C-%E1%83%93%E1%83%90-%E1%83%99%E1%83%90%E1%83%9E%E1%83%98%E1%83%A2%E1%83%9D%E1%83%9A%E1%83%98%E1%83%A3%E1%83%9B%E1%83%98%E1%83%A1-%E1%83%9B%E1%83%9D%E1%83%95%E1%83%9A%E1%83%94%E1%83%9C%E1%83%94%E1%83%91%E1%83%97%E1%83%90%E1%83%9C-%E1%83%93%E1%83%90%E1%83%99%E1%83%90%E1%83%95%E1%83%A8%E1%83%98%E1%83%A0%E1%83%94%E1%83%91%E1%83%98%E1%83%97-%E1%83%93%E1%83%94%E1%83%96%E1%83%98%E1%83%9C%E1%83%A4%E1%83%9D%E1%83%A0%E1%83%9B%E1%83%90%E1%83%AA%E1%83%98%E1%83%90-%E1%83%95%E1%83%A0%E1%83%AA%E1%83%94%E1%83%9A%E1%83%93%E1%83%94%E1%83%91%E1%83%90,Georgia,2021-01-13,explanation the efficacy of pfizer and modern vaccines is up to 95 the first dose of the vaccine protects a person by only 50 in order for vaccines to be up to 95 effective  it is necessary for a person to undergo a full course of vaccination  which involves taking two doses of the vaccine,FALSE, FactCheck Georgia,https://www.poynter.org/?ifcn_misinformation=people-who-have-been-vaccinated-once-were-still-infected-with-covid-19-that-is-why-we-are-called-to-do-covid-19-vaccine-for-the-second-time,3,_1346900359353163779,_250492272,Some sort of gas has been set off. I’m not sure by whom. Police seem to be trying to deescalate and talk to them. https://t.co/CwB2PYdTMj,2021-01-06 19:24:04,None,,None,Washington  D.C.,14106,4484,169961,en
444, the colombian government bought the astrazeneca vaccines for 21 usd each dose,https://lasillavacia.com/detector-no-gobierno-duque-no-compro-vacuna-astrazeneca-21-dolares-79734,Colombia,2021-01-14,explanation each dose cost 8 dollars,FALSE, La Silla Vacía,https://www.poynter.org/?ifcn_misinformation=the-colombian-government-bought-the-astrazeneca-vaccines-for-21-usd-each-dose,1,_1349683862364893186,_100006904,Mientras AstraZeneca vende a la UE y Filipinas la vacuna a 2 dólares y a USA y Bangladesh a 4 dólares  el Gobierno… https://t.co/hClHaWfqRo,2021-01-14 11:44:43,None,,None,Colombia,9899,6263,71849,es
444, the colombian government bought the astrazeneca vaccines for 21 usd each dose,https://lasillavacia.com/detector-no-gobierno-duque-no-compro-vacuna-astrazeneca-21-dolares-79734,Colombia,2021-01-14,explanation each dose cost 8 dollars,FALSE, La Silla Vacía,https://www.poynter.org/?ifcn_misinformation=the-colombian-government-bought-the-astrazeneca-vaccines-for-21-usd-each-dose,1,_1349683862364893186,_100006904,Mientras AstraZeneca vende a la UE y Filipinas la vacuna a 2 dólares y a USA y Bangladesh a 4 dólares  el Gobierno… https://t.co/hClHaWfqRo,2021-01-14 11:44:43,None,,None,Colombia,9899,6263,71849,es
453, cdc admits at least 96 of deaths from covid19 were wrong,https://vistinomer.mk/amerikanskata-cdc-ne-priznala-deka-96-otsto-od-pochinatite-od-kovid-19-se-lazhni-podatoci/,NorthMacedonia,2021-01-13,explanation no such news can be found on the cdc website  not where all the data related to the pandemic is published  nowhere,FALSE, Vistinomer,https://www.poynter.org/?ifcn_misinformation=cdc-admits-at-least-96-of-deaths-from-covid19-were-wrong,3,_1338029798371811329,_1310261594945998849,"CDC admits at least 96% of the deaths attributed to Covid19 were from other diseases. 
Proof the govts and media ar… https://t.co/lcfm2x5wSO",2020-12-13 07:55:37,None,,None,Stockholm  Sweden,324,186,4651,en
432, an argentine army nurse died after receiving the sputnik vaccine,https://www.newtral.es/bulo-enfermera-muerta-argentina-vacuna-sputnik/20210115/,Spain- Argentina,2021-01-15,explanation she had not received any vaccination against covid19,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=an-argentine-army-nurse-died-after-receiving-the-sputnik-vaccine,1,_1345467170512375819,_1130271614728327178,Sobre los rumores que involucran a una persona fallecida  cabe aclarar que la misma no había recibido la vacuna Spu… https://t.co/iMADZyCD5p,2021-01-02 20:29:05,None,,None,Neuquén  Argentina,67,23,1797,es
432, an argentine army nurse died after receiving the sputnik vaccine,https://www.newtral.es/bulo-enfermera-muerta-argentina-vacuna-sputnik/20210115/,Spain- Argentina,2021-01-15,explanation she had not received any vaccination against covid19,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=an-argentine-army-nurse-died-after-receiving-the-sputnik-vaccine,1,_1345467170512375819,_1130271614728327178,Sobre los rumores que involucran a una persona fallecida  cabe aclarar que la misma no había recibido la vacuna Spu… https://t.co/iMADZyCD5p,2021-01-02 20:29:05,None,,None,Neuquén  Argentina,67,23,1797,es
467, a website claiming to belong to pfizer sells alleged covid19 vaccines to the general public in mexico,https://www.animalpolitico.com/elsabueso/vacuna-covid-venta-mexico-sitio-falso/,Mexico,2021-01-06,explanation no private company in mexico is authorized to market the covid vaccine and  so far  its application is in the hands of the health authorities  who follow a vaccination plan,FALSE, Animal Político,https://www.poynter.org/?ifcn_misinformation=a-website-claiming-to-belong-to-pfizer-sells-alleged-covid-19-vaccines-to-the-general-public-in-mexico,1,_1346576731210215427,_1214621223604367361,"¡La #VacunaCOVID no se vende!

No te dejes engañar y no compartas información falsa.

La página… https://t.co/uygLZbYvbS",2021-01-05 21:58:05,None,,None,Gustavo E. Campa 54  Gpe. Inn,44,49,33688,es
439, covid19 vaccine destroys the immune system,https://www.newtral.es/bulo-vacuna-covid-sistema-inmunulogico/20210112/,Spain,2021-01-12,explanation the text on which the statement is based is an opinion piece  not a research,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-destroys-the-immune-system,1,_1249367811836784643,_2704715387,Whatever you do  please DO NOT do this. Hydrogen peroxide may destroy viruses  but it also destroys other things  l… https://t.co/vAFPCB3h68,2020-04-12 16:04:33,None,,None,Atlanta  GA    she/her,1162,374,76621,en
481, kamala harris faked her immunization,https://politica.estadao.com.br/blogs/estadao-verifica/nao-kamala-harris-nao-fingiu-ter-tomado-vacina-contra-covid-19/,Brazil,2021-01-06,explanation there are plenty videos and photos of the needle going into kamalas arm,FALSE, Estadão Verifica,https://www.poynter.org/?ifcn_misinformation=kamala-harris-faked-her-immunization,1,_1344326604550529024,_30354991,Getting the COVID-19 vaccine will save your life. I have absolute confidence in our scientists and look forward to… https://t.co/RTzfkon3xJ,2020-12-30 16:56:53,None,,None,California,29492,3476,17945284,en
451, merck pharmaceuticals does not want to get muddy in a possible genocide with covid19 vaccines,https://www.newtral.es/merck-genocidio-vacunas-covid/20210113/,Spain,2021-01-13,explanation in the interview on which the text is based  ken frazier  mercks executive director  doesnt talk about a possible genocide generated by the coronavirus vaccines,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=merck-pharmaceuticals-does-not-want-to-get-muddy-in-a-possible-genocide-with-covid-19-vaccines,1,_1337843527976448004,_35961145,Bravo to @Pfizer and BioNTech Group for bringing forward the first vaccine authorized for emergency use in the US t… https://t.co/DI6wJ2yQ5X,2020-12-12 19:35:27,None,,None,Kenilworth  NJ,268,41,205771,en
451, merck pharmaceuticals does not want to get muddy in a possible genocide with covid19 vaccines,https://www.newtral.es/merck-genocidio-vacunas-covid/20210113/,Spain,2021-01-13,explanation in the interview on which the text is based  ken frazier  mercks executive director  doesnt talk about a possible genocide generated by the coronavirus vaccines,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=merck-pharmaceuticals-does-not-want-to-get-muddy-in-a-possible-genocide-with-covid-19-vaccines,1,_1337843527976448004,_35961145,Bravo to @Pfizer and BioNTech Group for bringing forward the first vaccine authorized for emergency use in the US t… https://t.co/DI6wJ2yQ5X,2020-12-12 19:35:27,None,,None,Kenilworth  NJ,268,41,205771,en
458, spain was the last country to go on a lockdown as teodoro garcia egea general secretary peoples party said,https://www.newtral.es/fact-check-confinamiento-paises-espana-pp-egea/20210112/,Spain,2021-01-12,explanation other countries such as france  belgium or the united kingdom went on lockdown after spain,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=spain-was-the-last-country-to-go-on-a-lockdown-as-teodoro-garcia-egea-general-secretary-peoples-party-said,1,_1347241419270987778,_20509689,"""España está llegando tarde a todo lo que tiene que ver con la pandemia. Fuimos los últimos en decretar el confinam… https://t.co/DDcoV4i9DD",2021-01-07 17:59:19,None,,None,Madrid  España,122,65,817225,es
458, spain was the last country to go on a lockdown as teodoro garcia egea general secretary peoples party said,https://www.newtral.es/fact-check-confinamiento-paises-espana-pp-egea/20210112/,Spain,2021-01-12,explanation other countries such as france  belgium or the united kingdom went on lockdown after spain,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=spain-was-the-last-country-to-go-on-a-lockdown-as-teodoro-garcia-egea-general-secretary-peoples-party-said,1,_1347241419270987778,_20509689,"""España está llegando tarde a todo lo que tiene que ver con la pandemia. Fuimos los últimos en decretar el confinam… https://t.co/DDcoV4i9DD",2021-01-07 17:59:19,None,,None,Madrid  España,122,65,817225,es
458, spain was the last country to go on a lockdown as teodoro garcia egea general secretary peoples party said,https://www.newtral.es/fact-check-confinamiento-paises-espana-pp-egea/20210112/,Spain,2021-01-12,explanation other countries such as france  belgium or the united kingdom went on lockdown after spain,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=spain-was-the-last-country-to-go-on-a-lockdown-as-teodoro-garcia-egea-general-secretary-peoples-party-said,1,_1347241419270987778,_20509689,"""España está llegando tarde a todo lo que tiene que ver con la pandemia. Fuimos los últimos en decretar el confinam… https://t.co/DDcoV4i9DD",2021-01-07 17:59:19,None,,None,Madrid  España,122,65,817225,es
452, the international court of human rights regulates the use of chlorine dioxide for any person who requires it,https://www.newtral.es/bulos-dioxido-de-cloro-corte-internacional-derechos-humanos/20210113/,Spain- Peru,2021-01-13,explanation there is no organism called the international court of human rights and no internationally recognized human rights court has authorized the use of chlorine dioxide,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=the-international-court-of-human-rights-regulates-the-use-of-chlorine-dioxide-for-any-person-who-requires-it,1,_1287061902502371336,_138471254,El Minsa exhorta a la población a no consumir dióxido de cloro para el tratamiento de enfermedades. Su promoción y… https://t.co/yzDiBfj9Q9,2020-07-25 16:27:24,None,,None,Lima  Perú,1032,757,891641,es
493, recent video shows musicians caetano veloso and maria bethânia dancing at a party,https://www.aosfatos.org/noticias/video-de-caetano-e-bethania-dancando-em-festa-e-janeiro-de-2019-nao-atual/,Brazil,2021-01-06,explanation the video was recorded during lavagem da purificação  traditional event in santo amaro ba  the singers hometown  on january 27  2019 that day was also celebrated the birthday of rodrigo veloso  caetano and bethânias brother,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=recent-video-shows-musicians-caetano-veloso-and-maria-bethania-dancing-at-a-party,1,_1089628305073029121,_413318409,Essa família ❤️👈🏽 Niver de 84 anos de Rodrigo Velloso! Os irmãos @caetanoveloso e #MariaBethânia comemorando em… https://t.co/PSC3RiE79P,2019-01-27 20:56:46,None,,None,,600,84,164644,pt
493, recent video shows musicians caetano veloso and maria bethânia dancing at a party,https://www.aosfatos.org/noticias/video-de-caetano-e-bethania-dancando-em-festa-e-janeiro-de-2019-nao-atual/,Brazil,2021-01-06,explanation the video was recorded during lavagem da purificação  traditional event in santo amaro ba  the singers hometown  on january 27  2019 that day was also celebrated the birthday of rodrigo veloso  caetano and bethânias brother,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=recent-video-shows-musicians-caetano-veloso-and-maria-bethania-dancing-at-a-party,1,_1346229293643403265,_583108053,É #FAKE! Este vídeo é de 2019 e não do Ano Novo de 2020/2021. #FakeNews https://t.co/PpuRajuqQQ,2021-01-04 22:57:29,None,,None,,3641,373,974217,pt
493, recent video shows musicians caetano veloso and maria bethânia dancing at a party,https://www.aosfatos.org/noticias/video-de-caetano-e-bethania-dancando-em-festa-e-janeiro-de-2019-nao-atual/,Brazil,2021-01-06,explanation the video was recorded during lavagem da purificação  traditional event in santo amaro ba  the singers hometown  on january 27  2019 that day was also celebrated the birthday of rodrigo veloso  caetano and bethânias brother,FALSE, Aos Fatos,https://www.poynter.org/?ifcn_misinformation=recent-video-shows-musicians-caetano-veloso-and-maria-bethania-dancing-at-a-party,1,_1089628305073029121,_413318409,Essa família ❤️👈🏽 Niver de 84 anos de Rodrigo Velloso! Os irmãos @caetanoveloso e #MariaBethânia comemorando em… https://t.co/PSC3RiE79P,2019-01-27 20:56:46,None,,None,,600,84,164644,pt
