id,title,checked_link,countries,date,justify,label,source,poynter_link,social_medias,tweet_id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
1509, the virus shut out cards that hang on a lanyard around your neck contain chlorine dioxide that prevents the spread of coronavirus,https://www.newtral.es/bulo-tarjetas-dioxido-cloro-coronavirus/20201002/,Spain,2020-10-02,explanation there is no evidence that these chlorine dioxide cards protect you from coronavirus,False, Newtral.es,https://www.poynter.org/?ifcn_misinformation=the-virus-shut-out-cards-that-hang-on-a-lanyard-around-your-neck-contain-chlorine-dioxide-that-prevents-the-spread-of-coronavirus,1,_1250390647833591810,_335852566,#laSEMrespondeCOVID19 Bulos y #coronavirus    Para saber más: https://t.co/p5YjmvhEI8 https://t.co/YPQYRTlb55,2020-04-15 11:48:56,None,,None,España,18,10,19719,es
1509, the virus shut out cards that hang on a lanyard around your neck contain chlorine dioxide that prevents the spread of coronavirus,https://www.newtral.es/bulo-tarjetas-dioxido-cloro-coronavirus/20201002/,Spain,2020-10-02,explanation there is no evidence that these chlorine dioxide cards protect you from coronavirus,False, Newtral.es,https://www.poynter.org/?ifcn_misinformation=the-virus-shut-out-cards-that-hang-on-a-lanyard-around-your-neck-contain-chlorine-dioxide-that-prevents-the-spread-of-coronavirus,1,_1261786592806567936,_465570594,"Lo más importante para nosotros hoy es la salud. Por eso los 260 ítems nuevos, los 10 respiradores y las camas de t… https://t.co/xSlg9j6FIC",2020-05-16 22:32:21,None,,None,Bolivia,580,63,360512,es
1517, discussion between a patient and a doctor about the reality of epidemic in france and the dangerosity of masks,https://factuel.afp.com/chez-mon-medecin-traitant-les-fausses-informations-dune-publication-virale-sur-le-port-du-masque,France,2020-09-30,explanation there are several thousands people still in hospital in france due to covid19 and masks do not provoke pulmonar or mouth hygiene problems according to several doctors,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=discussion-between-a-patient-and-a-doctor-about-the-reality-of-epidemic-in-france-and-the-dangerosity-of-masks,1,_1306676798919376896,_338985020,Vaccination et système immunitaire #AFP @AFPgraphics https://t.co/aD6KcwMGG5,2020-09-17 19:30:00,None,,None,Paris,51,24,3640200,fr
1506, in germany the persistent news has been circulating for a number of weeks now that a number of children have died by wearing a face mask,https://factcheck.vlaanderen/factcheck/in-duitsland-zijn-geen-kinderen-gestorven-door-mondmaskers,Belgium- Netherlands,2020-10-02,explanation the stories on social media about the deaths of children by wearing a face mask turn out to be wrong to start with  the official communication channels of the police and public prosecutors report that they have no knowledge of these deaths in addition  pediatricians and lung specialists refute the rumors that wearing nasal masks would lead to suffocation and co2 poisoning,FALSE, Factcheck.Vlaanderen,https://www.poynter.org/?ifcn_misinformation=in-germany-the-persistent-news-has-been-circulating-for-a-number-of-weeks-now-that-a-number-of-children-have-died-by-wearing-a-face-mask,1,_1311582255505121280,_725206557709979648,Seit Dienstag verbreiten Masken-Kritiker auf Social Media #Falschmeldungen über den angeblichen Tod eines 6-jährige… https://t.co/1Sy7CLCfz5,2020-10-01 08:22:32,None,,None,"Würzburg, Bayern",2212,1031,12219,de
1506, in germany the persistent news has been circulating for a number of weeks now that a number of children have died by wearing a face mask,https://factcheck.vlaanderen/factcheck/in-duitsland-zijn-geen-kinderen-gestorven-door-mondmaskers,Belgium- Netherlands,2020-10-02,explanation the stories on social media about the deaths of children by wearing a face mask turn out to be wrong to start with  the official communication channels of the police and public prosecutors report that they have no knowledge of these deaths in addition  pediatricians and lung specialists refute the rumors that wearing nasal masks would lead to suffocation and co2 poisoning,FALSE, Factcheck.Vlaanderen,https://www.poynter.org/?ifcn_misinformation=in-germany-the-persistent-news-has-been-circulating-for-a-number-of-weeks-now-that-a-number-of-children-have-died-by-wearing-a-face-mask,1,_1311582255505121280,_725206557709979648,Seit Dienstag verbreiten Masken-Kritiker auf Social Media #Falschmeldungen über den angeblichen Tod eines 6-jährige… https://t.co/1Sy7CLCfz5,2020-10-01 08:22:32,None,,None,"Würzburg, Bayern",2212,1031,12219,de
1506, in germany the persistent news has been circulating for a number of weeks now that a number of children have died by wearing a face mask,https://factcheck.vlaanderen/factcheck/in-duitsland-zijn-geen-kinderen-gestorven-door-mondmaskers,Belgium- Netherlands,2020-10-02,explanation the stories on social media about the deaths of children by wearing a face mask turn out to be wrong to start with  the official communication channels of the police and public prosecutors report that they have no knowledge of these deaths in addition  pediatricians and lung specialists refute the rumors that wearing nasal masks would lead to suffocation and co2 poisoning,FALSE, Factcheck.Vlaanderen,https://www.poynter.org/?ifcn_misinformation=in-germany-the-persistent-news-has-been-circulating-for-a-number-of-weeks-now-that-a-number-of-children-have-died-by-wearing-a-face-mask,1,_1311582255505121280,_725206557709979648,Seit Dienstag verbreiten Masken-Kritiker auf Social Media #Falschmeldungen über den angeblichen Tod eines 6-jährige… https://t.co/1Sy7CLCfz5,2020-10-01 08:22:32,None,,None,"Würzburg, Bayern",2212,1031,12219,de
1512, a video says that two 13 years old children died in germany because they wore facemasks other social posts and a video says there is a third case of a 6 years old girl who died due to the wearing a facemask,https://maldita.es/malditobulo/20201007/ninos-13-anos-nina-6-anos-muertos-alemania-uso-mascarilla/,Spain,2020-10-02,explanation there is no evidence that any of these children died because of facemasks,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=a-video-says-that-two-13-years-old-children-died-in-germany-because-they-wore-facemasks-other-social-posts-and-a-video-says-there-is-a-third-case-of-a-6-years-old-girl-who-died-due-to-the-wearing-a-f,1,_1311582255505121280,_725206557709979648,Seit Dienstag verbreiten Masken-Kritiker auf Social Media #Falschmeldungen über den angeblichen Tod eines 6-jährige… https://t.co/1Sy7CLCfz5,2020-10-01 08:22:32,None,,None,"Würzburg, Bayern",2212,1031,12219,de
1512, a video says that two 13 years old children died in germany because they wore facemasks other social posts and a video says there is a third case of a 6 years old girl who died due to the wearing a facemask,https://maldita.es/malditobulo/20201007/ninos-13-anos-nina-6-anos-muertos-alemania-uso-mascarilla/,Spain,2020-10-02,explanation there is no evidence that any of these children died because of facemasks,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=a-video-says-that-two-13-years-old-children-died-in-germany-because-they-wore-facemasks-other-social-posts-and-a-video-says-there-is-a-third-case-of-a-6-years-old-girl-who-died-due-to-the-wearing-a-f,1,_1311582255505121280,_725206557709979648,Seit Dienstag verbreiten Masken-Kritiker auf Social Media #Falschmeldungen über den angeblichen Tod eines 6-jährige… https://t.co/1Sy7CLCfz5,2020-10-01 08:22:32,None,,None,"Würzburg, Bayern",2212,1031,12219,de
1531, covid19 is less deadly than seasonal flu,https://healthfeedback.org/claimreview/covid-19-is-at-least-an-order-of-magnitude-more-deadly-than-seasonal-flu-according-to-current-estimates/,UnitedStates,2020-09-28,explanation the measure that best describes the lethality of an infectious disease is the infection fatality ratio ifr the ifr indicates the proportion of people who die from a disease among all the people infected  including both confirmed cases as well as undetected infections according to their respective ifr estimates  covid19 is at least ten times more deadly than an average flu season  particularly for middleaged and elderly people furthermore  the lack of effective treatments or vaccines for covid19  along with potential longterm damage to survivors  make covid19 a serious health threat,FALSE, Science Feedback,https://www.poynter.org/?ifcn_misinformation=covid-19-is-less-deadly-than-seasonal-flu,1,_1233738443756384259,_2409592178,"Discussions emphasising 'COVID19 is more serious than flu' will probably become moot in the coming days and weeks,… https://t.co/tAL1cl1OHA",2020-02-29 12:59:01,None,,None,University of Oxford,642,359,18143,en
1528, testing for coronavirus is not recommended symptoms can be treated with infusions paracetamol and ibuprofen,https://colombiacheck.com/chequeos/no-hay-pruebas-de-que-tes-de-hierbas-nebulizaciones-o-paracetamol-reduzca-sintomas-de,Colombia,2020-09-28,explanation the only recommendations proven to prevent disease are hand washing  the use of a mask and physical distance,FALSE, Colombiacheck,https://www.poynter.org/?ifcn_misinformation=testing-for-coronavirus-is-not-recommended-symptoms-can-be-treated-with-infusions-paracetamol-and-ibuprofen,1,_1244988914731024386,_36276135,Tenemos 3.724 personas multadas. Ese fondo de casi tres mil millones lo vamos a usar en dotación médica para que lo… https://t.co/aOnP2ecAVM,2020-03-31 14:04:22,None,,None,"Medellín, Colombia",2760,485,501827,es
1529, grand ayatollah ali sistani a top shiite leader in iraq met with a crowd of worshippers on an islamic holiday despite the risk of coronavirus infection,https://factcheck.afp.com/video-shows-shiite-leader-iran-marking-holy-day-ashura-during-covid-19-pandemic,India,2020-09-28,explanation the footage actually shows grand ayatollah sayid sadiq shirazi  a shiite leader in iran  observing the islamic holiday of ashura in august 2020,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=grand-ayatollah-ali-sistani-a-top-shiite-leader-in-iraq-met-with-a-crowd-of-worshippers-on-an-islamic-holiday-despite-the-risk-of-coronavirus-infection,1,_1300012884995567617,_495841542,"Like the previous years and coinciding with the morning of Ashura Day, the Grand Shia Islamic Jurist Ayatollah Saye… https://t.co/o4RsPHX5dC",2020-08-30 10:09:59,None,,None,"Iran, The Holy City of Qom.               For your religious queries contact us at: ask@shirazi.ir or through WhatsApp: 00989127460662",1,0,5703,en
1529, grand ayatollah ali sistani a top shiite leader in iraq met with a crowd of worshippers on an islamic holiday despite the risk of coronavirus infection,https://factcheck.afp.com/video-shows-shiite-leader-iran-marking-holy-day-ashura-during-covid-19-pandemic,India,2020-09-28,explanation the footage actually shows grand ayatollah sayid sadiq shirazi  a shiite leader in iran  observing the islamic holiday of ashura in august 2020,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=grand-ayatollah-ali-sistani-a-top-shiite-leader-in-iraq-met-with-a-crowd-of-worshippers-on-an-islamic-holiday-despite-the-risk-of-coronavirus-infection,1,_1300012884995567617,_495841542,"Like the previous years and coinciding with the morning of Ashura Day, the Grand Shia Islamic Jurist Ayatollah Saye… https://t.co/o4RsPHX5dC",2020-08-30 10:09:59,None,,None,"Iran, The Holy City of Qom.               For your religious queries contact us at: ask@shirazi.ir or through WhatsApp: 00989127460662",1,0,5703,en
1532, an officer on special day for the government of maharashtra is grieving about the current covid19 status in the state and that it is not being handled properly,https://www.boomlive.in/fake-news/govt-official-breaks-down-over-maharashtras-covid-crisis-a-factcheck-9949,India,2020-09-28,explanation the man was a special officer for the previous government and is not a part of the current government,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=an-officer-on-special-day-for-the-government-of-maharashtra-is-grieving-about-the-current-covid-19-status-in-the-state-and-that-it-is-not-being-handled-properly,1,_1307941106672267265,_118395320,"उपचाराअभावी लोकांचे जीव जात आहेत, सामान्य माणसाला कोणीच वाली नाही, मुख्यमंत्री सहाय्यता निधी कक्षाचे माजीप्रमुख ओम… https://t.co/5QVWTKLM7h",2020-09-21 07:13:54,None,,None,Mumbai (India),109,36,340782,mr
1532, an officer on special day for the government of maharashtra is grieving about the current covid19 status in the state and that it is not being handled properly,https://www.boomlive.in/fake-news/govt-official-breaks-down-over-maharashtras-covid-crisis-a-factcheck-9949,India,2020-09-28,explanation the man was a special officer for the previous government and is not a part of the current government,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=an-officer-on-special-day-for-the-government-of-maharashtra-is-grieving-about-the-current-covid-19-status-in-the-state-and-that-it-is-not-being-handled-properly,1,_1307941106672267265,_118395320,"उपचाराअभावी लोकांचे जीव जात आहेत, सामान्य माणसाला कोणीच वाली नाही, मुख्यमंत्री सहाय्यता निधी कक्षाचे माजीप्रमुख ओम… https://t.co/5QVWTKLM7h",2020-09-21 07:13:54,None,,None,Mumbai (India),109,36,340782,mr
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310637113491292162,_27038703,"Zaragoza nombra ""hijo predilecto"" a Fernando Simón con el respaldo de PP, Cs y Vox https://t.co/wQ4rZ4CXFl https://t.co/VK0EBq9l48",2020-09-28 17:46:52,None,,None,Madrid,137,89,236981,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310637113491292162,_27038703,"Zaragoza nombra ""hijo predilecto"" a Fernando Simón con el respaldo de PP, Cs y Vox https://t.co/wQ4rZ4CXFl https://t.co/VK0EBq9l48",2020-09-28 17:46:52,None,,None,Madrid,137,89,236981,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310668934786560003,_476874364,Os informamos por esta red que el @ppaytozaragoza votará en contra de la propuesta de conceder a Fernando Simón el… https://t.co/hzbsZmAc0N,2020-09-28 19:53:19,None,,None,Zaragoza,1348,481,3127,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310668934786560003,_476874364,Os informamos por esta red que el @ppaytozaragoza votará en contra de la propuesta de conceder a Fernando Simón el… https://t.co/hzbsZmAc0N,2020-09-28 19:53:19,None,,None,Zaragoza,1348,481,3127,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310657567962673153,_2201623465,‼⚠ ¡Ojo con los #FakeNews!  Es una propuesta de Zaragoza en Común que todavía no se ha sometido a votación y ante l… https://t.co/bHnqRY797N,2020-09-28 19:08:09,None,,None,,3861,2256,436639,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310662582165004293,_2201623465,"Es falso que VOX lleve a pleno para votar que sea hijo predilecto, lo cierto es que VOX lo lleva a pleno para votarlo en contra.",2020-09-28 19:28:05,None,,None,,860,304,436639,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310680021728743427,_3020408320,‼️ El grupo municipal de @CsZaragoza_ votará en contra del nombramiento de Fernando Simón como Hijo Predilecto de Z… https://t.co/ozO01xRXI6,2020-09-28 20:37:23,None,,None,"Zaragoza, España",80,34,3850,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1310680021728743427,_3020408320,‼️ El grupo municipal de @CsZaragoza_ votará en contra del nombramiento de Fernando Simón como Hijo Predilecto de Z… https://t.co/ozO01xRXI6,2020-09-28 20:37:23,None,,None,"Zaragoza, España",80,34,3850,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1311673994362466306,_3044874549,No vamos a vivir en el salón de plenos del Ayuntamiento una votación del NO y el autoritarismo de la ultraderecha d… https://t.co/1wIote74gS,2020-10-01 14:27:04,None,,None,Zaragoza,68,23,11732,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1311673994362466306,_3044874549,No vamos a vivir en el salón de plenos del Ayuntamiento una votación del NO y el autoritarismo de la ultraderecha d… https://t.co/1wIote74gS,2020-10-01 14:27:04,None,,None,Zaragoza,68,23,11732,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1311934574688165890,_23737308,El #PlenoZGZ aprueba las distinciones del Ayuntamiento de Zaragoza:  - Medalla de Oro de la Ciudad de Zaragoza a lo… https://t.co/TmzLAFwFBl,2020-10-02 07:42:31,None,,None,Zaragoza. España,17,3,88234,es
1546, the zaragoza city council has named the epidemiologist and speaker of the governmet for the pandemic manage fernando simón favorite son with the support of pp cs and vox,https://maldita.es/malditobulo/20200929/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/,Spain,2020-09-29,explanation it is not true  it was just proposed but not voted yet,False, Maldita.es,https://www.poynter.org/?ifcn_misinformation=the-zaragoza-city-council-has-named-the-epidemiologist-and-speaker-of-the-governmet-for-the-pandemic-manage-fernando-simon-favorite-son-with-the-support-of-pp-cs-and-vox,1,_1311934576609112065,_23737308,"- Hijas Predilectas, a título póstumo, a las víctimas del Covid-19. - Hijos Predilectos a los detallistas de mercad… https://t.co/fjQLmJThp1",2020-10-02 07:42:32,None,,None,Zaragoza. España,13,2,88234,es
1553, the existence of antibodies to sarscov2 has not been proven,https://voxukraine.org/uk/nepravda-isnuvannya-antitil-do-sars-cov-2-ne-dovedeno/,Ukraine,2020-09-29,explanation scientists have proven the presence of antibodies to the novel coronavirus,FALSE, VoxCheck,https://www.poynter.org/?ifcn_misinformation=the-existence-of-antibodies-to-sars-cov-2-has-not-been-proven,3,_1237777021742338049,_14499829,"🚨 BREAKING 🚨  ""We have therefore made the assessment that #COVID19 can be characterized as a pandemic""-@DrTedros… https://t.co/sDXhYYqy5g",2020-03-11 16:26:53,None,,None,"Geneva, Switzerland",55271,53930,9146331,en
1606, 80 people died from covid19 in a single day in a drc town,https://factuel.afp.com/non-il-ny-pas-eu-80-morts-du-covid-19-le-18-septembre-dans-une-commune-de-rdc,DRCongo,2020-09-19,explanation the debunked photo originates from the burial of deceased miners,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=80-people-died-from-covid-19-in-a-single-day-in-a-drc-town,1,_1306198973087182848,_1010294083028443137,"#KAMITUGA: Après les fouilles, 20 Corps ont été tirés de décombres, d'autres n'ont pas été retrouvés. Signalons qu'… https://t.co/p2HXTbcONr",2020-09-16 11:51:17,None,,None,,3,2,399,fr
1606, 80 people died from covid19 in a single day in a drc town,https://factuel.afp.com/non-il-ny-pas-eu-80-morts-du-covid-19-le-18-septembre-dans-une-commune-de-rdc,DRCongo,2020-09-19,explanation the debunked photo originates from the burial of deceased miners,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=80-people-died-from-covid-19-in-a-single-day-in-a-drc-town,1,_1305741156974841857,_2362747897,Ma compassion et condoléances aux familles des victimes de l'éboulement du 11 Sept dans le carré minier de… https://t.co/u0i9aQsZ5D,2020-09-15 05:32:05,None,,None,Bukavu- RDCongo,6,2,298,fr
1606, 80 people died from covid19 in a single day in a drc town,https://factuel.afp.com/non-il-ny-pas-eu-80-morts-du-covid-19-le-18-septembre-dans-une-commune-de-rdc,DRCongo,2020-09-19,explanation the debunked photo originates from the burial of deceased miners,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=80-people-died-from-covid-19-in-a-single-day-in-a-drc-town,1,_1305608528422473739,_2149286665,"En #RDC, trois jours après l'effondrement d'une mine d'or artisanale à #Kamituga, les premières victimes ont été en… https://t.co/npRQxWHOnL",2020-09-14 20:45:04,None,,None,Afrique,26,21,409124,fr
1628, coronavirus was created in wuhan lab and released intentionally,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/,UnitedStates,2020-09-16,explanation a paper that has not been peerreviewed reaches faulty conclusions to advance the unsubstantiated claim that the novel coronavirus was bioengineered in a chinese lab  according to immunology and microbiology experts,FALSE, FactCheck.org,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally,1,_1306037072914866178,_2887865951,"A few comms on the (lack of) scientific merits of the ""Yan Report"". It is non-scientific and false - cherry picking… https://t.co/3SQtuBZHSm",2020-09-16 01:07:57,None,,None,"La Jolla, CA",1183,598,53369,en
1628, coronavirus was created in wuhan lab and released intentionally,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/,UnitedStates,2020-09-16,explanation a paper that has not been peerreviewed reaches faulty conclusions to advance the unsubstantiated claim that the novel coronavirus was bioengineered in a chinese lab  according to immunology and microbiology experts,FALSE, FactCheck.org,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally,1,_1306040554044551173,_2559918498,"And despite the online lies and malicious editing of my Wikipedia page, I have never received any funds from China,… https://t.co/87IDQjdlcB",2020-09-16 01:21:47,None,,None,"Sydney, Australia",83,8,12268,en
1628, coronavirus was created in wuhan lab and released intentionally,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/,UnitedStates,2020-09-16,explanation a paper that has not been peerreviewed reaches faulty conclusions to advance the unsubstantiated claim that the novel coronavirus was bioengineered in a chinese lab  according to immunology and microbiology experts,FALSE, FactCheck.org,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally,1,_1306041057440743424,_2559918498,I do work closely with some Chinese scientists and as that directly led to the first release of the genome sequence… https://t.co/m0D53MWSBy,2020-09-16 01:23:47,None,,None,"Sydney, Australia",63,9,12268,en
1628, coronavirus was created in wuhan lab and released intentionally,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/,UnitedStates,2020-09-16,explanation a paper that has not been peerreviewed reaches faulty conclusions to advance the unsubstantiated claim that the novel coronavirus was bioengineered in a chinese lab  according to immunology and microbiology experts,FALSE, FactCheck.org,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally,1,_1306037079478919168,_2887865951,"- ""Proximal Origin"" paper authors are conflicted.  Not correct - my lab has never received funding from China and w… https://t.co/MPxe3vGaP2",2020-09-16 01:07:59,None,,None,"La Jolla, CA",159,23,53369,en
1628, coronavirus was created in wuhan lab and released intentionally,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/,UnitedStates,2020-09-16,explanation a paper that has not been peerreviewed reaches faulty conclusions to advance the unsubstantiated claim that the novel coronavirus was bioengineered in a chinese lab  according to immunology and microbiology experts,FALSE, FactCheck.org,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally,1,_1306037076081614848,_2887865951,"- ""SARS-CoV-2 was created using ZC45 and/or ZXC21 bat coronaviruses"".  This simply can't be true - there are more t… https://t.co/Bcdv2U1MCh",2020-09-16 01:07:58,None,,None,"La Jolla, CA",261,54,53369,en
1628, coronavirus was created in wuhan lab and released intentionally,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/,UnitedStates,2020-09-16,explanation a paper that has not been peerreviewed reaches faulty conclusions to advance the unsubstantiated claim that the novel coronavirus was bioengineered in a chinese lab  according to immunology and microbiology experts,FALSE, FactCheck.org,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally,1,_1306040554044551173,_2559918498,"And despite the online lies and malicious editing of my Wikipedia page, I have never received any funds from China,… https://t.co/87IDQjdlcB",2020-09-16 01:21:47,None,,None,"Sydney, Australia",83,8,12268,en
1622, the lancet says that colombia is one of the countries with the worst management of the covid crisis,https://lasillavacia.com/detector-lancet-no-dijo-colombia-uno-los-paises-peor-trato-pandemia-78449,Colombia,2020-09-17,explanation the journal did not conclude that the senator who referenced the journal made a false conclusion,FALSE, La Silla Vacía,https://www.poynter.org/?ifcn_misinformation=the-lancet-says-that-colombia-is-one-of-the-countries-with-the-worst-management-of-the-covid-crisis,1,_1306215192112623616,_49849732,Esta es un revista de alta calidad científica a nivel mundial  Dice que Colombia está entre los tres países del mun… https://t.co/c7rCOXbNg5,2020-09-16 12:55:44,None,,None,"ÜT: 4.650541,-74.074043",3294,1813,4080194,es
