has_words,id,link
"facebook,twitter,tweet,social media",0,https://digiteye.in/nizamuddin-congregation-takes-a-different-twist-as-that-of-terrorists-fact-check/
,0,https://factcheck.afp.com/posts-list-phone-sex-numbers-helplines-track-us-stimulus-payments
,0,https://misbar.com/factcheck/2020/04/01/%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B4%D8%B1-%D8%B9%D9%86-%D8%AA%D8%B1%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D9%82%D9%8A%D9%85%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A8%D9%84%D8%A7%D8%AF%D9%87%D9%85
"facebook,twitter,tweet",0,https://faktograf.hr/2020/04/01/lazni-citat-christine-legarde-koronavirus-mmf/
"facebook,twitter,hashtag",0,https://www.youtube.com/watch?v=6qX6lGM06rM
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/false-video-shows-muslims-licking-utensils-to-spread-coronavirus-7477
"facebook,twitter",0,https://nieuwscheckers.nl/nieuwscheckers/youtube-doneert-niet-aan-ziekenhuis-in-bergamo-voor-iedere-klik-op-deze-video/
,0,https://poligrafo.sapo.pt/fact-check/governo-anuncia-cancelamento-dos-projetos-dos-aeroportos-do-montijo-e-da-portela
social media,0,https://srilanka.factcrescendo.com/english/fact-check-scene-from-korean-movie-flu-portrayed-as-scenes-from-italy/
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/04/Fact-Check-COVID-19-Is-NOT-A-Hoax-Proven-By-Empty-Hospital-Lots-Waiting-Rooms.html
,0,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/04/09/epidemies-proviennent-toutes-chine-faux
social media,0,https://factly.in/an-old-video-from-2013-falsely-shared-as-train-carrying-trucks-with-essential-goods-during-the-current-lockdown/
social media,0,https://ghana.dubawa.org/president-akufo-addo-to-quit-presidency/
social media,0,https://factcheck.afp.com/misleading-claim-circulates-social-media-pet-owners-should-avoid-touching-animals-after-using-hand
,0,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/04/17/non-probleme-coronavirus-surestime
"facebook,twitter,compartilhado",0,https://www.aosfatos.org/noticias/fora-de-contexto-videos-sao-usados-para-acusar-chineses-de-disseminar-novo-coronavirus/
,0,https://factly.in/quick-check-video-clip-from-a-2007-tv-series-pandemic-is-being-falsely-shared-as-current-position-of-italy/
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/apr/06/donald-trump/donald-trump-wrong-about-covid-19-testing-airplane/
"facebook,twitter",0,https://hindi.boomlive.in/fake-news/false-video-shows-muslims-licking-utensils-to-spread-coronavirus-7480
"facebook,twitter",0,https://hindi.boomlive.in/fake-news/video-from-azerbaijan-falsely-shared-as-spanish-police-enforcing-a-lockdown-7469
,0,https://maldita.es/malditobulo/20200331/descuento-iberdrola-telefono-900225235/
,0,https://efectococuyo.com/cocuyo-chequea/coronavirus-ph/
,0,https://www.agenciaocote.com/blog/2020/04/02/giammattei-vrs-giammattei-el-discurso-del-presidente-enfrentado-a-las-disposiciones-presidenciales/
"facebook,twitter,social media",0,https://newsmeter.in/fact-checkspanish-cops-beating-up-people-during-coronavirus-lockdown/
,0,https://maldita.es/malditobulo/20200331/correo-caixabank-verificacion-cuenta-cambios-protocolo-coronavirus/
hashtag,0,https://maldita.es/malditobulo/20200401/camionero-material-sanitario-francia-folios/
"facebook,twitter",0,https://teyit.org/videonun-granadada-yuzyillar-sonra-ezan-okundugunu-gosterdigi-iddiasi
facebook,0,https://factcheck.afp.com/facebook-posts-falsely-claim-us-arrested-chinese-scientist-who-created-coronavirus
social media,0,https://www.thejournal.ie/coronavirus-shoes-ground-whatsapp-covid-home-surface-5064978-Apr2020/
,0,https://maldita.es/malditaciencia/20200331/toallitas-caseras-coronavirus-lejia/
,0,https://factcheck.afp.com/video-has-circulated-online-2015-years-covid-19-pandemic
,0,https://factcheck.afp.com/photo-has-circulated-reports-about-irish-teenager-who-died-2017
,0,https://maldita.es/malditaciencia/20200331/vino-protege-coronavirus-covid19/
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/hoax-message-claims-whatsapp-group-admins-detained-for-coronavirus-fake-news-7463
,0,https://maldita.es/malditobulo/20200401/material-proteccion-sin-distribuir-personal-sanitario-coronavirus-hospital-infanta-leonor-madrid/
hashtag,0,https://maldita.es/malditobulo/20200408/francisco-paco-perez-medico-coronavirus-jordi/
"facebook,twitter",0,https://teyit.org/haritanin-yeni-koronavirusun-turkiyedeki-kentlere-dagilimini-gosterdigi-iddiasi
social media,0,https://www.thejournal.ie/dont-worry-the-off-licences-arent-closing-5064004-Apr2020/
twitter,0,https://newschecker.in/fact-check/clip-from-a-mexican-television-show-viral-fake-news
"facebook,twitter",0,https://teyit.org/video-yeni-koronavirus-salginina-karsi-amerikada-dua-edilmesini-gostermiyor
"facebook,twitter,compartilhado,postado",0,https://www.aosfatos.org/noticias/video-compartilhado-por-bolsonaro-engana-ao-afirmar-que-ceasa-em-mg-esta-desabastecida/
"facebook,twitter",0,https://factcheck.kz/health/pravda-li-chto-sumaxom-mozhno-lechit-covid-19/
social media,0,https://www.thejournal.ie/army-cities-towns-gardai-lockdown-5061925-Mar2020/?utm_source=shortlink
hashtag,0,https://maldita.es/malditobulo/20200404/foto-pablo-iglesias-visitando-a-su-padre-hospital-clinico-universitario-salamanca/
"facebook,social media",0,https://english.factcrescendo.com/2020/03/31/lemon-and-baking-soda-solution-cannot-cure-covid-19/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/31/verificamos-deputado-psl-coronavirus/
"twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/reportagem-de-tv-italiana-sobre-virus-criado-em-laboratorio-chines-nao-tem-relacao-com-a-covid-19/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/31/verificamos-dono-carrefour-coronavirus/
"twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/limao-com-bicarbonato-nao-cura-covid-19-e-pode-fazer-mal-a-saude/
facebook,0,https://tamil.factcrescendo.com/factcheck-lord-ganesha-idol-taken-into-italy-church/
facebook,0,https://teyit.org/5g-ile-yeni-koronavirusun-ortaya-cikisi-arasinda-baglanti-oldugu-iddiasi
,0,https://maldita.es/malditaciencia/20200324/coronavirus-antenas-5g-origen/
,0,https://cekfakta.tempo.co/fakta/708/fakta-atau-hoaks-benarkah-profesor-harvard-ini-ditangkap-terkait-pembuatan-virus-corona
"facebook,twitter",0,https://news.jtbc.joins.com/article/article.aspx?news_id=NB11942917
"tweet,social media",0,https://factcheck.afp.com/false-claims-patents-fuel-novel-coronavirus-conspiracy-theories-online
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Coronavirus-NOT-Caused-By-5G-Tech-Created-By-Telecommunications-Giants.html
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/03/Fact-Check-Students-Do-NOT-Have-To-Repeat-Their-Current-Grades-Due-To-Coronavirus.html
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/04/fact-check-'coronahoax'-video-offers-NO-proof-COVID-19-is-anything-but-real-and-deadly.html
"facebook,twitter",0,https://factcheck.kz/claim-checking/verdict/pravda-li-chto-koronavirus-vyzyvaet-muzhskoe-besplodie/
"facebook,twitter",0,https://factcheck.kz/claim-checking/verdict/pravda-li-chto-v-rossii-nazvali-novorozhdennogo-kovid/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3494
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-audio-ceara-covid/
tweet,0,https://cekfakta.tempo.co/fakta/710/fakta-atau-hoaks-benarkah-pakaian-bekas-di-video-ini-berasal-dari-pasien-corona-di-cina-yang-sudah-meninggal
,0,https://factly.in/telugu-tabliqi-jamaat-chief-maulana-saad-has-not-said-india-will-be-destroyed-if-70-thousand-people-gets-infected/
"facebook,twitter,social media",0,https://pesacheck.org/false-this-post-claiming-covid-19-cannot-spread-in-warm-weather-is-inaccurate-bcff3ccb276d?source=rss----ab41f21aa9a9---4
facebook,0,https://rebaltica.lv/2020/04/ne-riga-neieved-tankus-kamer-sezat-majas/
,0,https://maldita.es/malditobulo/20200330/solicitar-bono-ayuda-economica-alimentaria-estados-unidos/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-gleisi-militantes-pt-ajuda-governo-pandemia/
,0,https://poligrafo.sapo.pt/fact-check/coronavirus-os-supermercados-lidl-estao-a-oferecer-alimentos-no-valor-de-250-euros
,0,https://maldita.es/malditobulo/20200330/oms-confirma-mascarila-no-protege-bulo/
twitter,0,https://maldita.es/malditobulo/20200330/abascal-cuarentena-coronavirus-congreso/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-luciano-hang-roberto-justus-e-eduardo-costa-90-respiradores-milhoes-sus/
,0,https://maldita.es/malditobulo/20200330/aduaneros-transitarios-estado-alarma-coronavirus/
"facebook,twitter,social media",0,https://www.thequint.com/news/webqoof/unverified-message-claims-israel-has-found-the-cure-for-covid-19-fake-news-fact-check
facebook,0,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-este-miercoles-entra-a/FZREDCRBWJD77K6MGYNFUZC7OQ/story/
hashtag,0,https://maldita.es/malditobulo/20200330/foto-pablo-iglesias-rezando-montaje/
,0,https://maldita.es/malditobulo/20200331/hospital-la-paz-madrid-pidiendo-mantas-pacientes-coronavirus/
facebook,0,https://www.nacion.com/no-coma-cuento/nocomacuento-el-eucalipto-no-previene-ni-elimina/KUNGNI5ASFGCRLFTWYRPPMSNYY/story/
,0,https://factcheck.afp.com/french-doctor-did-not-urge-africans-avoid-bill-gates-vaccine
"facebook,twitter,social media",0,https://www.thequint.com/news/webqoof/mha-any-post-related-to-coronavirus-criminal-offence-fact-check
"facebook,twitter",0,https://factcheck.kz/health/lozh-i-manipulyacii-imbir-luk-chesnok-i-prochie-lekarstva-ot-koronavirusa/
facebook,0,https://www.malayalam.factcrescendo.com/no-this-drug-wont-protect-you-from-covid-19/
"facebook,tweet,social media",0,https://www.politifact.com/factchecks/2020/apr/16/facebook-posts/no-amazons-alexa-doesnt-say-government-planned-cor/
,0,https://www.vishvasnews.com/punjabi/society/fact-check-one-year-old-video-of-shabad-kirtan-program-in-canada-is-going-viral-in-the-name-of-corona-virus/
,0,https://maldita.es/malditaciencia/20200407/vitamina-d-audio-coronavirus-infeccion/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-cesta-basica-maranhao-coronavirus/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-auxilio-coronavirus/
"facebook,twitter,tweet",0,https://ici.radio-canada.ca/nouvelle/1692629/hantavirus-peur-nouvelle-maladie-covid-coronavirus-nouveau-virus-chine-desinformation
"facebook,social media",0,https://www.aajtak.in/fact-check/story/fact-check-coronavirus-mumbai-kasturba-hospital-social-media-viral-post-covid-19-precaution-1046194-2020-03-31
"facebook,social media",0,https://www.aajtak.in/fact-check/story/fact-check-peru-election-viral-video-social-media-italy-corona-virus-1045835-2020-03-31
"facebook,twitter",0,https://hindi.boomlive.in/fake-news/images-of-baby-with-birth-defect-falsely-linked-to-coronavirus-7453
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/04/02/keine-belege-dass-die-ard-saerge-von-2013-in-aktueller-corona-berichterstattung-zeigte/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3639
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3637
"facebook,twitter",0,https://www.liberation.fr/checknews/2020/03/30/non-didier-raoult-n-a-pas-appele-les-africains-a-ne-pas-prendre-le-vaccin-de-bill-gates-contre-le-co_1783559/
"facebook,twitter",0,https://hindi.boomlive.in/fake-news/no-home-ministry-has-not-made-sharing-coronavirus-messages-a-punishable-offence-7462
facebook,0,https://teyit.org/videonun-yeni-koronavirusun-ortaya-ciktigi-wuhandaki-hayvan-pazarini-gosterdigi-iddiasi
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/mar/31/donald-trump/trump-blames-past-administrations-flawed-covid-19-/
"facebook,twitter",0,https://www.aosfatos.org/noticias/cloroquina-so-foi-liberada-para-pacientes-internados-com-covid-19-posts-omitem-informacoes/
,0,https://factcheck.afp.com/philippine-regulators-deny-supplement-approved-and-warn-against-deceptive-marketing-related-covid-19
facebook,0,https://marathi.factcrescendo.com/video-of-mentally-challenged-man-in-surat-shared-as-corona-patient/
"facebook,twitter,tweet",0,https://lasillavacia.com/detector-no-onu-no-esta-dando-ayudas-alimentarias-covid-19-76046
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/04/02/keine-gezielte-manipulation-sondern-ein-fehler-cbs-news-nutzt-video-aus-italienischem-krankenhaus-fuer-bericht-ueber-new-york/
"facebook,tweet",0,https://www.francetvinfo.fr/sante/maladie/coronavirus/non-l-islande-n-est-pas-en-train-de-tester-lensemble-de-sa-population_3891917.html
facebook,0,https://www.delfi.lt/news/melo-detektorius/melas/pasidalijo-budais-kaip-kovoti-su-koronavirusu-taciau-pries-uzkrata-jie-bejegiai.d?id=83923671
"tweet,social media",0,https://www.indiatoday.in/fact-check/story/fact-check-this-is-not-filmmaker-sudhir-mishra-getting-beaten-police-1661392-2020-03-30
"facebook,twitter",0,https://teyit.org/limon-kurunun-yeni-koronavirusu-yok-ettigi-iddiasi
,0,https://cekfakta.tempo.co/fakta/705/fakta-atau-hoaks-benarkah-ini-video-pemakaman-massal-pasien-corona-di-italia-yang-meninggal
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/marathi-newspaper-lokmat-falls-for-fake-covid-19-bioweapon-story-7446
"twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/videos-de-osmar-terra-sao-compartilhados-como-se-fossem-do-ex-ministro-adib-jatene/
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/formulario-que-pede-dados-para-receber-beneficio-emergencial-e-falso/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3475
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/images-of-baby-with-birth-defect-falsely-linked-to-coronavirus-7449
"facebook,twitter,social media",0,https://www.rappler.com/newsbreak/fact-check/photos-thrown-money-italy
facebook,0,https://www.nacion.com/no-coma-cuento/nocomacuento-costa-rica-no-se-encuentra-en-la/BB53CRQ5DNETVEC4C25H7RUFEA/story/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3476
,0,https://cekfakta.tempo.co/fakta/707/fakta-atau-hoaks-benarkah-menghirup-uap-air-panas-bisa-membunuh-virus-corona-covid-19
facebook,0,https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-la-france-a-t-elle-envoye-des-tests-de-depistage-en-algerie_3891233.html
,0,https://factly.in/telugu-a-clip-from-a-movie-the-flu-is-being-falsely-shared-as-situation-in-italy/
,0,https://www.newtral.es/el-sescam-niega-que-haya-prohibido-el-uso-de-mascaras-de-buceo-adaptadas-en-pacientes-con-covid-19/20200330/
"twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/boato-falso-associa-quarentena-com-video-antigo-de-descarte-de-alimentos/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3490
,0,https://fatabyyano.net/%d9%88%d9%81%d8%a7%d8%a9-annahiita-%d8%a8%d9%81%d8%a7%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7/
facebook,0,https://factcheck.vlaanderen/factcheck/beschermt-een-bezoek-aan-de-sauna-tegen-covid-19
,0,https://www.newtral.es/es-falso-que-el-gobierno-no-este-adquiriendo-la-prueba-para-detectar-covid-19-de-genomica-por-estar-dirigida-por-la-hermana-de-cospedal/20200330/
"facebook,twitter",0,https://crithink.mk/pogreshen-prevod-ja-smesti-le-pen-vo-zhrtvite-od-koronavirusot/
,0,https://efectococuyo.com/cocuyo-chequea/control-salida-cedula/
,0,https://vistinomer.mk/nema-porodena-bremena-zhena-so-koronavirus-vo-makedoni%d1%98a/
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/04/fact-check-covid-19-is-not-a-fabrication-or-a-scapegoat-for-economic-disaster.html
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/04/fact-check-celeste-solum-covid-19-disruption-by-design-the-one-world-government-cometh-3-27-20-mirro.html
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Microwaving-Masks-In-Plastic-Bags-Is-NOT-Safe-Way-To-Sterilize-Them.html
"facebook,social media",0,https://www.aajtak.in/fact-check/story/fact-check-congress-rahul-gandhi-wayanad-coronavirus-positive-patient-meeting-social-media-viral-news-1045729-2020-03-30
,0,https://factcheck.afp.com/health-experts-refute-misleading-claim-wearing-shoes-indoors-main-reason-hike-covid-19-infections
,0,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/04/07/non-cette-video-raison-comparer-covid-19-grippe
"tweet,social media",0,https://africacheck.org/fact-checks/fbchecks/no-breathing-steam-boiling-orange-or-lemon-peels-doesnt-cure-or-prevent
,0,https://srilanka.factcrescendo.com/tamil/fact-check-holy-quran-being-distributed-in-china/
hashtag,0,https://maldita.es/malditobulo/20200412/gel-desinfectante-con-alcohol-fuego-cocina-quemadura/
hashtag,0,https://maldita.es/malditobulo/20200404/no-hay-pruebas-de-que-el-papa-francisco-haya-pedido-a-los-creyentes-que-aten-un-panuelo-blanco-en-la-puerta-para-que-la-peste-se-vaya/
,0,https://www.newtral.es/begona-gomez-y-sus-hijas-no-se-han-ido-a-huete-cuenca-a-pasar-la-cuarentena/20200327/
,0,https://factcheck.afp.com/video-shows-riots-london-2011-more-nine-years-covid-19-pandemic
,0,https://www.newtral.es/no-se-esta-deteniendo-a-espanoles-por-querer-ir-a-misa-en-plena-pandemia-es-un-video-antiguo/20200328/
"facebook,twitter,social media",0,https://pesacheck.org/false-this-image-of-pope-francis-falling-during-mass-is-from-2016-not-2020-8a09640ccb3a
,0,https://maldita.es/malditobulo/20200402/fotos-ataudes-coronavirus-espana/
,0,https://www.newtral.es/nos-preguntais-por-el-video-de-la-television-italiana-rai-de-2015-que-se-comparte-ahora-relacionandolo-con-el-covid-19/20200329/
,0,https://maldita.es/malditobulo/20201102/rey-disolver-cortes-gobierno-urgencia-coronavirus/
tweet,0,https://factuel.afp.com/des-spaghetti-deux-fois-plus-chers-non-les-prix-de-produits-de-grande-consommation-ont-tres-peu
"facebook,tweet,social media",0,https://www.politifact.com/factchecks/2020/mar/30/donald-trump/reporter-was-right-trump-did-question/
,0,https://voxukraine.org/uk/fejk-velikobritaniya-pririvnyala-covid-19-do-sezonnogo-gripu/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3575
facebook,0,https://www.nacion.com/no-coma-cuento/nocomacuento-ministro-de-salud-daniel-salas-no/TKWB6B4UT5GDJEGWPALEIMSIFM/story/
"facebook,twitter,compartilhado",0,https://www.aosfatos.org/noticias/morte-de-borracheiro-nao-consta-de-dados-oficiais-de-letalidade-pelo-novo-coronavirus/
"tweet,social media",0,https://africacheck.org/fact-checks/fbchecks/fruit-veg-and-natural-herbs-cant-cure-covid-19-produce-vaccine
,0,https://www.newtral.es/la-marca-nike-no-esta-donando-zapatillas-en-una-campana-contra-el-coronavirus/20200328/
,0,https://factly.in/quick-check-old-and-unrelated-video-from-azerbaijan-shared-as-police-implementing-lockdown-in-spain/
"tweet,social media",0,https://www.indiatoday.in/fact-check/story/who-never-asked-people-avoid-bakery-items-due-to-coronavirus-1661076-2020-03-29
,0,https://factcheck.afp.com/video-has-circulated-online-least-2016-about-prank-brazil
"facebook,twitter",0,https://www.aosfatos.org/noticias/ministerio-da-saude-nao-orientou-que-parentes-duvidem-de-atestados-de-obito-por-covid-19/
social media,0,https://factcheck.afp.com/no-evidence-drinking-tea-can-cure-or-relieve-symptoms-covid-19-doctors-say
"facebook,twitter",0,https://www.thequint.com/news/webqoof/no-ph-value-of-covid-19-experts-deny-its-link-with-alkaline-foods-fact-check
,0,https://factly.in/a-clip-from-a-movie-the-flu-is-being-falsely-shared-as-situation-in-italy/
,0,https://factcheck.afp.com/new-misinformation-circulates-online-asia-about-creation-vaccine-and-drug-covid-19?fbclid=IwAR3ZkV_A-JcfvQjdu8rDDxfD6Bsyd9zHJdMMk3dC9BnHzIa43J5XrtJoUv8
,0,https://verificado.com.mx/pangolin-coronavirus/
"facebook,hashtag",0,https://www.facebook.com/SureAndShare/photos/a.266174050413176/1070430716654168/
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/video-from-azerbaijan-falsely-shared-as-spanish-police-enforcing-a-lockdown-7437
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/no-home-ministry-has-not-made-sharing-coronavirus-messages-a-punishable-offence-7445
,0,https://factly.in/telugu-clipped-india-tvs-fact-check-video-is-falsely-shared-as-sharukh-khan-donating-45-crore-rupees-to-pakistan/
,0,https://efectococuyo.com/cocuyo-chequea/wenliang-cafe/
,0,https://factcheck.afp.com/sri-lankan-authorities-say-medical-facilities-hospital-will-remain-open-all-covid-19-patients?check=2
,0,https://factcheck.afp.com/video-shows-pro-democracy-protesters-hong-kong-august-2019
facebook,0,https://teyit.org/sumak-suyunun-yeni-koronavirusu-yenmede-etkili-oldugu-iddiasi
facebook,0,https://marathi.factcrescendo.com/no-tea-cannot-control-or-cure-coronavirus/
,0,https://voxukraine.org/uk/fejk-koronavirus-shtuchnij-i-ne-strashnishij-za-grip-a-pandemiya-tse-spektakl-elit/
facebook,0,https://factly.in/quick-check-video-from-2015-is-falsely-shared-as-man-struggling-with-coronavirus-has-committed-suicide-in-new-york/
,0,https://maldita.es/malditobulo/20200328/coronavirus-ocho-horas-aire-transportado-oms/
,0,https://voxukraine.org/uk/fejk-u-bilorusi-ne-vmirayut-vid-covid-19-bo-tam-zberegli-radyansku-meditsinu/
,0,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d9%84%d9%88%d9%84%d9%88_%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7_%d8%a7%d9%84%d9%81%d9%8a%d8%b1%d9%88%d8%b3%d8%a7%d8%aa/
,0,https://factcheck.afp.com/sri-lankan-authorities-say-medical-facilities-hospital-will-remain-open-all-covid-19-patients?check=1
,0,https://factly.in/telugu-quick-check-old-and-unrelated-video-from-azerbaijan-shared-as-police-implementing-lockdown-in-spain/
twitter,0,https://maldita.es/malditobulo/20200328/huawei-donaciones-envio-mascarillas-coronavirus/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3542
"facebook,twitter,tweet,social media",0,https://digiteye.in/who-advised-not-to-eat-bakery-food-items-due-to-coronavirus-fact-check/
social media,0,https://factly.in/clipped-india-tvs-fact-check-video-is-falsely-shared-as-sharukh-khan-donating-45-crore-rupees-to-pakistan/
twitter,0,https://maldita.es/malditobulo/20200328/rosa-diez-twitter-ejercito-derrocar-traidores-patria/
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/apr/02/blog-posting/no-reports-queen-elizabeth-tested-positive-covid-1/
twitter,0,https://maldita.es/malditobulo/20200330/fernando-simon-coronavirus-tests-personal-sanitario/
,0,https://maldita.es/malditobulo/20200328/santiago-abascal-twitter-contagiados/
"facebook,tweet,social media",0,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/
social media,0,https://factcheck.afp.com/singapore-general-hospital-said-its-car-park-would-be-temporarily-used-test-suspected-covid-19
"tweet,social media",0,https://www.indiatoday.in/fact-check/story/no-us-health-body-has-not-recommended-shaving-facial-hair-prevent-coronavirus-1660754-2020-03-28
hashtag,0,https://animal.mx/2020/03/coronavirus-vaporizaciones-covid-19-desactiva-falso/
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/bolsonaristas-distorcem-teor-de-decreto-de-doria-para-espalhar-desinformacao-sobre-contagem-de-casos-de-covid-19/
"facebook,twitter",0,https://chequeado.com/el-explicador/son-falsos-los-audios-que-circulan-como-si-fueran-de-una-doctora-del-malbran/
,0,https://factcheck.afp.com/photos-vaping-illness-patients-used-make-false-covid-19-claim
,0,https://factcheck.afp.com/video-was-filmed-azerbaijan-november-2019
"facebook,twitter",0,https://www.aosfatos.org/noticias/bolsonaristas-usam-foto-de-paciente-com-enfisema-pulmonar-para-promover-cura-da-covid-19/
,0,https://voxukraine.org/uk/foto-fejk-foto-ukrayinskih-likaren-voni-ne-gotovi-prijmati-hvorih-na-covid-19/
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/03/Fact-Check-Florida-Did-NOT-Ban-Alcohol-Sales-Beginning-Today.html
"facebook,twitter",0,https://covid19.mcot.net/sure-alcohol-gel-explode/
,0,https://colombiacheck.com/chequeos/las-vacunas-geneticas-estan-en-prueba-y-no-se-conocen-los-efectos-especificos-en-adn
hashtag,0,https://animal.mx/2020/03/eucalipto-mentolatum-covid-19-falso/
,0,https://maldita.es/malditobulo/20200327/cuestionario-autoevaluacion-covid-19-trends-fundacion-enfermedades-infecciosas/
,0,https://maldita.es/malditobulo/20200327/vladimir-putin-estados-unidos-coronavirus-arma-biologica-china/
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/fake-news-site-invents-story-about-covid-19-patient-zero-having-sex-with-bats-7407
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/no-pm-modi-has-not-announced-an-internet-shutdown-during-lockdown-7405
facebook,0,https://www.istinomer.rs/izjava/struka-savetovala-da-se-zabrane-setnje-ljubimaca/
,0,https://vistinomer.mk/koronavirusot-vo-zatvorite-instituciite-so-demant-mediumot-ne-go-ob%d1%98avi/
,0,https://maldita.es/malditobulo/20200330/felipe-monterroso-guardiola-coronavirus/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/27/verificamos-coronavirus-h1n1/
,0,https://maldita.es/malditaciencia/20200327/que-sabemos-calor-temperatura-coronavirus-bano-caliente/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/27/verificamos-imagem-supermercado-saqueado-covid-19/
,0,https://factuel.afp.com/non-letat-na-pas-valide-un-traitement-du-covid-par-plaquenil-et-lopinavirritonavir
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/scene-from-mini-series-pandemic-peddled-as-coronavirus-mass-grave-7396
,0,https://maldita.es/malditobulo/20200403/contagio-pelicula-2019-predice-coronavirus/
"facebook,twitter",0,https://www.thequint.com/news/webqoof/us-accepts-quran-can-help-fight-covid-19-fact-check
"facebook,twitter",0,https://ici.radio-canada.ca/nouvelle/1690275/video-virale-coronavirus-chiffres-faux-covid-19-confinement-grippe-evrard-caroline-quach-gilbert-boucher
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3576
social media,0,https://www.thejournal.ie/queen-coronavirus-5066430-Apr2020/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/03/27/verificamos-israel-coronavirus/
,0,https://vistinomer.mk/podobro-dezinfekci%d1%98a-otkolku-dezinformaci%d1%98a/
,0,https://www.francetvinfo.fr/sante/maladie/coronavirus/vrai-ou-fake-des-services-d-urgences-ont-ils-ferme-en-espagne_3887419.html
facebook,0,https://marathi.factcrescendo.com/old-video-from-brazil-shared-as-curfew-arrest-in-italy-during-pandemic/
