screen_names,bot_levels,infos
WJospheen,0.5626877754674607,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
elmermontana,0.6008951677102716,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
KAMIcomphnews,0.6167208488970675,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Ticketmaster,0.11601080995738591,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
business,0.5181693169156725,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TOHRU_HIRANO,0.2466378187937109,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
I30mki,0.7182585738643283,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sudhirkraj,0.39444578845170924,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Cuatrecasas,0.24755777304679003,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CHUBordeaux,0.43224726670112873,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
NSWHealth,0.22201865455248404,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
LBC,0.20388895688585973,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
kundakavelkar,0.4677063752276867,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Arunprabuoffl,0.32424087023373804,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sbauerAP,0.20315046810531762,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
fvallejoss,0.16864064832695572,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AlvaroUribeVel,0.19481000173700508,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DEOSAFARI7,0.2803346952010376,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sjbsrilanka,0.42697226453104403,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
BancoCentral_AR,0.30529897993958516,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
harish151981,0.3687164079599387,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
manisha__gupta,0.3504869843110153,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
warispathan,0.24850639919880083,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MariaFdaCabal,0.26212010943302766,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
kapildrparmar,0.3225948247905032,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
GuillaumeUERDC,0.39604168021720015,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ARS_OC,0.479210550659727,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
gmanews,0.5897277072991358,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WorldBankKenya,0.20460103364998602,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PR_Senegal,0.25038508393860803,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ONUMX,0.22575054634795147,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
tedcruz,0.17580178543773844,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Patelchaman,0.3305470496407834,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
shwetsuman1991,0.49673124256540796,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
benten441,0.23355127532840952,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DrGiammattei,0.21247446706227283,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
hellosrinath,0.2511495574132746,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
XRebellionUK,0.4221909964352612,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
durgajasraj,0.518442204386477,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
morgan_freeman,0.19481151138311872,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
FaisalJavedKhan,0.19304858552165097,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Anand942444,0.8820628312566449,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RebeccaKadagaUG,0.07984999561518899,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
FundacionBADAN,0.3637170067461308,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
azazgpj,0.43802312573280916,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
bs_health,0.41005789565826334,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
rohanrgupta,0.2178200540118911,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
planeacionbog,0.25447818434137576,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RishabhS3011,0.4267149749214285,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Ach_Balkrishna,0.34218349059845854,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
apoorva_nyc,0.21401988830641866,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
doctormacias,0.19289348213831295,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Kashmir28471265,0.36560945733895506,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Maxiferraro,0.2167504424497302,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
repvos,0.23360967644458372,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
EmbacubaChina,0.4652233000662827,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
_minecogob,0.29680199428806514,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DrPeckPNP,0.4260812942158454,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
PordenoneBudoia,0.9871833667606099,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
moyavila,0.48294567771236424,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ivssoficial,0.5630968160581283,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
OlaRollen,0.2081118851290963,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DrTanweerHassan,0.39935146222563983,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TeteVigna,0.5781833676778447,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
elsan,0.2730448951537472,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RepGosar,0.1402120364224251,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
JainalA72734836,0.19525946338957237,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
CcoHse,0.12953839063459507,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
ajaykum61068972,0.99,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
LExpressMG,0.2483150387265529,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
uaegov,0.21646915229811695,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MikeFamiyesin,0.19328183825367018,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
MayorofLondon,0.17549811304448096,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ColegioMedicoCo,0.249770581416987,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
_ReviveYourself,0.1389276378199186,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
TuperfilNet,0.2351778313237288,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Decathlon,0.10097711070845995,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
sales_authentic,0.3014828621339586,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
tcsnoticias,0.3690495762646534,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
aisha_yaGuda,0.42548729586998324,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
europapress,0.4613526043222045,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
GiuseppeConteIT,0.20244927144849495,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Ultramaniatics_,0.36056766176558275,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Albertadoctors,0.22833196042304735,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
FioreMolinelli,0.23611158919209072,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
murtazasolangi,0.28986283876625407,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ivaniz66,0.2295592362848177,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
JTAtv5monde,0.3542716029261551,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DIRCO_ZA,0.2523349486609155,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
alainhoupert,0.24264076753812347,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
boticariagarcia,0.5024709236963427,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RiganoESQ,0.3923233808253726,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
millardayo,0.26957631175794716,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Tu_IMSS,0.31882976160894944,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
moigovgh,0.25453690535447626,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SwissMedicalG,0.09635913436255727,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
tomvangrieken,0.35508115852137967,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
gaelhurlimann,0.15058640877134027,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
leoperiodista,0.327989327883742,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AmirReport,0.4208675702167765,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SoporeNews1,0.2980123108323377,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
NYTimesPR,0.18255529855697433,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
anandmahindra,0.1648293450142406,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DannyLS74,0.2607572268830229,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Cristiano,0.15231354626500243,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Channel4News,0.23493983046882336,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
rammadhav_rss,0.23465765723276724,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Maheen83086711,0.5157332484310692,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DasmanNewsCom,0.3077614240470535,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
giorgio_gori,0.17573838376694423,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
goswami_anjani,0.44443434129136916,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mikandynothem,0.522620562020963,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Artemisness80,0.6100424925903809,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
reaerosadesigns,0.31721104675641293,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ITVTANZANIA,0.24776446004484462,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RyPllPIchQEmrP1,0.24640866785959462,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
FiT7xK1I7SnGiB2,0.26966328476181856,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
GobdeSantander,0.31101528958036656,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TitosVodka,0.12903188584875233,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SAI_org,0.39580351473922903,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ClaudiaLopez,0.24673132495845,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DannyLawPhoto,0.24782161744073103,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
sarahelago,0.35855639287957725,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RonnieKarlKani,0.2727096535943513,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
aljomaes2010,0.36281685035056255,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
TeichNelson,0.21189187988628286,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
digmirzapur,0.38166770896815716,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
IndraniRay,0.31555817941329517,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
lateefbabla,0.3329220403219946,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
StateHouseKenya,0.18917050264550264,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Sarpa_Bharatiya,0.2729134635216873,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DrEricBall,0.3112634487241996,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Tafteshq8,0.4535537966413867,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ALFREDOSAADEV,0.4305772027181288,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
LouisHenwood,0.2882902918113751,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
CetmTransporte,0.4932237419609714,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Jansatta,0.24795208566601185,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AHS_media,0.16721376128716245,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DelhiPolice,0.34539889503737115,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
nachoayalab,0.38140944703883617,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
BorisJohnson,0.15238647172179692,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Aj6ix9ine,0.4246652626694088,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Winston_Dunhill,0.2649584691128708,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
deepolice12,0.16328825478861578,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Jay_Apoorva18,0.3472801926570891,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
InfosWangu,0.3927304261853675,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
drkhaled_2003,0.3284745226709739,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
leticiaspiller,0.2346106408596607,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Nopanaden,0.2662603455113919,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
VishalAryavart,0.3163867465778559,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Prabhat93078075,0.31661419908045324,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
AJENews,0.18270667956419917,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SpokespersonGoK,0.2366322052573763,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
thehill,0.6288792380222866,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
repubblica,0.6503423892039818,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CalforNC,0.09123716778267822,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SpokespersonCHN,0.2160297759112925,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
akashyphd,0.3220676943130353,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ourkuwait,0.33164880905736893,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
drdavidsamadi,0.05888944555778224,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
EmbajadaEspGTA,0.29436156915954176,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
thisisjignesh,0.17612416064149405,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CesarPachonAgro,0.1885701509314355,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
LadlaBoy11,0.5209942242836393,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
INSColombia,0.4662788929106797,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mazenmousa7,0.29959248601119104,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ClaMoralesM,0.27256346851618496,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DeKUTkenya,0.2687005949451614,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
BiharHealthDept,0.44639273080296993,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mansukhmandviya,0.2101504453850794,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
News_Ejazah,0.26120951437708395,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PIBMumbai,0.3093842525031406,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
mukhal1d6,0.27779735480709605,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Collor,0.13267130626872828,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WilliamYang120,0.25491628384527554,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ambedkarnagrpol,0.37273564450996133,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
pdubdev,0.19741339481774264,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Ryk75013,0.4012911433153688,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
kumaralok554,0.47197911415020793,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
aatmnirbharin,0.48192328347287516,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SudRadio,0.5841769201993651,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
freely_tokyo,0.41974796536138437,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
IIAP_CO,0.4783569931638886,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
bbbii1010,0.396169631418526,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Niall_Boylan,0.3019889771472947,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Che_guevara_in_,0.4278876521049545,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
PresRajapaksa,0.18443713080772853,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
JFernandeznino,0.352873847043484,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
AndaluciaJunta,0.3228382744743282,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DPCgov,0.22698374619612463,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
pontecorvoste,0.4467322992590784,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
CgscUfp,0.4172705241456689,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
i24NEWS_FR,0.30258137804106244,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AkhbarMakkah,0.37544619037183147,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
HenryLouisAaron,0.09795673076923078,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WHOWPRO,0.3009726559161698,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
integracionbta,0.2951188936058663,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
newsmax,0.1825772549929114,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
GreenRobShep,0.32535510183015903,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
NicolasMaduro,0.3569613581306373,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
alexsalvinews,0.2596006528433021,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
NeerajJhaJagga,0.2451243715412889,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ksorbs,0.10226361992578295,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Pajaropolitico,0.5623051333939346,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
VoiceOfAxom,0.42379448925279456,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DeshGujarat,0.29360922354085167,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ThePuneMirror,0.33788562555788576,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
itsbeargrillz,0.23049038539600805,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PoliceRajasthan,0.22418355600890383,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
XpressBengaluru,0.4410362104421048,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
maha_governor,0.25012911831399226,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
boosmaster4,0.5691266712802477,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ImKruttika,0.24514779396116979,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
yessancris,0.3622444239046205,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
COOOTV,0.38105742296918765,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
AFPphoto,0.37600653051975225,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WHOSEARO,0.25517239543067216,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MDSwenson,0.3310376730568194,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
puliyannur,0.26801540047992295,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
WBPolice,0.23533740578222792,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
IcahnMountSinai,0.2109214993171077,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
honghong975,0.31429693942421216,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mnj256,0.33462846551462244,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ShobhaBJP,0.1875,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
GovtofPunjabPK,0.2492366600261337,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
uber_kenya,0.0839124597207304,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
politico,0.22799328069277136,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
tomasuribeEco,0.2798230533212177,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
wernerwelge1,0.4664796597538098,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
WHNSC45,0.14483471233589226,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CruzRojaLP,0.26989412547346026,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
pcorrea78,0.3216254017255912,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
JacksonMthembu_,0.3591217426590631,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
NASAEarth,0.23414037953100134,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MelGohCNA,0.10848704196412107,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
alferdez,0.2338712662471413,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
alefrota77,0.4384020942525328,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CNEWS,0.3372608512604586,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
JHSPH_CHS,0.242995170038476,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WHOPhilippines,0.23827703082736365,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MaziCBK,0.30818818120030006,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
jairbolsonaro,0.15976452119309262,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
INSABI_mx,0.3158092670305617,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NIOSH,0.22286094262072892,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PoliciaPteGenil,0.3939160111311374,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
MOH_Kenya,0.18019595130033858,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
vTxpqRVTUijcIq4,0.3849434446716655,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
iNabmahmoud,0.18594418635219162,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
nyamadon,0.2565508927026314,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
carmencalvo_,0.38198129200148767,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
m_ebrard,0.25818023308464,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Nanavati_H,0.0874714455794902,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
UZBrussel,0.39326235657571285,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Taihoku1895,0.2882969924526871,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
GauravS53841129,0.40247254051990894,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
JenniferPedraz,0.33374162022965215,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
lorearraiz,0.2783442174721592,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
cameronks,0.4059147990462401,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Himansh91694280,0.47823521975709476,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ians_india,0.40093478786483594,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DrSenait,0.26645982421710307,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
atrupar,0.14894432200182553,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
GopalSa22721269,0.6150770208340719,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
PedroSantisteve,0.26511648734337806,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
BBCPolitics,0.2437067054439012,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
JansamparkMP,0.30130073505912425,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
aetiology,0.20278635489876232,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ID2020,0.3901333726771647,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
flysaa,0.22961230805319474,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
citizentvkenya,0.4608564858564858,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AlRangelS,0.2282695310903434,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
imssjalcontigo,0.5119024679787566,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
