id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1330197020825546755,_301309392,President Cyril Ramaphosa has pleaded with G20 Leaders to ensure all countries have access to the #COVD-19 vaccine… https://t.co/Ndx9N8cXJZ,2020-11-21 17:10:58,None,,None,South Africa,64,19,2657777,en
_1331958955757740033,_398314184,Der Pressesprecher der @goetheuni hat inzwischen eingeräumt  dass er mir gegenüber falsche Tatsachenbehauptungen in… https://t.co/BTzxYXcUCP,2020-11-26 13:52:16,None,Wendlingen am Neckar,None,Wendlingen am Neckar  Deutschland,83,29,2886,de
_1327125840040169472,_44196397,Something extremely bogus is going on. Was tested for covid four times today. Two tests came back negative  two cam… https://t.co/Z2V15u7Zcf,2020-11-13 05:47:11,None,,None,,426594,99261,48251807,en
_1332300636965253121,_3825409875,A @elsmatins hem explicat que des d'Irídia qüestionem la intervenció d'ahir de @mossos: la víctima estava al terra … https://t.co/oEYZqC1eFX,2020-11-27 12:29:59,None,,None,Barcelona  Catalunya,342,176,45616,ca
_1327174349753774081,_3279597787,THIS IS VERY OLD &amp; MISLEADING VIDEO. NOT PERTAINING TO PRESENT TIME. NOT PERTAINING TO RESTORATION OF EMU SERVICES… https://t.co/6SdnB1TopL,2020-11-13 08:59:57,None,,None,Kolkata  India,116,17,68053,en
_1327249770293948416,_1241867391711272960,Llegamos ala Federacion de Rusia con un mensaje muy claro de nuestro Presidente @NicolasMaduro para expandir y cons… https://t.co/mEN1RanXzb,2020-11-13 13:59:39,None,,None,,369,717,139453,es
_1327243759218724871,_1217833222668738565,Vicepresidenta venezolana Delcy Rodríguez @drodriven2 quien se encuentra de visita de trabajo en #Moscú se reunirá… https://t.co/qdj2r957S5,2020-11-13 13:35:45,None,,None,,37,29,429,es
_1330439962358140929,_1191691833216307201,"ÚLTIMA NOTICIA
Delcy Rodríguez Vicepresidente de Venezuela 🇻🇪 

Firmaron una pausa con el virus Covid19
😳😳😳
Nhaaaa
 https://t.co/Befmuf6mH7",2020-11-22 09:16:20,None,,None,,3,1,205,es
_1330896004544073728,_168810457,The internet is full of breathless accusations that Gov. Cooper’s daughter got married in a huge event over the wee… https://t.co/cpWRIo9eH8,2020-11-23 15:28:28,None,,None,Raleigh  NC,151,17,2574,en
_1329826261812776960,_305818748,Wishing our President-Elect @joebiden  a VERY Happy Birthday from the great Blue state of Joe’gia! https://t.co/knv2XtcqYq,2020-11-20 16:37:42,None,,None,Atlanta  GA,56356,5723,326498,en
_1329829265626554368,_305818748,Pre-Covid!  This was in the @TPStudios White House following the @DNC @msnbc debate on 11/20/19. https://t.co/7IVxsirx2J,2020-11-20 16:49:38,None,,None,Atlanta  GA,1456,205,326498,en
_1329810885641199616,_32256288,"Happy Birthday  President-elect @JoeBiden!

Last year in Atlanta  GA post-debate at @TylerPerry studios Biden was s… https://t.co/IIAVE1pCr4",2020-11-20 15:36:36,None,,None,Washington  DC ,1661,305,19453,en
_1329939582633250819,_939091,This afternoon  @KamalaHarris and I met with @SpeakerPelosi and @SenSchumer to discuss how we’ll get this virus und… https://t.co/Le9O9GXCrH,2020-11-21 00:08:00,None,,None,Wilmington  DE,178190,12225,28959705,en
_1244720865847230472,_1205947006654582785,"Una cosa es que estén molestos con la cantidad y otra es que la boten para hacer show! 

Yo espero que la gente del… https://t.co/wsxFDOPyZl",2020-03-30 20:19:14,None,,None,Santiago  Dominican Republic,341,76,60917,es
_1244697898056548352,_2983223963,Atención @rcavada miembros del PRM en constanza están rompiendo las fundas de ayuda que da el gobierno dominicano p… https://t.co/TTDC2WvDuw,2020-03-30 18:47:58,None,,None,,76,45,3024,es
_1329128670804406275,_1255393579507351554,Our group including the very smart @MattSpinelliMD was asked to comment on the DANMASK study found here:… https://t.co/aeiI2TnuL7,2020-11-18 18:25:43,None,,None,San Francisco,32,20,18305,en
_1329082347480784897,_86626845,The underpowered Danish randomized mask trial  w/ only 46% of those in the intervention group adherence  and only f… https://t.co/S4EylmbhHb,2020-11-18 15:21:39,None,,None,La Jolla  CA,627,183,393947,en
_1329171542492680197,_4175759465,"10/n As the authors note  compliance was pretty poor. Lots of people were told to wear masks  but didn't

Hard to s… https://t.co/xqRyFLGWQS",2020-11-18 21:16:05,None,,None,Sydney  New South Wales,144,10,32690,en
_1329179957822595073,_1352962327,"""Based on the lowest adherence reported in the mask group during follow-up  46% of participants wore the mask as re… https://t.co/QCjmXTe7OX",2020-11-18 21:49:31,None,,None,Brisbane  Australia,21,2,115259,en
_1329171536381497345,_4175759465,7/n What the study actually shows is that advising someone to wear a mask doesn't reduce their risk of COVID-19 by… https://t.co/tO7bEV9m39,2020-11-18 21:16:03,None,,None,Sydney  New South Wales,129,12,32690,en
_1330271922559578113,_718009445863788544,Agradeço a todos os portugueses o esforço que estão a fazer para ajudar a combater a #COVID19; aos profissionais de… https://t.co/kY2uPyDgql,2020-11-21 22:08:36,None,,None,Portugal,631,36,200119,pt
_1285230233629720582,_589678035,No hay una base científica que avale el uso del dióxido de cloro como remedio contra la #COVID19  por lo tanto ese… https://t.co/p389xdVJ3x,2020-07-20 15:09:00,None,,None,La Paz  Bolivia,41,23,66169,es
_1303402422858141699,_18820392,The bottom line  neither FEMA nor ODH are going to set up “FEMA camps” for anyone to quarantine against their will.… https://t.co/JbU0cVaeSC,2020-09-08 18:38:48,None,,None,Ohio,459,66,407834,en
_1244231071056695296,_1900338114,CACOVID(Coalition Against COVID-19) is an initiative that I am leading with other private sector leaders&amp;our common… https://t.co/i5QwICWCQY,2020-03-29 11:52:58,None,,None,Lagos  Nigeria,11018,2765,971775,en
_1277622114246365196,_404248209,@DPJHodges Hi Dan  thanks for this. There is currently no evidence of a rise in suicide rates. However we know that… https://t.co/TAhs1q4epF,2020-06-29 15:17:03,None,,None,UK and Ireland,209,106,154924,en
_1326683631725711361,_101823139,Es un orgullo anunciar  junto con @BioNTech_Group  que la #vacuna candidata basada en ARN mensajero ha mostrado evi… https://t.co/aRfGSB21wR,2020-11-12 00:30:01,None,,None,México,146,37,23282,es
_1327246569482170368,_1001879983139295232,"En Telam hacemos periodismo

Lxs trabajadorxs de la Agencia Nacional de Noticias y Publicidad Télam nos comprometim… https://t.co/emL2rWoQ4k",2020-11-13 13:46:55,None,,None,Buenos Aires  Argentina,159,51,12325,es
_1246368422079889409,_252168075,Ven? Estas noticias dadas así son irresponsables. Es la ivermectina y se testeó IN VITRO. IN VITRO. Saben la cantid… https://t.co/CpKTcQc4yX,2020-04-04 09:26:02,None,,None,Argentina,1505,638,66826,es
_1246212101267492864,_740882656603320320,Para finalizar positivamente esta semana en la lucha contra el #COVID19  un estudio demostró que la Ivermectina  an… https://t.co/ekUe81IQ1o,2020-04-03 23:04:53,None,,None,Bogotá  D.C.  Colombia,211,96,16613,es
_1246223495182368768,_43775841,La #ivermectina reduce carga viral de #SARS-CoV-2 in-vitro (este no es un estudio en humanos). Estos hallazgos son… https://t.co/3xzQereoX1,2020-04-03 23:50:09,None,,None,,262,125,19621,es
_1327108369849544706,_27743648,We know there’s been some incorrect information being reported around safety/entry requirements and want to ensure… https://t.co/FXJxdfijcz,2020-11-13 04:37:46,None,,None,Hollywood  CA,566,183,420858,en
_1239876999113576449,_133663801,"Sibeth Ndiaye: ""Les Français ne pourront pas acheter de masque dans les pharmacies  car ce n'est pas nécessaire si… https://t.co/eTaDy7XbOe",2020-03-17 11:31:27,None,,None,France,847,499,3022957,fr
_1305218051613306882,_194027573,Le collectif de médecins « Laissons les prescrire » fait l’apologie de Mengele  boucher d’Auschwitz et tortionnaire… https://t.co/aR69T9Btz3,2020-09-13 18:53:27,None,,None,France,788,391,35956,fr
_1321466912585453569,_138471254,Hoy  50 brigadas del Minsa realizan acciones de vacunación casa por casa en la zona de Manzanilla  en La Victoria … https://t.co/xltSxxVQJL,2020-10-28 15:00:38,None,,None,Lima  Perú,141,34,884953,es
_1325773173409853443,_56488059,An update from @AlbertBourla on our investigational #COVID19 vaccine program with @BioNTech_Group.,2020-11-09 12:12:10,None,,None,New York  NY,3870,1151,385687,en
_1323032927492542465,_189868631,I have been identified as a contact of someone who has tested positive for #COVID19. I am well and without symptoms… https://t.co/t3W0KvdNzG,2020-11-01 22:43:25,None,,None,Geneva  Switzerland,13856,1980,1422756,en
_1323187862049882112,_14499829,Contrary to some incorrect reports  @DrTedros hasn't tested positive for #COVID19. He has been identified as a cont… https://t.co/ktbSPomsI3,2020-11-02 08:59:04,None,,None,Geneva  Switzerland,415,91,9101864,en
_1301545759154802692,_29780473,To those who are twisting the PCR article to think this is why US numbers are lower: a big NOPE. People who test po… https://t.co/h5ci2tkCWW,2020-09-03 15:41:05,None,,None,,223,42,45330,en
_1360952891071205389,_14831098,"Vacunación 💉 en 🌎 América

Aún no iniciaron: 
🇨🇴 🇨🇺 🇸🇻 🇬🇹 🇭🇳 🇵🇾 🇺🇾 🇻🇪

Ya iniciaron  avanzan: 
🇦🇷 🇧🇷 🇨🇦 🇨🇱 🇨🇷 🇺🇸

I… https://t.co/oDswjCTfcn",2021-02-14 14:03:49,None,,None,Bogotá | Madrid | El Cabanyal,583,290,57761,es
_1360703385159221252,_1252764865,¡Tremenda Noticia Venezuela! Tenemos las primeras 100 mil dosis de la vacuna Sputnik V en nuestro país. Esto es sin… https://t.co/hXiGg3gThU,2021-02-13 21:32:22,None,,None,Venezuela,4760,5177,3876920,es
_1326301851457892353,_1252764865,Evaluando con objetividad el panorama mundial  estimo para Abril de 2021 pudiéramos iniciar el proceso de vacunació… https://t.co/Iyl6guIwFR,2020-11-10 23:12:57,None,,None,Venezuela,1361,2182,3876920,es
_1293344524731691008,_712012171031420928,1/ There are various tweets misinterpreting COVID-19 “pre-existing immunity” and making dangerous claims about herd… https://t.co/pPNtUmWOSm,2020-08-12 00:32:18,None,,None,La Jolla  San Diego,3932,2349,26086,en
_1324130991175213056,_938460238121807872,@DonaldJTrumpJr This happen today after the election about three hours ago in Reseda California FYI https://t.co/fN9L0n8I2S,2020-11-04 23:26:44,None,,None,,15490,11904,354,en
_1312030119826018304,_41107805,BREAKING: Fights between Dinamo  Steaua ultras and geandarmes at the metro in Bucharest minutes ago! Dinamo 2 vs St… https://t.co/H3gCBgPBov,2020-10-02 14:02:11,None,,None,Bucureşti,53,19,19922,en
_1321497173926830082,_50769180,"New Zealand sets up mandatory quarantine 'camps' for COVID patients.

#IngrahamAngle || https://t.co/IyB7N1lfr1 https://t.co/0KDsTyvcik",2020-10-28 17:00:53,None,,None,DC,1567,567,3722108,en
_1322543347236438016,_939091,Be a patriot. Wear a mask. https://t.co/o2v9xP24A9,2020-10-31 14:18:00,None,,None,Wilmington  DE,91822,11746,28959711,en
_1320480178795999232,_48579013,“Voy a difundir el mensaje tanto como sea posible  y voy a mostrar los hechos para que la gente los verifique antes… https://t.co/7oPstS9dGa,2020-10-25 21:39:42,None,,None,Spain  Madrid,1369,398,674994,es
_1320492597320863751,_39416218,"So what happened in COVID era?

Cares Act gives hospitals a 20% bump (to about $9600 – 13K) if pneumonia is from CO… https://t.co/3Gfg7LRGSZ",2020-10-25 22:29:03,None,,None,Providence  RI,525,81,176818,en
_1320216148932284416,_873528890794414081,"Reality is:
-many of us buy our own PPE bc hospitals don’t have supply for all
- frontline is working with less sta… https://t.co/hWr5NyZnTb",2020-10-25 04:10:32,None,,None,Philadelphia  PA,169,41,834,en
_1245013144524726273,_189868631,People without regular incomes or any financial cushion deserve social policies that ensure dignity and enable them… https://t.co/QrhIFqqE5H,2020-03-31 15:40:39,None,,None,Geneva  Switzerland,6566,2616,1422756,en
_1321507198346940416,_2821179496,"⚠️ATENCIÓN 
Detectada una campaña de correos maliciosos que intentan suplantar la identidad de @sanidadgob.

Usan u… https://t.co/0fxETea6pE",2020-10-28 17:40:43,None,,None,Madrid,193,322,380040,es
_1321510302048026625,_23791197,"🚩MUCHO OJO🚩

Si recibes un mail sobre la #COVID como este👇  #NoPiques

NO es una comunicación oficial de… https://t.co/1XdgzAhs0X",2020-10-28 17:53:03,None,,None,España,452,506,3527024,es
_1320728499494264832,_51013220,🔴 #OSIaviso | Una nueva campaña maliciosa que suplanta a @sanidadgob insta a los usuarios a descargar un #malware e… https://t.co/ivfdVtAj69,2020-10-26 14:06:26,None,,None,España,40,67,53982,es
_1236549305189597189,_2919448626,1/25 Part 1 - Why does soap work so well on the SARS-CoV-2  the coronavirus and indeed most viruses? Because it is… https://t.co/FZCg9NwXCf,2020-03-08 07:08:22,None,,None,Sydney  New South Wales,76714,47057,18808,en
_1320736840794755074,_371797057,¡No caigas en noticias falsas! No es cierto que el Gobierno haya decidido implementar nuevas cuarentenas en ninguna… https://t.co/WqV4Kx5Hhr,2020-10-26 14:39:35,None,,None,,276,141,1432179,es
_1321606809535369216,_77653794,Con el Comité de Expertos y el @MinSaludCol decidimos extender el Aislamiento Selectivo con Distanciamiento Individ… https://t.co/IWpLNS1coQ,2020-10-29 00:16:32,None,,None,,1178,297,2170902,es
_1227248333871173632,_14499829,"@DrTedros 🚨 BREAKING 🚨

""We now have a name for the #2019nCoV disease: 

COVID-19. 

I’ll spell it: C-O-V-I-D hyphe… https://t.co/8SNoUWOGUk",2020-02-11 15:09:38,None,,None,Geneva  Switzerland,8333,8716,9101864,en
_1255157572128198656,_1110890216,Aucune mesure ne permettra d’endiguer cette épidémie si les Français ne les appliquent pas. Si la chaîne virale n’e… https://t.co/80ohnK694C,2020-04-28 15:30:59,None,,None,Le Havre  France,3041,959,836425,fr
_1280543675680985089,_1111636573,The World Health Organization has taken a complete U turn and said that asymptomatic Corona patients neither need t… https://t.co/8fShvrJOp7,2020-07-07 16:46:18,None,,None,சோழ தேசம்,0,0,2747,en
_1310769852081008640,_2620238359,"Even Spain is pushing back against lockdowns. 

 https://t.co/zciw8q9gAh",2020-09-29 02:34:20,None,,None,Over The Target,60,19,7924,en
_1314573157827858434,_16683666,WATCH: Dr David Nabarro  the WHO's Special Envoy on Covid-19  tells Andrew Neil: 'We really do appeal to all world… https://t.co/QFmRsF210B,2020-10-09 14:27:19,None,,None,London,14496,9961,200413,en
_1304479478786256897,_109263459,"[#COVID19] Ne pas respecter les gestes barrières  c’est prendre des risques  pour soi et pour ses proches.
On peut… https://t.co/DP5O5DKN0P",2020-09-11 17:58:38,None,,None,Paris  France,977,692,274816,fr
_1233738443756384259,_2409592178,Discussions emphasising 'COVID19 is more serious than flu' will probably become moot in the coming days and weeks … https://t.co/tAL1cl1OHA,2020-02-29 12:59:01,None,,None,University of Oxford,641,359,18172,en
_1312155592237096962,_362401254,"現在の日本の新型コロナウイルスは
1/10000000の死亡率です。

未知のウイルスに対する過剰防衛推奨の時期は過ぎました。

恐れすぎて自粛しすぎるのは間違いだと思います。

勇気を出して日常生活を戻すべきです。

僕は経済活… https://t.co/LOFxBsKrJ9",2020-10-02 22:20:46,None,,None,,7323,2120,833186,ja
_1207681997612748801,_50393960,What’s next for our foundation? I’m particularly excited about what the next year could mean for one of the best bu… https://t.co/9ssgGW1lDi,2019-12-19 15:20:00,None,,None,Seattle  WA,5509,1394,53945290,en
_1094590200871821312,_204060294,Hay gente  ¿eh? https://t.co/uxIiRBPoFv,2019-02-10 13:33:35,None,,None,Andalucía  España,7409,3553,13801,es
_1248324018173861890,_87679233,Nobody says COVID-19 is not real  that it can't tax hospitals or kill people  esp. if they are over 75 or have como… https://t.co/39wtOar197,2020-04-09 18:56:53,None,,None,New York,1681,580,224849,en
_1275269899238150145,_15448383,@KAguilarINQ Sotto: We are already in semi lockdown. I was just briefed by the Senate Secretary of the request of s… https://t.co/ccdyK83FfB,2020-06-23 03:30:12,None,,None,Makati City,0,1,3225948,en
_1310493834518945792,_27013292,"""#COVID19 is not a pandemic. It is a syndemic. The syndemic nature of the threat we face means that a more nuanced… https://t.co/y6yVwn0ISg",2020-09-28 08:17:32,None,,None,London  New York  Beijing,191,108,632731,en
_1313509242167529472,_1242471700257595403,Surpris par ces résultats préliminaires de Discovery. Pourquoi avoir arrêté l'hydroxychloroquine  seul traitement e… https://t.co/Ms7wfVe7Mu,2020-10-06 15:59:41,None,,None,,5385,2495,793725,fr
_1316819242487083008,_1304324910412689408,🔴 Macron ha decretado el estado de emergencia en Francia. En París  con menos incidencia que en Madrid  habrá toque… https://t.co/2MJS7i64Ci,2020-10-15 19:12:27,None,,None,,14,8,2544,es
_1317175808176377857,_185105008,Die sogenannte 7-Tages-Inzidenz sorgt derzeit in einigen Bezirken für Verwirrung #ServusNachrichten https://t.co/8OngL0xEQs,2020-10-16 18:49:19,None,,None,Austria,50,12,30191,de
_1332382920250515456,_712012171031420928,1/ This paper is the first significant evidence that recent infection with a common cold coronavirus could have a f… https://t.co/yfaysNyhq0,2020-11-27 17:56:57,None,,None,La Jolla  San Diego,417,148,26086,en
_1238609444361121792,_335996055,As a global crisis  COVID-19 shd be an area of cooperation between nations. Instead  the Communist Party of China h… https://t.co/xsjLo9fABP,2020-03-13 23:34:38,None,,None,The Pentagon,180,95,139895,en
_1297576303206576133,_23503181,Asteroid 2018VP1 is very small  approx. 6.5 feet  and poses no threat to Earth! It currently has a 0.41% chance of… https://t.co/gPuMmJzvSm,2020-08-23 16:47:53,None,,None,Washington  D.C.,16787,2903,1242360,en
_1313069402741305344,_14499829,Live: @DrTedros' opening remarks at the #EBSpecial on #COVID19 https://t.co/uGm36fb9Yk,2020-10-05 10:51:55,None,,None,Geneva  Switzerland,584,188,9101865,en
_1311582255505121280,_725206557709979648,Seit Dienstag verbreiten Masken-Kritiker auf Social Media #Falschmeldungen über den angeblichen Tod eines 6-jährige… https://t.co/1Sy7CLCfz5,2020-10-01 08:22:32,None,,None,Würzburg  Bayern,2217,1032,12175,de
_1310851910094786560,_34688282,La Comunidad de Madrid ha prohibido al personal sanitario y a los docentes hablar con los medios de comunicación. L… https://t.co/uqBdKs9chb,2020-09-29 08:00:24,None,,None,Madrid  España,3880,4275,237272,es
_1310867147791499264,_122353251,"🔴 Esta noticia es falsa:

1⃣ El plan al que hace alusión el artículo es de hace 17 años  se diseñó en 2003.

2⃣ Act… https://t.co/pGHurIJC3R",2020-09-29 09:00:57,None,,None,Comunidad de Madrid  España,3866,2478,650791,es
_1316020010540625920,_14499829,"We are aware that lockdowns are again a topic of discussion as countries deal with surges of #COVID19.
We understan… https://t.co/B6DKguiaBU",2020-10-13 14:16:35,None,,None,Geneva  Switzerland,1430,558,9101865,en
_1316683644417839109,_437025106,Si vous voulez reprendre des citations M. @dupontaignan   retenez celle de Victor Hugo 🤓@FallaitPasSuppr #Orwell… https://t.co/OlasPzUytG,2020-10-15 10:13:38,None,,None,Paris,1,0,62,fr
_1313255326469292032,_840325920,La información sobre la situación en Uruguay en relación al #coronavirus  están disponible en el visualizador del M… https://t.co/xCikocS3PK,2020-10-05 23:10:43,None,,None,Uruguay,119,63,87198,es
_1313997870857674756,_161438782,Queremos que Argentina pueda acceder en tiempo y forma a las posibles vacunas contra el COVID-19  por eso aprobarem… https://t.co/Tb3h9RmX6b,2020-10-08 00:21:19,None,,None,Buenos Aires  Argentina,12,2,17636,es
_1314448320241324033,_43814969,La obligatoriedad rige para las vacunas ya existentes. No incluye la del COVID 19. En el nuevo proyecto de ley NO s… https://t.co/HMeIvTnzFj,2020-10-09 06:11:15,None,,None,Argentina,434,301,343209,es
_1315564367291834368,_14436030,#ÚltimaHora sobre el coronavirus ⭕ La OMS pide ahora a los países que no usen los confinamientos https://t.co/ktfRUeltyQ,2020-10-12 08:06:01,None,,None,España,7059,5812,3901428,es
_1315593013184221184,_1352962327,Slightly updated to version 1.3 https://t.co/r5o8zv6fZr,2020-10-12 09:59:51,None,,None,Brisbane  Australia,4063,1964,115259,en
_1319901144836026368,_1352962327,A new version with colour &amp; division inspiration from @uq_news and strict mouse design oversight by @kat_arden (ver… https://t.co/9SiGiUJMT7,2020-10-24 07:18:50,None,,None,Brisbane  Australia,7088,3754,115259,en
_1237777021742338049,_14499829,"🚨 BREAKING 🚨

""We have therefore made the assessment that #COVID19 can be characterized as a pandemic""-@DrTedros… https://t.co/sDXhYYqy5g",2020-03-11 16:26:53,None,,None,Geneva  Switzerland,55277,54015,9101865,en
_836649863324581888,_1401878257,Stay away from this paracetamol below. Quickly pass this information to save life https://t.co/jmlaF1onr4,2017-02-28 18:50:46,None,,None,Lagos   Nigeria,81,920,6969,en
_1313594226056278017,_1237081977418809349,https://t.co/rFE4GJZJrd,2020-10-06 21:37:23,None,,None,,2381,407,68856,und
_1306037072914866178,_2887865951,"A few comms on the (lack of) scientific merits of the ""Yan Report"". It is non-scientific and false - cherry picking… https://t.co/3SQtuBZHSm",2020-09-16 01:07:57,None,,None,La Jolla  CA,1184,601,52033,en
_1240591648737890306,_20973388,"“I stayed at work for YOU! Please stay at home for US!” 

A doctor in the Philippines has urged people to stay at h… https://t.co/88kq6EOpSb",2020-03-19 10:51:12,None,,None,United Kingdom,101,35,463589,en
_1244389548336898048,_2811559122,Dr. Rodney Jimenez  cardiologist at St. Luke's Medical Center: If this pandemic happens again  we will be more prep… https://t.co/xYOSwppBsf,2020-03-29 22:22:42,None,,None,Philippines,148,30,1191506,en
_1244062665535864832,_806867039520489472,"This is how far back we have to put the swab to test you for #COVID19. 

You might want to follow medical recommend… https://t.co/PcAelp1DmN",2020-03-29 00:43:47,None,,None,,87224,55665,3717,en
_1234856304918663168,_939091,"We can't sit by and lose this country to Donald Trump. Today  we take it back — together.

Go vote:… https://t.co/GiCegmmHm8",2020-03-03 15:01:00,None,,None,Wilmington  DE,5588,1565,28959718,en
_1305884830370988035,_939091,Donald Trump is not responsible for COVID-19  but he is responsible for his failed response and for lying to the Am… https://t.co/DsFPRTQ4dV,2020-09-15 15:03:00,None,,None,Wilmington  DE,44584,13787,28959718,en
_1313102988374761472,_3308696137,"සමාජ මාධ්‍ය ඔස්සේ හුවමාරුවන සාවද්‍ය ප්‍රචාරවලට නොරැවටෙන්න...

#PMDNews https://t.co/SVX9013SfN",2020-10-05 13:05:23,None,,None,Sri Lanka,44,58,23632,si
_1304424019450630144,_3433516535,"1/
Look at the shape of these curves. 

New York and Madrid had similar epidemics until they spectacularly diverged… https://t.co/QjACz3MmLe",2020-09-11 14:18:15,None,,None,Boston,15505,10533,35204,en
_1188433917579354113,_907963458704068608,Ara amb una bandera pre-constitucional https://t.co/ttB2tKc8js,2019-10-27 12:35:00,None,,None,Barcelona.,128,201,1050,ca
_1309200230341062657,_861243728396251136,Medicos no  porrazos los que hagan falta. https://t.co/BnbWHL4M1m,2020-09-24 18:37:13,None,,None,vallekas,5076,2637,18187,es
_1312016676716675073,_140034129,"Desde mañana podrás llegar a Madrid desde Berlín pero no desde Parla.

Gracias por el caos  Pedro Sánchez.",2020-10-02 13:08:46,None,,None,Entre Chamberí y Malasaña,59480,23931,418466,es
_1312356458458214401,_522128259,✅ Podrán entrar en los municipios personas procedentes del extranjero cuyo desplazamiento obedezca a alguno de los… https://t.co/w41Si9F9pA,2020-10-03 11:38:56,None,,None,Madrid,15,11,253545,es
_1311012839100907520,_875683644668604416,Der Senat hat heute aufgrund des Infektionsgeschehens für Berlin strengere Regeln zur Eindämmung der… https://t.co/GP8ZlUqbmz,2020-09-29 18:39:52,None,,None,Berlin  Deutschland,124,69,33106,de
_1312540091580063749,_472301455,wtf is with this statement??? https://t.co/COW8sldfN1,2020-10-03 23:48:38,None,,None,,8824,1675,132849,en
_1312869001614315520,_15675138,President Trump drives by supporters outside Walter Reed Medical Center. https://t.co/V5UchepTRs,2020-10-04 21:35:36,None,,None,Washington  D.C.,4461,1076,2113527,en
_1261786592806567936,_465570594,Lo más importante para nosotros hoy es la salud. Por eso los 260 ítems nuevos  los 10 respiradores y las camas de t… https://t.co/xSlg9j6FIC,2020-05-16 22:32:21,None,,None,Bolivia,581,63,355161,es
_1250390647833591810,_335852566,"#laSEMrespondeCOVID19
Bulos y #coronavirus   
Para saber más:
https://t.co/p5YjmvhEI8 https://t.co/YPQYRTlb55",2020-04-15 11:48:56,None,,None,España,18,10,19578,es
_1282431606691594242,_1003049219131920386,https://t.co/Yx20BiBUSs,2020-07-12 21:48:16,None,,None,Ciudad Autónoma de Buenos Aire,2493,283,243918,und
_1309579922785087488,_1003049219131920386,"¿Cuantas veces más van a enojarse por un tuit que jamás puse  que editaron e inventaron ustedes? 

Quien no conoce… https://t.co/2sfO80C0As",2020-09-25 19:45:59,None,,None,Ciudad Autónoma de Buenos Aire,2389,312,243918,es
_1265071505286856705,_1003049219131920386,"Estos forros en la plaza de mayo diciendo que el virus no existe estando a veinte minutos a pie de la 31.

""Prefier… https://t.co/uNMmN3AfCe",2020-05-26 00:05:25,None,,None,Ciudad Autónoma de Buenos Aire,37504,6081,243918,es
_1262753256079384578,_189868631,"Huge thanks to
🇨🇴 President @IvanDuque
🇵🇾 President @MaritoAbdo
🇧🇹 @PMBhutan Tshering
🇪🇸 PM @sanchezcastejon
🇮🇹 PM… https://t.co/QhBd22WsYo",2020-05-19 14:33:31,None,,None,Geneva  Switzerland,2334,512,1422756,en
_1310637113491292162,_27038703,"Zaragoza nombra ""hijo predilecto"" a Fernando Simón con el respaldo de PP  Cs y Vox https://t.co/wQ4rZ4CXFl https://t.co/VK0EBq9l48",2020-09-28 17:46:52,None,,None,Madrid,136,90,234848,es
_1310668934786560003,_476874364,Os informamos por esta red que el @ppaytozaragoza votará en contra de la propuesta de conceder a Fernando Simón el… https://t.co/hzbsZmAc0N,2020-09-28 19:53:19,None,,None,Zaragoza,1348,482,3110,es
_1310657567962673153,_2201623465,"‼⚠ ¡Ojo con los #FakeNews!

Es una propuesta de Zaragoza en Común que todavía no se ha sometido a votación y ante l… https://t.co/bHnqRY797N",2020-09-28 19:08:09,None,,None,,3869,2264,435168,es
_1310662582165004293,_2201623465,Es falso que VOX lleve a pleno para votar que sea hijo predilecto  lo cierto es que VOX lo lleva a pleno para votarlo en contra.,2020-09-28 19:28:05,None,,None,,862,306,435168,es
_1310680021728743427,_3020408320,‼️ El grupo municipal de @CsZaragoza_ votará en contra del nombramiento de Fernando Simón como Hijo Predilecto de Z… https://t.co/ozO01xRXI6,2020-09-28 20:37:23,None,,None,Zaragoza  España,80,35,3845,es
_1311673994362466306,_3044874549,No vamos a vivir en el salón de plenos del Ayuntamiento una votación del NO y el autoritarismo de la ultraderecha d… https://t.co/1wIote74gS,2020-10-01 14:27:04,None,,None,Zaragoza,68,23,11735,es
_1311934574688165890,_23737308,"El #PlenoZGZ aprueba las distinciones del Ayuntamiento de Zaragoza:

- Medalla de Oro de la Ciudad de Zaragoza a lo… https://t.co/TmzLAFwFBl",2020-10-02 07:42:31,None,,None,Zaragoza. España,17,3,87950,es
_1311934576609112065,_23737308,"- Hijas Predilectas  a título póstumo  a las víctimas del Covid-19.
- Hijos Predilectos a los detallistas de mercad… https://t.co/fjQLmJThp1",2020-10-02 07:42:32,None,,None,Zaragoza. España,13,2,87950,es
_1306676798919376896,_338985020,Vaccination et système immunitaire #AFP @AFPgraphics https://t.co/aD6KcwMGG5,2020-09-17 19:30:00,None,,None,Paris,51,24,3630267,fr
_1307941106672267265,_118395320,उपचाराअभावी लोकांचे जीव जात आहेत  सामान्य माणसाला कोणीच वाली नाही  मुख्यमंत्री सहाय्यता निधी कक्षाचे माजीप्रमुख ओम… https://t.co/5QVWTKLM7h,2020-09-21 07:13:54,None,,None,Mumbai (India),110,37,333968,mr
_1300012884995567617,_495841542,Like the previous years and coinciding with the morning of Ashura Day  the Grand Shia Islamic Jurist Ayatollah Saye… https://t.co/o4RsPHX5dC,2020-08-30 10:09:59,None,,None,"Iran  The Holy City of Qom.               For your religious queries contact us at: ask@shirazi.ir
or through WhatsApp:
00989127460662",1,0,5679,en
