,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter_date
4141,4039,,,,,,,,,9,https://www.newtral.es/no-van-a-habilitar-un-pabellon-en-fraga-huesca-por-un-repunte-de-casos-de-covid-19-es-para-acoger-a-temporeros-sin-hogar/20200525/,2020-05-25 00:00:00
4142,4040,,,,,,,,,9,https://www.agenciaocote.com/enganoso-encierro-total-de-dos-semanas/,2020-05-25 00:00:00
4143,4041,,,,,,,,,9,https://poligrafo.sapo.pt/fact-check/tratamentos-com-agua-termal-curam-pessoas-infetadas-com-covid-19?fbclid=IwAR2T5ddiP-QigfqVS9CetelJEtjn5Qs7wG0-eBKv3zGP1btfaltvZTQxDnc,2020-05-25 00:00:00
4144,4042,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/ningun-alimento-o-mezcla-de-varios-previene-ni-cura-la-covid-19/,2020-05-25 00:00:00
4145,4043,,,,,,,,,9,https://medium.com/annie-lab/misleading-murder-of-chinese-researcher-in-the-us-is-not-related-to-covid-19-e5e631c173ca,2020-05-25 00:00:00
4146,4044,,Vaccines violate principles of Nuremberg Code,2020-05-25T00:00:00Z,2020-05-29T21:24:00Z,Multiple people,AFP Fact Check,https://factcheck.afp.com/principles-nuremberg-code-are-compatible-vaccination,False,1,https://factcheck.afp.com/principles-nuremberg-code-are-compatible-vaccination,2020-05-25 00:00:00
4147,4045,,,,,,,,,9,https://infact.press/2020/05/post-6025/,2020-05-25 00:00:00
4148,4046,【錯誤】網傳圖片宣稱「感染肺炎的可怕，3到7天就開始發燒，感染5 ...,網傳圖片宣稱「感染肺炎的可怕，3到7天就開始發燒，感染5天後你就成為帶菌者，7到14天就會發作，20天多你的肺就會變成第4期，太可怕了」？,,2020-06-02T00:00:00Z,,台灣事實查核中心,https://tfc-taiwan.org.tw/articles/3923,錯誤,1,https://tfc-taiwan.org.tw/articles/3923,2020-05-25 00:00:00
4149,4047,,,,,,,,,9,https://factcheck.vlaanderen/factcheck/covid-19-niet-veroorzaakt-door-bacterie,2020-05-25 00:00:00
4150,4048,"Fact Check: Blood clot the main reason for Covid-19 death, claims ...",Thrombosis is the main cause of death for Covid-19 patients. Antibiotics can treat coronavirus patients.,2020-05-14T00:00:00Z,2020-05-25T00:00:00Z,Website and social media users,India Today,https://www.indiatoday.in/fact-check/story/blot-clot-coronavirus-italian-doctors-who-1681512-2020-05-25,Mostly false,1,https://www.indiatoday.in/fact-check/story/blot-clot-coronavirus-italian-doctors-who-1681512-2020-05-25,2020-05-25 00:00:00
4151,4049,,,,,,,,,9,https://factcheck.afp.com/video-has-circulated-reports-about-police-assaulting-intoxicated-man-india,2020-05-25 00:00:00
4152,4050,,„Statistisches Bundesamt widerlegt Merkel“ bezüglich Übersterblichkeit,2020-05-16T23:00:00Z,2020-06-12T15:58:25Z,Youtube-Video,Correctiv,https://correctiv.org/faktencheck/2020/06/12/covid-19-youtuber-legt-zahlen-des-statistischen-bundesamtes-zur-uebersterblichkeit-irrefuehrend-aus/,Teilweise falsch. Samuel Eckert interpretiert die Daten des Statistischen Bundesamts auf irreführende Weise.,1,https://correctiv.org/faktencheck/2020/06/05/warum-sich-die-zahl-der-aktuell-mit-dem-coronavirus-infizierten-nicht-berechnen-laesst,2020-05-25 00:00:00
4153,4051,,,,,,,,,9,https://kallkritikbyran.se/svenskar-varnar-varandra-for-corona-app-i-United States/,2020-05-25 00:00:00
4154,4052,,,,,,,,,9,https://raskrinkavanje.ba/analiza/crna-gora-nije-otvorila-granice-svima-osim-srbima-i-srbiji,2020-05-25 00:00:00
4155,4053,,,,,,,,,9,https://voxukraine.org/uk/fejk-najbagatshi-lyudi-svitu-a-osoblivo-bill-gejts-zarobili-na-pandemiyi/,2020-05-25 00:00:00
4156,4054,,,,,,,,,9,https://www.newtral.es/el-coronavirus-no-se-multiplica-en-aguas-residuales-y-echar-lejia-por-las-canalizaciones-afectaria-a-las-investigaciones-cientificas/20200524/,2020-05-24 00:00:00
4157,4055,,,,,,,,,9,https://chequeado.com/el-explicador/coronavirus-plandemic-y-las-7-caracteristicas-del-pensamiento-conspirativo/,2020-05-24 00:00:00
4158,4056,,,,,,,,,9,https://teyit.org/videonun-bursadaki-magarada-koronaviruse-aldirmadan-yarasa-open-birini-gosterdigi-iddiasi/,2020-05-24 00:00:00
4159,4057,"No, l'app Immuni non è «già sugli smartphone»",L'app Immuni è «già sugli smartphone»,2020-05-24T00:00:00Z,2020-05-25T00:00:00Z,,Facta,https://facta.news/notizia-falsa/2020/05/25/no-lapp-immuni-non-e-gia-sugli-smartphone/,Notizia falsa,1,https://facta.news/notizia-falsa/2020/05/25/no-lapp-immuni-non-e-gia-sugli-smartphone/,2020-05-24 00:00:00
4160,4058,,,,,,,,,9,https://colombiacheck.com/chequeos/caso-de-enfermera-agredida-ocurrio-realmente-en-mexico,2020-05-24 00:00:00
4161,4059,,,,,,,,,9,https://www.boomlive.in/fake-news/fake-claims-promising-free-5000-lockdown-funds-viral-on-whatsapp-8227,2020-05-24 00:00:00
4162,4060,,,,,,,,,9,https://www.politifact.com/factchecks/2020/may/27/viral-image/no-photo-doesnt-show-gretchen-whitmer-breaking-soc/,2020-05-24 00:00:00
4163,4061,É falso que policiais prestaram continência a manifestantes contra ...,Governador de São Paulo perde a moral e PM bate continência para o povo em manifestação.,2020-05-27T00:00:00Z,2020-05-27T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-policiais-prestaram-continencia-manifestantes-contra-isolamento-em-sp/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-policiais-prestaram-continencia-manifestantes-contra-isolamento-em-sp/,2020-05-24 00:00:00
4164,4062,,,,,,,,,9,https://voxukraine.org/uk/plr-testi-ne-mozhut-viyaviti-novij-koronavirus/,2020-05-24 00:00:00
4165,4064,,Saltwater can treat COVID-19,2020-05-24T00:00:00Z,2020-05-29T09:15:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/health-experts-say-there-no-evidence-salt-can-treat-covid-19,False,1,https://factcheck.afp.com/health-experts-say-there-no-evidence-salt-can-treat-covid-19,2020-05-24 00:00:00
4166,4065,,,,,,,,,9,https://infact.press/2020/05/post-6118/,2020-05-24 00:00:00
4167,4066,FACT-CHECK: What does the word “confirmed” mean when used in ...,Confirmed cases are suspected cases of Covid-19 whereas those declared positive are people who actually have the Covid-19 virus.,2020-05-24T00:00:00Z,2020-05-28T00:00:00Z,Kwame Baffoe Abronye,Dubawa Ghana,https://ghana.dubawa.org/fact-check-what-does-the-word-confirmed-mean-when-used-in-relation-to-covid-19-in-ghana/,False. Individuals who test positive for COVID-19 are considered as confirmed cases.,1,https://ghana.dubawa.org/fact-check-what-does-the-word-confirmed-mean-when-used-in-relation-to-covid-19-in-ghana/,2020-05-24 00:00:00
4168,4067,,,,,,,,,9,https://voxukraine.org/uk/fejk-ukrayintsiv-vid-60-rokiv-bilshe-ne-vipustyat-na-robotu/,2020-05-24 00:00:00
4169,4068,,COVID-19 caused by bacteria and worsens with 5G radiation,2020-05-24T00:00:00Z,2020-06-04T11:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/myth-circulates-online-italy-discovered-covid-19-bacteria-curable-taking-paracetamol,False,1,https://factcheck.afp.com/myth-circulates-online-italy-discovered-covid-19-bacteria-curable-taking-paracetamol,2020-05-24 00:00:00
4170,4069,,,,,,,,,9,https://www.lemonde.fr/les-decodeurs/article/2020/05/25/non-adidas-n-est-pas-en-faillite_6040674_4355770.html,2020-05-24 00:00:00
4171,4070,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/262115-covid-19-bacteria-can-be-cured-aspirin,2020-05-24 00:00:00
4172,4071,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/video-engana-ao-sugerir-que-morte-em-decorrencia-de-cancer-foi-alterada-para-covid-19-em-porto-alegre/,2020-05-24 00:00:00
4173,4072,VERA FILES FACT CHECK: Prolonged mask use DOES NOT cause ...,People who serve the public 8 hours a day wearing masks are counterproductive because they are unknowingly intoxicating themselves.,2020-05-14T00:00:00Z,2020-05-23T00:00:00Z,Multiple FB netizens,VERA Files,https://verafiles.org/articles/vera-files-fact-check-prolonged-mask-use-does-not-cause-hypo,False,1,https://verafiles.org/articles/vera-files-fact-check-prolonged-mask-use-does-not-cause-hypo,2020-05-23 00:00:00
4174,4072,VERA FILES FACT CHECK: Prolonged mask use DOES NOT cause ...,Prolonged use of face masks causes hypoxia.,2020-05-14T00:00:00Z,2020-05-23T00:00:00Z,Multiple FB netizens,VERA Files,https://verafiles.org/articles/vera-files-fact-check-prolonged-mask-use-does-not-cause-hypo,False,1,https://verafiles.org/articles/vera-files-fact-check-prolonged-mask-use-does-not-cause-hypo,2020-05-23 00:00:00
4175,4073,VERA FILES FACT CHECK: Viral photo of baby 'Kyle' diagnosed ...,A photo shows a baby named Kyle who was diagnosed with COVID-19 after he underwent open-heart surgery five days after being born,2020-05-16T00:00:00Z,2020-05-23T00:00:00Z,Multiple FB netizens,VERA Files,https://verafiles.org/articles/vera-files-fact-check-viral-photo-baby-kyle-diagnosed-covid,False,1,https://verafiles.org/articles/vera-files-fact-check-viral-photo-baby-kyle-diagnosed-covid,2020-05-23 00:00:00
4176,4074,VERA FILES FACT CHECK: Foo Fighters' Dave Grohl DOES NOT ...,Foo Fighters frontman Dave Grohl tested positive for COVID-19.,2020-04-23T00:00:00Z,2020-05-23T00:00:00Z,noticiasrge.blogspot.com,VERA Files,https://verafiles.org/articles/vera-files-fact-check-foo-fighters-dave-grohl-does-not-have,Fake,1,https://verafiles.org/articles/vera-files-fact-check-foo-fighters-dave-grohl-does-not-have,2020-05-23 00:00:00
4177,4075,,,,,,,,,9,https://maldita.es/malditobulo/2020/05/23/antena-forma-cactus-5g-coronavirus/,2020-05-23 00:00:00
4178,4076,,Robbers lacing face masks with chemicals,2020-05-23T00:00:00Z,2020-05-28T15:07:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/no-evidence-robbers-are-using-chemical-laced-face-masks-victims-south-africa,False,1,https://factcheck.afp.com/no-evidence-robbers-are-using-chemical-laced-face-masks-victims-south-africa,2020-05-23 00:00:00
4179,4077,,,,,,,,,9,https://marathi.factcrescendo.com/fake-video-goes-viral-in-the-name-of-dean-of-kasturba-hospital-telling-corona-prevention-tips/,2020-05-23 00:00:00
4180,4078,,,,,,,,,9,https://misbar.com/factcheck/2020/05/23/%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%B1%D9%81%D8%B9-%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D9%8A%D8%AD-%D9%84%D9%8A%D8%B1%D9%81%D8%B9-%D8%B9%D9%86%D9%87%D8%A7-%D8%A7%D9%84%D9%88%D8%A8%D8%A7%D8%A1-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88,2020-05-23 00:00:00
4181,4079,,,,,,,,,9,https://newschecker.in/2020/05/23/a-video-claiming-massive-calls-for-the-arrest-of-bill-gates-in-america-is-misleading/,2020-05-23 00:00:00
4182,4080,,,,,,,,,9,https://newschecker.in/2020/05/26/did-qatar-cancel-all-air-india-flights-under-vande-bharat-mission-no-its-a-false-claim/,2020-05-23 00:00:00
4183,4081,,,,,,,,,9,"https://voxukraine.org/ru/fejk-koronavirUnited States-ne-sushhestvuet-eto-prikrytie-chtoby-vyyavit-adrenohromnih-narkomanov/ 
https://voxukraine.org/uk/fejk-koronavirusu-ne-isnuye-tse-prikrittya-shhob-viyaviti-adrenohromnih-narkomaniv/",2020-05-23 00:00:00
4184,4082,,,,,,,,,9,http://www.thejournal.ie/coronavirus-factcheck-debunked-covid-thrombosis-pneumonia-5103773-May2020/,2020-05-22 00:00:00
4185,4083,,Vídeo que afirma que Donald Trump tiene coronavirus,2020-05-26T00:00:00Z,,Redes sociales,Maldita.es,https://maldita.es/malditobulo/20200522/resultado-positivo-covid-19-donald-trump/,Falso,1,https://maldita.es/malditobulo/2020/05/22/resultado-positivo-covid-19-donald-trump/,2020-05-22 00:00:00
4186,4084,,,,,,,,,9,https://ghanafact.com/unproven-covid-19-victims-suffer-infertility-loss-of-smell-and-stroke-after-recovery/,2020-05-22 00:00:00
4187,4085,"Debunked: No, the 'survival rate' for Covid-19 is not above 99.9%",The 'survival rate' for Covid-19 is above 99.9%,2020-05-13T00:00:00Z,2020-05-22T00:00:00Z,Twitter User,TheJournal.ie,https://www.thejournal.ie/debunked-survival-rates-5103495-May2020/,False,1,https://www.thejournal.ie/debunked-survival-rates-5103495-May2020/,2020-05-22 00:00:00
4188,4086,,,,,,,,,9,https://chequeado.com/verificacionfb/es-falsa-la-placa-de-cronica-con-declaraciones-del-presidente-de-suecia-sobre-el-gobierno-argentino/,2020-05-22 00:00:00
4189,4087,,,,,,,,,9,https://lasillavacia.com/detector-no-esta-persona-no-encontro-cura-covid-19-76809,2020-05-22 00:00:00
4190,4088,,,,,,,,,9,https://www.agenciaocote.com/enganoso-a-giammattei-la-tasa-de-letalidad-en-guatemala-es-la-tercera-parte-de-la-del-resto-del-mundo/,2020-05-22 00:00:00
4191,4089,,,,,,,,,9,https://gujarati.factcrescendo.com/video-of-vandalism-in-kathua-shared-as-from-surat/,2020-05-23 00:00:00
4192,4090,,,,,,,,,9,https://www.agenciaocote.com/el-video-que-muestra-una-supuesta-muerte-en-chiquimula-es-un-simulacro-en-colombia/,2020-05-22 00:00:00
4193,4091,,,,,,,,,9,https://elsurti.com/coronavirus/chequeo/2020/05/22/los-mitos-sobre-nacimientos-en-pandemia/,2020-05-22 00:00:00
4194,4092,,,,,,,,,9,https://elsurti.com/coronavirus/chequeo/2020/05/21/paraguay-no-es-el-unico-pais-donde-la-plataforma-de-aprendizaje-virtual-es-gratis/,2020-05-22 00:00:00
4195,4093,,,,,,,,,9,https://gujarati.factcrescendo.com/video-of-crowd-in-pakistan-shared-as-from-mumbais-mohammad-ali-road/,2020-05-23 00:00:00
4196,4094,,,,,,,,,9,https://www.vishvasnews.com/society/fact-check-this-viral-video-of-faisalabad-in-pakistan-not-of-delhi-market/,2020-05-23 00:00:00
4197,4095,,,,,,,,,9,https://marathi.factcrescendo.com/fact-check-did-migrant-youth-reject-food-becauseit-was-cook-by-dalit-women/,2020-05-23 00:00:00
4198,4096,,,,,,,,,9,https://marathi.factcrescendo.com/video-of-crowd-in-pakistan-falsely-shared-as-from-mohammad-ali-road-mumbai/,2020-05-23 00:00:00
4199,4097,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/261985-video-wuhan-china-second-wave-coronavirus-infections,2020-05-23 00:00:00
4200,4098,,,,,,,,,9,https://colombiacheck.com/chequeos/foto-de-alcaldesa-del-socorro-capturada-es-falsa,2020-05-23 00:00:00
4201,4099,,,,,,,,,9,https://facta.news/fuori-contesto/2020/05/29/questo-video-non-mostra-una-madre-disperata-in-italia-durante-la-pandemia-da-covid-19/,2020-05-23 00:00:00
4202,4100,,,,,,,,,9,https://hindi.boomlive.in/fake-news/no-rss-chief-mohan-bhagwat-did-not-say-covid-19-shook-his-faith-8219,2020-05-23 00:00:00
4203,4101,,,,,,,,,9,https://www.liberation.fr/checknews/2020/05/28/combien-a-coute-l-etude-sur-l-hydroxychloroquine-publiee-dans-the-lancet_1789414,2020-05-23 00:00:00
4204,4102,,,,,,,,,9,https://factcheck.kz/claim-checking/verdict/faktchek-konina-iz-kyrgyzstana-i-koronavirus/,2020-05-23 00:00:00
4205,4103,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_16229241,2020-05-23 00:00:00
4206,4104,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_16229453,2020-05-23 00:00:00
4207,4105,,,,,,,,,9,https://pesacheck.org/false-19-truck-drivers-not-182-tested-negative-for-covid-19-in-tanzania-after-testing-positive-d58d1475a,2020-05-23 00:00:00
4208,4106,,,,,,,,,9,https://pesacheck.org/false-there-is-no-evidence-that-aspirin-cures-covid-19-1911839c4a68,2020-05-23 00:00:00
4209,4107,,,,,,,,,9,https://checkyourfact.com/2020/05/22/fact-check-donald-trump-tweet-some-oldies-die/,2020-05-22 00:00:00
4210,4108,,,,,,,,,9,https://www.newtral.es/ni-italia-ha-descubierto-la-cura-para-el-coronavirus-ni-la-enfermedad-es-una-bacteria-amplificada-por-5g/20200522/,2020-05-22 00:00:00
4211,4109,#Verificamos: É falso que estudo com 60 mil pessoas na Espanha ...,Estudo com mais de 60 mil pessoas na Espanha mostra a ineficácia das quarentenas,2020-05-22T18:15:37Z,2020-05-22T18:15:37Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/05/22/verificamos-estudo-60-mil-pessoas-espanha-ineficacia-quarentenas/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/05/22/verificamos-estudo-60-mil-pessoas-espanha-ineficacia-quarentenas/,2020-05-22 00:00:00
4212,4109,#Verificamos: É falso que estudo com 60 mil pessoas na Espanha ...,O estudo mostrou uma menor incidência de contágio pela covid-19 entre trabalhadores ativos que estão exercendo sua atividade profissional normalmente e saindo de casa todos os dias,2020-05-22T18:15:37Z,2020-05-22T18:15:37Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/05/22/verificamos-estudo-60-mil-pessoas-espanha-ineficacia-quarentenas/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/05/22/verificamos-estudo-60-mil-pessoas-espanha-ineficacia-quarentenas/,2020-05-22 00:00:00
4213,4110,,,,,,,,,9,https://voxukraine.org/uk/fejk-pro-koronavirus-znali-shhe-u-2003-rotsi-ale-bez-paniki-shtrafiv-ta-karantinu/,2020-05-22 00:00:00
4214,4111,"To date, no therapy has been proven effective for preventing or ...",There is no need for social distancing because we have a treatment for COVID-19,2020-05-28T00:00:00Z,2020-05-19T00:00:00Z,Dolores Cahill,Health Feedback,https://healthfeedback.org/claimreview/to-date-no-therapy-has-been-proven-effective-for-preventing-or-treating-covid-19-contrary-to-claim-by-dolores-cahill/,Unsupported,1,https://healthfeedback.org/claimreview/to-date-no-therapy-has-been-proven-effective-for-preventing-or-treating-covid-19-contrary-to-claim-by-dolores-cahill/,2020-05-22 00:00:00
4215,4112,"Ao comparar mortes por Covid-19 em MG e SP, posts ignoram ...",Sem isolamento: 177 mortes em Minas Gerais. Com isolamentos: 5.363 mortes em São Paulo.,2020-05-26T00:00:00Z,2020-05-26T00:00:00Z,Imagem viral,Aos Fatos,https://www.aosfatos.org/noticias/ao-comparar-mortes-por-covid-19-em-mg-e-sp-posts-ignoram-volume-de-testes-e-subnotificacao/,contraditório,1,https://www.aosfatos.org/noticias/ao-comparar-mortes-por-covid-19-em-mg-e-sp-posts-ignoram-volume-de-testes-e-subnotificacao/,2020-05-22 00:00:00
4216,4113,,,,,,,,,9,https://www.open.online/2020/05/22/coronavirus-cannabis-infezione-non-dimostrato/,2020-05-22 00:00:00
4217,4114,,,,,,,,,9,https://www.open.online/2020/05/22/covid-19-i-vaccini-antinfluenzali-sono-contaminati-con-i-coronavirus-dei-cani-la-bufala-dellimmunologa-no-vax/,2020-05-22 00:00:00
4218,4115,,,,,,,,,9,https://www.vishvasnews.com/world/fact-check-video-of-sloth-bears-roaming-in-a-garden-is-from-tamil-nadu-not-sri-lanka/,2020-05-22 00:00:00
4219,4116,"No, this crucifixion photo doesn't show pandemic protesters",A photo shows three men on crosses who “feel like they’re being crucified by being required to stay at home.”,2020-05-22T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/may/27/viral-image/no-crucifixion-photo-doesnt-show-pandemic-proteste/,False,1,https://www.politifact.com/factchecks/2020/may/27/viral-image/no-crucifixion-photo-doesnt-show-pandemic-proteste/,2020-05-22 00:00:00
4220,4117,,,,,,,,,9,https://www.efe.com/efe/espana/efeverifica/no-se-pelean-por-sillas-de-una-terraza-en-la-desescalada-es-reyerta-2016/50001435-4253314,2020-05-22 00:00:00
4221,4118,,,,,,,,,9,https://cekfakta.tempo.co/fakta/794/fakta-atau-hoaks-benarkah-ini-video-perayaan-pembukaan-lockdown-di-arab-saudi,2020-05-22 00:00:00
4222,4119,[Fakta atau Hoaks] Benarkah Virus Corona Covid-19 Tidak Bahaya ...,Virus Corona Covid-19 tidak berbahaya dan tidak menyebabkan kematian,2020-05-14T00:00:00Z,2020-05-22T00:00:00Z,Akun-akun Facebook,Cekfakta Tempo.co,https://cekfakta.tempo.co/fakta/795/fakta-atau-hoaks-benarkah-virus-corona-covid-19-tidak-bahaya-dan-tidak-sebabkan-kematian,Sesat,1,https://cekfakta.tempo.co/fakta/795/fakta-atau-hoaks-benarkah-virus-corona-covid-19-tidak-bahaya-dan-tidak-sebabkan-kematian,2020-05-22 00:00:00
4223,4120,,,,,,,,,9,https://crithink.mk/pogreshna-i-eden-mesecz-bajata-informaczija-plasirana-kako-nova/,2020-05-22 00:00:00
4224,4121,,,,,,,,,9,https://hindi.boomlive.in/fast-check/video-of-eid-shopping-at-mumbai-or-pakistan-a-factcheck-8194,2020-05-22 00:00:00
4225,4122,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_16219722,2020-05-22 00:00:00
4226,4123,,,,,,,,,9,https://raskrinkavanje.ba/analiza/diskutabilne-tvrdnje-sjevernomakedonskog-strucnjaka,2020-05-22 00:00:00
4227,4124,,,,,,,,,9,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/05/22/virus-frappe-plus-fort-se-trouve-5g-faux,2020-05-22 00:00:00
4228,4125,,,,,,,,,9,https://pesacheck.org/hoax-5g-technology-is-not-linked-to-the-covid-19-pandemic-11fb303f5691,2020-05-22 00:00:00
4229,4126,,,,,,,,,9,https://pesacheck.org/canular-les-volontaires-du-vaccin-exp%C3%A9rimental-mrna-1273-nont-pas-eu-de-graves-s%C3%A9quelles-19255201d1a4,2020-05-22 00:00:00
4230,4127,,,,,,,,,9,https://pesacheck.org/false-25-new-cases-of-covid-19-announced-on-may-7-do-not-include-14-oromo-political-prisoners-fbebdaea87fe,2020-05-22 00:00:00
4231,4128,,,,,,,,,9,https://pesacheck.org/false-leso-oxi-is-not-a-confirmed-covid-19-remedy-f64184a5b1f,2020-05-22 00:00:00
4232,4129,,,,,,,,,9,https://misbar.com/factcheck/2020/05/22/%D8%B9%D9%84%D9%85%D8%A7%D8%A1-%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D8%A9-%D9%8A%D9%82%D8%AA%D8%B1%D8%A8%D9%88%D9%86-%D9%85%D9%86-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%84%D9%82%D8%A7%D8%AD-%D9%84%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AE%D8%A8%D8%B1-%D9%85%D8%B6%D9%84%D9%84,2020-05-22 00:00:00
4233,4130,,,,,,,,,9,https://www.vishvasnews.com/punjabi/viral/fact-check-pakistan-faisalabad-video-going-viral-in-the-name-of-delhi-jama-masjid/,2020-05-22 00:00:00
4234,4131,,,,,,,,,9,https://misbar.com/factcheck/2020/05/22/%D9%87%D9%84-%D8%A3%D8%B5%D9%8A%D8%A8%D8%AA-%D9%88%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%A8%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,2020-05-22 00:00:00
4235,4132,,,,,,,,,9,https://misbar.com/factcheck/2020/05/22/%D8%A7%D9%86%D8%AA%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%82%D8%B1%D9%8A%D8%A8%D8%A7-%D8%AE%D8%A8%D8%B1-%D8%B2%D8%A7%D8%A6%D9%81,2020-05-22 00:00:00
4236,4133,,,,,,,,,9,https://newschecker.in/2020/05/23/a-message-claiming-four-common-treatments-recommended-by-doctors-at-nanavati-hospital-is-fake/,2020-05-22 00:00:00
4237,4134,,,,,,,,,9,https://www.15min.lt/naujiena/aktualu/lietuva/europos-komisija-sudare-salygas-zmoniu-cipavimui-ar-tikrai-56-1321276,2020-05-21 00:00:00
4238,4135,,,,,,,,,9,https://www.newtral.es/el-uso-de-mascarillas-no-produce-hipoxia/20200521/,2020-05-21 00:00:00
4239,4136,,,,,,,,,9,https://www.newtral.es/no-el-final-del-periodo-de-sesiones-del-congreso-no-haria-que-el-estado-de-alarma-dure-hasta-octubre/20200520/,2020-05-21 00:00:00
4240,4137,,,,,,,,,9,https://animal.mx/2020/05/virus-no-existe-noticia-falsa-stefan-lanka-medicina-germanica/,2020-05-21 00:00:00
4241,4138,,,,,,,,,9,https://www.boomlive.in/fake-news/pictures-of-rahul-gandhi-with-migrant-workers-peddled-with-false-claims-8175,2020-05-21 00:00:00
4242,4140,FACT CHECK: Did Myrtle Beach Report 220000 New COVID-19 ...,"Myrtle Beach, South Carolina, recorded 220,000 new coronavirus cases in 72 hours",2020-05-17T00:00:00Z,2020-05-21T18:24:56Z,Viral Post,Check Your Fact,http://checkyourfact.com/2020/05/21/fact-check-myrtle-beach-south-carolina-220000-coronavirus-cases/,False,1,https://checkyourfact.com/2020/05/21/fact-check-myrtle-beach-south-carolina-220000-coronavirus-cases/,2020-05-21 00:00:00
4243,4141,FACT CHECK: Did Nobel Laureate Tasuku Honjo Say The ...,Japanese Nobel laureate Dr. Tasuku Honjo said the new coronavirus was engineered in a Chinese laboratory,2020-04-26T00:00:00Z,2020-05-21T20:05:36Z,Viral Post,Check Your Fact,http://checkyourfact.com/2020/05/21/fact-check-tasuku-honjo-coronavirus-engineered-chinese-lab/,False,1,https://checkyourfact.com/2020/05/21/fact-check-tasuku-honjo-coronavirus-engineered-chinese-lab/,2020-05-21 00:00:00
4244,4142,,,,,,,,,9,https://nieuwscheckers.nl/nieuwscheckers/facebook-verwijderde-niet-de-video-van-smartexitnu-die-de-15-metermaatregel-bekritiseert/,2020-05-21 00:00:00
4245,4143,Fotoğrafın CHP'li milletvekilinin taktığı örme maskeyi gösterdiği iddiası,Fotoğrafın CHP’li milletvekilinin taktığı örme maskeyi gösterdiği iddiası,2020-05-19T00:00:00Z,2020-05-21T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/fotografin-chpli-milletvekilinin-taktigi-orme-maskeyi-gosterdigi-iddiasi,Yanlış,1,https://teyit.org/fotografin-chpli-milletvekilinin-taktigi-orme-maskeyi-gosterdigi-iddiasi/,2020-05-21 00:00:00
4246,4144,"No, Colombia no 'ocupa el primer lugar en corrupción en plena ...",Colombia ocupa el primer lugar en corrupción en plena pandemia,,2020-05-21T17:22:09Z,,ColombiaCheck,https://colombiacheck.com/chequeos/no-colombia-no-ocupa-el-primer-lugar-en-corrupcion-en-plena-pandemia,Falso,1,https://colombiacheck.com/chequeos/no-colombia-no-ocupa-el-primer-lugar-en-corrupcion-en-plena-pandemia,2020-05-21 00:00:00
4247,4145,,Madagascar a quitté l'OMS,2020-05-21T00:00:00Z,2020-05-27T19:16:00Z,Sources multiples,AFP Factuel,https://factuel.afp.com/non-madagascar-na-pas-annonce-son-depart-de-loms,Faux,1,https://factuel.afp.com/non-madagascar-na-pas-annonce-son-depart-de-loms,2020-05-21 00:00:00
