,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter
7312,7172,,,,,,,,,9,https://pesacheck.org/false-iebc-chairman-wafula-chebukati-has-not-hinted-at-postponing-2022-general-election-due-to-1e9e69c74ded,
7313,7173,,,,,,,,,9,https://leadstories.com/hoax-alert/2020/04/fact-check-comparing-other-virus-death-counts-to-covid-19-does-not-signal-government-secrets.html,
7314,7174,,,,,,,,,9,https://hindi.boomlive.in/fake-news/rewa-police-action-on-temple-priest-for-violating-lockdown-viral-with-communal-spin-7558,
7315,7175,,,,,,,,,9,https://hindi.boomlive.in/fact-check/dated-clip-falsely-shared-as-gandhis-violating-lockdown-7566,
7316,7176,,,,,,,,,9,https://africacheck.org/fbcheck/no-harvard-professor-not-arrested-in-us-for-manufacturing-coronavirus-selling-it-to-china/,
7317,7177,Bloggers weave deft circles around news reports to spread ...,Several blogs are claiming that the United Nations doubts the presence of any active COVID-19 case in Nigeria.,2020-04-06T00:00:00Z,2020-04-28T00:00:00Z,The Eagles Eyes,Dubawa,https://dubawa.org/bloggers-weave-deft-circles-around-news-reports-to-spread-misinformation/,"The blogs promoting this claim, upon scrutiny, merely republished a twisted version of what was initially reported by Vanguard newspapers. Also, their headlines do not match the content of the reports.",9,https://dubawa.org/bloggers-weave-deft-circles-around-news-reports-to-spread-misinformation/,1.0
7318,7178,,,,,,,,,9,https://www.delfi.lt/news/melo-detektorius/melas/feisbuke-sklinda-pramanai-vaistais-versiukams-giriasi-isgyde-koronavirusu-susirgusi-princa-charlesa.d?id=83982325,
7319,7179,,,,,,,,,9,https://verificado.com.mx/suplementos-no-protegen-covid19/,
7320,7180,,,,,,,,,9,https://verafiles.org/articles/vera-files-fact-check-video-claiming-japans-pm-announced-cov,
7321,7181,,,,,,,,,9,https://www.ellinikahoaxes.gr/2020/04/06/koukles-koronoios/,
7322,7182,,,,,,,,,9,https://www.open.online/2020/04/06/coronavirus-il-messaggio-whatsapp-complottista-sulla-cina-ce-qualcosa-che-non-va-in-questo-virus/,
7323,7183,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/05/heineken-sorteando-4-barriles-cerveza-para-que-te-quedes-en-casa/,
7324,7184,【錯誤】網傳圖片宣稱「美國用最先進的顯微鏡，看到空氣中的病毒 ...,美國用最先進的顯微鏡，看到空氣中的病毒,,2020-04-06T00:00:00Z,,台灣事實查核中心,https://tfc-taiwan.org.tw/articles/3548,錯誤,9,https://tfc-taiwan.org.tw/articles/3548,1.0
7325,7185,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/05/bulo-new-york-times-gobierno-comunista/,
7326,7186,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/05/ciervo-matalascanas-corre-playa-coronavirus/,
7327,7187,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/05/hospital-lebanon-nueva-york-bronx-arde-fuego-incendio/,
7328,7188,El falso editorial del Washington Post sobre 'capitalismo salvaje',"Washington Post: ""o muere el capitalismo salvaje o muere la civilización""",,2020-04-05T19:25:18Z,,ColombiaCheck,https://colombiacheck.com/chequeos/el-falso-editorial-del-washington-post-sobre-capitalismo-salvaje,Falso,9,https://colombiacheck.com/chequeos/el-falso-editorial-del-washington-post-sobre-capitalismo-salvaje,1.0
7329,7189,【錯誤】網傳影片宣稱「有的國家把疫情病毒屍體往海裡丟，不能再 ...,有的國家把疫情病毒屍體往海裡丟，不能再吃魚類了。這個國家會遭天譴...,,2020-04-07T00:00:00Z,,台灣事實查核中心,https://tfc-taiwan.org.tw/articles/3560,錯誤,9,https://tfc-taiwan.org.tw/articles/3560,1.0
7330,7190,,,,,,,,,9,https://vozdeguanacaste.com/transito-realiza-operativos-en-vias-de-guanacaste-pero-desmiente-sobre-cierre-totales/,
7331,7191,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/imagem-de-predio-da-fiesp-com-bandeira-da-china-e-United Statesda-fora-de-contexto/,
7332,7192,,,,,,,,,9,https://maldita.es/malditodato/2020/04/07/falso-oms-cambio-posicion-sobre-uso-mascarillas-salvador-illa-ministro-sanidad/,
7333,7193,,,,,,,,,9,https://factuel.afp.com/coronavirus-non-litalie-na-pas-enregistre-aucun-nouveau-cas-debut-avril,
7334,7194,,,,,,,,,9,https://fatabyyano.net/%d8%b2%d9%84%d8%b2%d8%a7%d9%84_%d8%a7%d9%84%d8%b5%d9%8a%d9%86_%d8%a7%d9%84%d9%86%d9%8a%d8%a8%d8%a7%d9%84/,
7335,7195,"Fact Check: Antennas On Fire In La Spezia, Italy, Were NOT 5G ...","5g antennas on fire in La Spezia, Italy on 6th April 2020",2020-04-13T15:14:10Z,2020-04-13T15:14:10Z,youtube.com,Lead Stories,https://leadstories.com/hoax-alert/2020/04/fact-check-antennas-on-fire-in-la-spezia-italy-were-not-5g-towers.html,Not The Cause,9,https://leadstories.com/hoax-alert/2020/04/fact-check-coronavirus-is-not-fake-is-not-a-coverup-to-allow-5g-deployment.html,0.0
7336,7196,Fact Check: Video of man spitting on cops not related to COVID-19 ...,Video of man spitting on cops related to COVID-19 pandemic,2020-04-06T12:51:21Z,2020-04-06T12:51:21Z,Social Media Users,Newsmeter,https://newsmeter.in/fact-check-video-of-man-spitting-on-cops-not-related-to-covid-19-pandemic/,False,9,https://newsmeter.in/fact-check-video-of-man-spitting-on-cops-not-related-to-covid-19-pandemic/,1.0
7337,7197,,,,,,,,,9,https://newschecker.in/2020/04/06/humpback-whales-spotted-near-bombay-high-no-here-s-the-reality/,
7338,7198,Fact Check: Photo Of Mannequin Being Wheeled Into Hospital Does ...,Mannequin Wheeled Into Hospital Proves There Is A Coronavirus Cover-Up,2020-04-06T18:54:34Z,2020-04-06T18:54:34Z,facebook.com,Lead Stories,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Photo-Of-Mannequin-Being-Wheeled-Into-Hospital-Does-NOT-Prove-There-Is-A-Coronavirus-Cover-Up.html,No Cover-Up,9,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Photo-Of-Mannequin-Being-Wheeled-Into-Hospital-Does-NOT-Prove-There-Is-A-Coronavirus-Cover-Up.html,1.0
7339,7199,,,,,,,,,9,https://newschecker.in/2020/04/06/the-disaster-management-act-does-not-restrict-citizens-to-share-messages-on-covid-19/,
7340,7200,,,,,,,,,9,https://newschecker.in/2020/04/07/no-chefs-of-some-known-restaurants-are-not-spitting-in-the-food-to-spread-coronavirus/,
7341,7201,,,,,,,,,9,https://raskrinkavanje.ba/analiza/david-icke-o-pandemiji-4-sinteticka-hrana-umjetna-inteligencija-i-plasticni-novac,
7342,7202,,Un décret serait censé faciliter l'euthanasie dans les Ehpad,,2021-02-10T18:07:55Z,,Libération,https://www.liberation.fr/checknews/2020/04/05/non-un-decret-ne-facilite-pas-l-euthanasie-dans-les-ehpad-ou-a-domicile_1784236/,Faux. L'euthanasie reste illégale.,9,https://www.liberation.fr/checknews/2020/04/05/non-un-decret-ne-facilite-pas-l-euthanasie-dans-les-ehpad-ou-a-domicile_1784236,0.0
7343,7203,,,,,,,,,9,https://www.newtral.es/sanidad-no-ha-tumbado-los-respiradores-que-seat-esta-fabricando-en-cataluna/20200404/,
7344,7204,,Imágenes de los ataúdes en un parking ocultados por el Gobierno,,2020-04-03T00:00:00Z,,Newtral,https://www.newtral.es/nos-preguntais-por-las-imagenes-de-los-ataudes-en-un-parking/20200403/,Falso,9,https://www.newtral.es/nos-preguntais-por-las-imagenes-de-los-ataudes-en-un-parking/20200403/,1.0
7345,7205,,,,,,,,,9,https://www.newtral.es/el-falso-mensaje-sobre-supermercados-y-esterilizacion-de-productos-con-el-secador-de-pelo/20200404/,
7346,7206,,,,,,,,,9,https://www.boomlive.in/fake-news/disaster-management-act-does-not-restrict-citizen-updates-on-c-7549,
7347,7207,,,,,,,,,9,https://www.boomlive.in/fake-news/viral-messages-stating-who-protocols-for-lockdown-extension-are-false-7552,
7348,7208,Fact Check: Truth of corona conspiracy theory behind arrest of ...,"Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",2020-04-05T00:00:00Z,2020-04-05T00:00:00Z,Facebook users,India Today,https://www.indiatoday.in/fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05,Mostly false,9,https://www.indiatoday.in/fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05,1.0
7349,7209,,,,,,,,,9,https://www.indiatoday.in/fact-check/story/did-brazilians-observe-pm-modi-lights-out-call-1663624-2020-04-05,
7350,7210,,,,,,,,,9,https://www.indiatoday.in/fact-check/story/fact-check-viral-lockdown-phases-control-covid-19-not-endorsed-who-1663542-2020-04-05,
7351,7211,,,,,,,,,9,https://www.indiatoday.in/fact-check/story/fact-check-rahul-and-priyanka-gandhi-s-old-video-shared-with-coronavirus-twist-1663502-2020-04-05,
7352,7212,Fact Check: Hospital NOT Caught Red-Handed Using Dummies In ...,Hospital Caught Red Handed using DUMMIES in PANDEMIC FOOTAGE,2020-04-07T13:23:14Z,2020-04-07T13:23:14Z,youtube.com,Lead Stories,https://leadstories.com/hoax-alert/2020/04/fact-check-hospital-caught-red-handed-using-dummies-in-pandemic-footage.html,Illustration,9,https://leadstories.com/hoax-alert/2020/04/fact-check-hospital-caught-red-handed-using-dummies-in-pandemic-footage.html,1.0
7353,7213,Social Media Posts Make Baseless Claim on COVID-19 Death Toll,The COVID-19 death toll is exaggerated because “the state” has instructed that “anyone who didnt die by a gun shot wound or car accident” be listed as a coronavirus victim.,2020-04-07T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/04/social-media-posts-make-baseless-claim-on-covid-19-death-toll/,No Evidence,9,https://www.factcheck.org/2020/04/social-media-posts-make-baseless-claim-on-covid-19-death-toll/,1.0
7354,7214,,,,,,,,,9,https://factly.in/telugu-old-3d-rendering-photo-of-asia-now-shared-as-nasa-live/,
7355,7215,,,,,,,,,9,https://factly.in/telugu-kanipakam-vinakaya-swamy-temple-is-not-converted-as-isolation-center-for-covid-19-patients/,
7356,7216,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/06/blog-posting/fake-news-website-republishes-satirical-story-abou/,
7357,7217,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/09/viral-image/widespread-warning-about-thieves-knocking-out-thei/,
7358,7218,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/09/tweets/fact-checking-rudy-giulianis-ties-hydroxychloroqui/,
7359,7219,,,,,,,,,9,https://tfc-taiwan.org.tw/articles/3586,
7360,7220,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/photos-show-money-streets-venezuela-2019-not-italy/,
7361,7221,,This video shows bodies of US COVID-19 victims who committed suicide,2020-04-05T00:00:00Z,2020-04-10T03:43:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-first-appeared-2014-reports-about-migrants-who-drowned-libyan-coast,False,9,https://factcheck.afp.com/video-first-appeared-2014-reports-about-migrants-who-drowned-libyan-coast,1.0
7362,7222,,,,,,,,,9,https://www.lemonde.fr/les-decodeurs/article/2020/04/06/non-les-macron-ne-sont-pas-partis-au-fort-de-bregancon-en-plein-confinement_6035752_4355770.html,
7363,7223,Old and unrelated video and photos falsely shared as 'Ooty ...,Visuals of Ooty-Coimbatore roads claimed by its original owners – Peacocks and Wild Boars,2020-04-05T00:00:00Z,2020-04-09T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-and-unrelated-video-and-photos-falsely-shared-as-ooty-coimbatore-roads-have-been-claimed-by-its-original-owners/,FALSE,9,https://factly.in/old-and-unrelated-video-and-photos-falsely-shared-as-ooty-coimbatore-roads-have-been-claimed-by-its-original-owners/,1.0
7364,7224,,,,,,,,,9,https://factly.in/telugu-old-video-falsely-shared-as-rahul-gandhi-and-priyank-vadra-defying-lockdown-orders/,
7365,7225,Old video shared as recent fire accident at the Solapur Airport on 05 ...,Video of a fire accident that took place at the Solapur Airport on 05 April 2020,2020-04-05T00:00:00Z,2020-04-06T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-video-shared-as-recent-fire-accident-at-the-solapur-airport-on-05-april-2020/,MISLEADING,9,https://factly.in/old-video-shared-as-recent-fire-accident-at-the-solapur-airport-on-05-april-2020/,1.0
7366,7226,,,,,,,,,9,https://factly.in/telugu-photo-from-2018-falsely-shared-as-family-committed-suicide-out-of-hunger-during-the-lockdown/,
7367,7227,,Starving Indian family committed suicide during COVID-19,2020-04-15T00:00:00Z,2020-04-20T10:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/false-claim-circulates-online-image-shows-starving-indian-family-who-committed-suicide-during-covid,False,9,https://factcheck.afp.com/false-claim-circulates-online-image-shows-starving-indian-family-who-committed-suicide-during-covid,1.0
7368,7228,No evidence to suggest that the mixture of lemon and baking soda ...,No COVID-19 deaths in Israel as they found a cure for COVID-19 – a mixture of lemon and baking soda,2020-04-05T00:00:00Z,2020-04-17T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/no-evidence-to-suggest-that-the-mixture-of-lemon-and-baking-soda-can-kill-sars-cov-2-virus/,FALSE,9,https://factly.in/no-evidence-to-suggest-that-the-mixture-of-lemon-and-baking-soda-can-kill-sars-cov-2-virus/,1.0
7369,7228,Fact Check: Mixing lemon and baking soda in tea won't kill coronavirus,There has been no death due to Covid-19 in Israel as they mix lemon and baking soda in their tea. This combination kills coronavirus.,2020-06-01T00:00:00Z,2020-06-09T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/mixing-lemon-baking-soda-tea-wont-kill-coronavirus-1687315-2020-06-09,Mostly false,9,https://factly.in/no-evidence-to-suggest-that-the-mixture-of-lemon-and-baking-soda-can-kill-sars-cov-2-virus/,0.0
7370,7229,,,,,,,,,9,https://www.ellinikahoaxes.gr/2020/04/05/mahmoud-abdel-qader-al-bizerti/,
7371,7230,,Bußgeld nur für Deutsche: Massengebet von Moslems straffrei,2020-04-04T23:00:00Z,2020-04-27T15:47:10Z,Ein Reich,Correctiv,https://correctiv.org/faktencheck/2020/04/27/kontaktverbot-nein-fuer-muslime-gelten-keine-anderen-regeln/,Teilweise falsch. Der Artikel lässt relevanten Kontext weg und zieht falsche Schlussfolgerungen.,9,https://correctiv.org/faktencheck/2020/04/27/kontaktverbot-nein-fuer-muslime-gelten-keine-anderen-regeln,0.0
7372,7231,,,,,,,,,9,https://www.ellinikahoaxes.gr/2020/04/05/5g-covid19/,
7373,7232,【錯誤】網傳「中華民國衛福部長: 陳時中提醒大家~再﻿次﻿﻿強調﻿：別 ...,【錯誤】網傳「中華民國衛福部長: 陳時中提醒大家~再﻿次﻿﻿強調﻿：別﻿出門，端午節(6月25日)過後，再看疫情﻿控制情況...」﻿？,,2020-04-28T00:00:00Z,,台灣事實查核中心,https://tfc-taiwan.org.tw/articles/3747,錯誤,9,https://tfc-taiwan.org.tw/articles/3747,1.0
7374,7233,,,,,,,,,9,https://bangla.boomlive.in/fake-news/video-of-migrant-shipwreck-off-libyan-coast-revived-with-coronavirus-spin-7793,
7375,7234,,,,,,,,,9,https://voxukraine.org/uk/fejk-koronavirusom-zarazheno-malo-lyudej-tomu-jogo-mozhna-ne-boyatisya/,
7376,7235,"Áudio de médico é verdadeiro, mas opinião sobre origem do ...",Áudio de Roberto Zeballos no WhatsApp afirma que coronavírus veio de laboratório da China,2020-05-05T21:02:23Z,2020-05-05T21:02:23Z,Boatos de redes sociais,Política - Estadão,https://politica.estadao.com.br/blogs/estadao-verifica/audio-de-medico-e-verdadeiro-mas-opiniao-sobre-origem-do-coronavirus-nao-tem-respaldo-cientifico/,Verdadeiro em partes,9,https://politica.estadao.com.br/blogs/estadao-verifica/audio-de-medico-e-verdadeiro-mas-opiniao-sobre-origem-do-coronavirus-nao-tem-respaldo-cientifico/,1.0
7377,7236,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/coronavirus-cura-jengibre-miel-ajo-y-cebolla/,
7378,7237,,,,,,,,,9,https://misbar.com/factcheck/2020/04/04/%D8%A7%D8%BA%D8%AA%D9%8A%D8%A7%D9%84-%D8%B9%D8%A7%D9%84%D9%85-%D8%AA%D9%88%D9%86%D8%B3%D9%8A-%D9%81%D9%8A-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%83%D8%AA%D8%B4%D8%A7%D9%81%D9%87-%D9%84%D9%82%D8%A7%D8%AD-%D9%84%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1-%D8%B2%D8%A7%D8%A6%D9%81,
7379,7238,,,,,,,,,9,https://misbar.com/factcheck/2020/04/05/%D8%B7%D9%81%D9%84-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A-%D9%8A%D9%86%D8%B8%D8%B1-%D9%84%D9%84%D8%B3%D9%85%D8%A7%D8%A1-%D9%8A%D9%86%D8%A7%D8%AF%D9%8A-%D8%B9%D9%84%D9%89-%D8%A7%D9%85%D9%87-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D9%81%D8%A7%D8%A9-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%B6%D9%84%D9%84,
7380,7239,,,,,,,,,9,https://misbar.com/factcheck/2020/04/05/%D9%87%D9%84-%D8%B3%D8%AA%D8%B9%D9%84%D9%86-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A3%D9%86-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%AE%D8%A7%D9%84%D9%8A%D8%A9-%D9%85%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,
7381,7240,,,,,,,,,9,https://misbar.com/factcheck/2020/04/05/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%AC%D8%B1-%D8%B9%D9%84%D9%89-525-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D8%A7-%D9%84%D9%84%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%87-%D8%A8%D8%A5%D8%B5%D8%A7%D8%A8%D8%AA%D9%87%D9%85-%D8%A8%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3,
7382,7241,"Fact Check: No, 'collective consciousness' on ACE-2 receptors won't ...",A collective consciousness on ACE-2 receptors wont kill Coronavirus,2020-04-05T03:38:06Z,2020-04-05T03:38:06Z,Social Media Users,Newsmeter,https://newsmeter.in/fact-check-no-collective-consciousness-on-ace-2-receptors-wont-kill-coronavirus/,False,9,https://newsmeter.in/fact-check-no-collective-consciousness-on-ace-2-receptors-wont-kill-coronavirus/,1.0
7383,7242,,,,,,,,,9,https://factly.in/telugu-old-and-unrelated-photos-falsely-shared-as-ooty-coimbatore-roads-have-been-claimed-by-its-original-owners/,
7384,7243,Old video of a man spitting on another man in New York subway is ...,Video of a man spitting in the face of another man in the New York subway to spread the Coronavirus,2020-04-05T00:00:00Z,2020-04-09T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-video-of-a-man-spitting-on-another-man-in-new-york-subway-is-being-shared-in-the-wake-of-covid-19-outbreak/,FALSE,9,https://factly.in/old-video-of-a-man-spitting-on-another-man-in-new-york-subway-is-being-shared-in-the-wake-of-covid-19-outbreak/,1.0
7385,7244,Es falso que el Gobierno tenga listo un decreto para declarar el ...,Gobierno tiene listo el decreto para declarar confinamiento total,,2020-04-06T22:51:27Z,,ColombiaCheck,https://colombiacheck.com/chequeos/es-falso-que-el-gobierno-tenga-listo-un-decreto-para-declarar-el-confinamiento-total-como,Falso,9,https://colombiacheck.com/chequeos/es-falso-que-el-gobierno-tenga-listo-un-decreto-para-declarar-el-confinamiento-total-como,1.0
7386,7245,,,,,,,,,9,https://www.boomlive.in/fake-news/false-video-shows-muslim-man-spitting-on-bread-to-spread-coronavirus-7572,
7387,7246,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/13/tweets/no-pat-robertson-didnt-say-covid-19-caused-oral-se/,
7388,7247,Analysis | How false hope spread about hydroxychloroquine to treat ...,"“Hydroxychloroquine — I don’t know, it’s looking like it’s having some good results. That would be a phenomenal thing.”",2020-04-03T00:00:00Z,,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/,Four Pinocchios,9,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/,1.0
7389,7248,,World Health Organization issues guidelines on COVID-19 lockdown,2020-04-05T00:00:00Z,2020-04-13T06:54:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/world-health-organization-confirmed-protocol-covid-19-lockdown-fake,False,9,https://factcheck.afp.com/world-health-organization-confirmed-protocol-covid-19-lockdown-fake,1.0
7390,7249,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/257413-alkaline-food-lemons-prevent-coronavirus-infection,
7391,7250,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/257579-fbi-arrest-china-backed-professor-linked-coronavirus,
7392,7251,,,,,,,,,9,https://www.rappler.com/newsbreak/fact-check/257220-sarah-elago-tests-positive-coronavirus,
7393,7252,,,,,,,,,9,https://factly.in/telugu-old-and-unrelated-photo-falsely-shared-as-family-committed-suicide-due-to-hunger-during-the-lockdown/,
7394,7253,"The Senate voted unanimously in favor of the stimulus bill, despite ...",Forty-four senators “voted NOT to send stimulus checks.”,2020-04-05T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/apr/15/viral-image/senate-voted-unanimously-favor-stimulus-bill/,False,9,https://www.politifact.com/factchecks/2020/apr/15/viral-image/senate-voted-unanimously-favor-stimulus-bill/,1.0
7395,7254,,,,,,,,,9,https://www.newtral.es/es-falso-que-teresa-rodriguez-quiera-quitar-los-ahorros-a-los-ciudadanos-para-crear-una-banca-publica/20200405/,
7396,7255,,Fauci is alone in saying hydroxychloroquine unproven against COVID-19,2020-04-04T00:00:00Z,2020-04-17T22:41:00Z,multiple sources,AFP Fact Check,https://factcheck.afp.com/fauci-not-alone-saying-hydroxychloroquine-unproven-against-covid-19,False,9,https://factcheck.afp.com/fauci-not-alone-saying-hydroxychloroquine-unproven-against-covid-19,1.0
7397,7256,,,,,,,,,9,https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/,
7398,7257,,,,,,,,,9,https://maldita.es/malditaciencia/2020/04/04/que-sabemos-sobre-el-ivermectin-el-medicamento-antiparasitario-que-supuestamente-mata-al-coronavirus-en-48-horas/,
7399,7258,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/04/vitamina-c-previene-coronavirus/,
7400,7259,,,,,,,,,9,https://srilanka.factcrescendo.com/2020/04/04/fact-check-president-donates-7-months-salary-to-covid-fund/,
7401,7260,,,,,,,,,9,https://srilanka.factcrescendo.com/english/fact-check-president-did-not-issue-10-point-statement-for-covid19/,
7402,7261,É falso que SP revisou dados e agora registra apenas 26 mortes por ...,"A FRAUDE PAULISTA. Das 201 mortes, 119 tiveram resultado negativo para o coronavírus. Outros 37 exames foram considerados inadequados, ou seja, não foi possível fazer a análise porque as amostras estavam prejudicadas seja por falta de material, coleta incorreta ou danificada durante o transporte. De acordo com a secretaria 19 exames foram classificados como “extraído”, ou seja, houve dúvida na análise e os testes estão sendo refeitos. APENAS 26 MORTOS EM SÃO PAULO.",2020-04-06T00:00:00Z,2020-04-06T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-sp-revisou-dados-e-agora-registra-apenas-26-mortes-por-covid-19/,falso,9,https://aosfatos.org/noticias/e-falso-que-sp-revisou-dados-e-agora-registra-apenas-26-mortes-por-covid-19/,0.0
7403,7262,,,,,,,,,9,https://marathi.factcrescendo.com/old-and-unrelated-video-of-a-man-spitting-on-police-resurfaced-again-with-communal-spin/,
7404,7263,,,,,,,,,9,https://marathi.factcrescendo.com/old-video-of-deer-playing-at-the-french-beach-shared-as-konkan/,
7405,7264,,,,,,,,,9,https://marathi.factcrescendo.com/video-of-men-assaulting-cops-in-bangalore-shared-as-from-mumbai/,
7406,7265,,,,,,,,,9,https://marathi.factcrescendo.com/video-of-sufi-ritual-shared-with-false-claim-as-deliberate-attempt-of-spreading-coronavirus/,
7407,7266,,,,,,,,,9,https://srilanka.factcrescendo.com/english/fact-check-fake-whatsapp-messages-circulating-in-sri-lanka/,
7408,7267,,,,,,,,,9,https://efectococuyo.com/cocuyo-chequea/la-dieta-alcalina-ayuda-a-prevenir-la-covid-19/,
7409,7268,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/04/04/osmar-terra-quarentena-italia-coronavirus/,
7410,7269,,,,,,,,,9,https://animal.mx/2020/04/satira-quedate-en-casa-mil-pesos/,
7411,7270,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/e-falsa-postagem-sobre-votacao-de-deputados-para-nao-abrir-mao-dos-salarios/,
7412,7271,,,,,,,,,9,https://animal.mx/2020/04/teoria-economia-china-coronavirus-falsa/,
7413,7272,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/04/03/verificamos-bomprato-saopaulo/,
7414,7273,#Verificamos: São falsos áudios sobre arrastões de usuários da ...,"Aqui pro lado do centrão, véio, o baguio tá louco, mano. Praça da República, Largo do Paissandu, Princesa Isabel. Mano, o baguio tá tipo cenário de guerra, véio. Não sei se tem alguém aí que tá passando por essa região e já viu como que tá o centro aqui. Os cracudo aqui, os noia, eles estouraram todas as portas de lanchonete, bar, esses baguio, eles estouraram tudo, tio. Arrombaram todas as portas de bar, lanchonete, não deixaram nada inteiro, mano. Os carro que estavam tudo estacionado na rua, mano, eles tão quebrando todos os vidros, tão roubando tudo os carro, véio. Quem tiver que sair de casa pra trabalhar, ou que trabalha por conta e tem que fazer entrega, esse baguio, ficar esperto aqui no centro, mano. Eles tão andando em bando de 15, 20 moleque, 15, 20 noia, mano. Se eles pegam alguém andando na rua vacilando, tio, eles estão dando o rodo.",2020-04-03T17:38:00Z,2020-04-03T17:38:00Z,Áudios no WhatsApp,UOL,https://piaui.folha.uol.com.br/lupa/2020/04/03/verificamos-audios-arrastoes-usuarios-cracolandia-pandemia/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/04/03/verificamos-audios-arrastoes-usuarios-cracolandia-pandemia/,1.0
7415,7274,#Verificamos: Vídeo de confronto na Cracolândia não foi feito na ...,Vídeo que mostra confronto entre usuários e GCMs na Cracolândia como se tivesse sido gravado em abril de 2020,2020-04-03T19:59:57Z,2020-04-03T19:59:57Z,Vídeo no WhatsApp,UOL,https://piaui.folha.uol.com.br/lupa/2020/04/03/verificamos-video-confronto-cracolandia-pandemia-covid-19/,Falso,9,https://piaui.folha.uol.com.br/lupa/2020/04/03/verificamos-video-confronto-cracolandia-pandemia-covid-19/,1.0
7416,7275,,,,,,,,,9,https://www.malayalam.factcrescendo.com/an-old-image-of-food-resources-distribution-from-gambia-being-shared-with-false-narratives/,
7417,7276,,,,,,,,,9,https://tamil.factcrescendo.com/factcheck-dmk-protested-with-go-corona-back-balloon/,
7418,7277,,,,,,,,,9,https://assamese.factcrescendo.com/is-this-viral-message-claiming-to-be-sent-out-by-ministry-of-communication-and-digital-economy-genuine/,
