,claimReviewed,datePublished,author_name,url
2901,España: Acabo de recibir este vídeo y ruego máxima difusión para localizar al sinvergüenza que está haciendo esto.,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200327/video-hombre-toca-pan-fabrica-contaminarlo-coronavirus-nariz/
2902,"Los bulos no existen lo demostró judicialmente el biólogo alemán Stefan Lanka, discípulo del Dr. Hamer, quien fue el creador de la Nueva Medicina Germánica",2020-03-30,Maldita.es,https://maldita.es/malditaciencia/20200327/virus-no-existen-coronavirus-covid19-judicialmente-biologo/
2903,Video says inhaling steam of boiling salted water cures COVID-19,2020-03-30,FactRakers,https://www.factrakers.org/post/inhaling-steam-of-boiling-water-with-salt-won-t-cure-covid-19
2904,La OMS revirtió su posición anterior de que el virus Covid no es transmitido por el aire,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200328/coronavirus-ocho-horas-aire-transportado-oms/
2905,El Gobierno no está comprando test rápidos a Genomica porque su directora es la hermana de María Dolores de Cospedal,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200330/gobierno-no-compa-test-rapidos-coronavirus-genomica-hermana-maria-dolores-cospedal/
2906,El rey puede disolver cortes y nombrar un nuevo Gobierno durante el estado de alarma,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20201102/rey-disolver-cortes-gobierno-urgencia-coronavirus/
2907,Estas fotos de ataúdes son de los muertos en España por coronavirus,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200402/fotos-ataudes-coronavirus-espana/
2908,"Audio de Rac1, la vidente Luz Arnau precide el coronavirus en octubre de 2019",2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200329/vidente-rac1-misteris-luz-arnau-coronavirus-octubre-2019/
2909,La vidente Nube de María predijo el coronavirus en un programa el 24 de diciembre de 2019,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200403/nube-de-maria-video-coronavirus-prediccion/
2910,"Cuando hay un profesional sanitario afectado, todos los profesionales a su alrededor son testados y se identifica a todos aquellos que dan positivos",2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200330/fernando-simon-coronavirus-tests-personal-sanitario/
2911,Santiago Abascal se ha saltado la cuarentena para ir al Congreso de los Diputados,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200330/abascal-cuarentena-coronavirus-congreso/
2912,Pablo Iglesias reza en una parroquia madrileña antes de empezar su cuarentena por el coronavirus.,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200330/foto-pablo-iglesias-rezando-montaje/
2913,No podrá entrar ninguna mercancía de terceros países a España por el estado de alarma,2020-03-30,Maldita.es,https://maldita.es/malditobulo/20200330/aduaneros-transitarios-estado-alarma-coronavirus/
2914,El Gobierno está adquiriendo la prueba para detectar COVID-19 de Genomica por estar dirigida por la hermana de Cospedal,2020-03-30,Newtral,https://www.newtral.es/es-falso-que-el-gobierno-no-este-adquiriendo-la-prueba-para-detectar-covid-19-de-genomica-por-estar-dirigida-por-la-hermana-de-cospedal/20200330/
2915,Donald Trump anuncia la comercialización en los próximos días de millones de dosis de una vacuna contra el coronavirus,2020-03-30,Newtral,https://www.newtral.es/donald-trump-no-ha-anunciado-que-se-vayan-a-comercializar-en-los-proximos-dias-millones-de-dosis-de-una-vacuna-contra-el-coronavirus/20200329/
2916,Nike dona zapatillas en una campaña contra el coronavirus,2020-03-30,Newtral,https://www.newtral.es/la-marca-nike-no-esta-donando-zapatillas-en-una-campana-contra-el-coronavirus/20200328/
2917,Detienen a españoles por querer ir a misa en plena pandemia,2020-03-30,Newtral ,https://www.newtral.es/no-se-esta-deteniendo-a-espanoles-por-querer-ir-a-misa-en-plena-pandemia-es-un-video-antiguo/20200328/
2918,Los aviones y helicópteros del ejército desinfectan las calles por las noches,2020-03-30,Newtral,https://www.newtral.es/el-coronavirus-de-wuhan-epidemia-mundial-de-bulos-xi/20200328/
2919,«[Per l'emergenza coronavirus] Non abbandonate i vostri animali. Non c'è alcun motivo valido»,2020-03-30,Pagella Politica,https://pagellapolitica.it/dichiarazioni/8559/non-ci-sono-prove-che-cani-e-animali-domestici-trasmettano-il-coronavirus
2920,Menghirup uap air panas bisa membunuh virus Corona Covid-19,2020-03-30,Tempo,https://cekfakta.tempo.co/fakta/707/fakta-atau-hoaks-benarkah-menghirup-uap-air-panas-bisa-membunuh-virus-corona-covid-19
2921,Video yang diklaim sebagai video pemakaman massal pasien Corona Covid-19 di Italia yang meninggal,2020-03-30,Tempo.co,https://cekfakta.tempo.co/fakta/705/fakta-atau-hoaks-benarkah-ini-video-pemakaman-massal-pasien-corona-di-italia-yang-meninggal
2922,La Universidad de Sevilla suspende las clases por coronavirus,2020-03-30,Newtral,https://www.newtral.es/universidad-sevilla-coronavirus-suspende-clases-bulo/20200227/
2923,El doctor Gerardo Dovakin ha descubierto una vacuna contra el coronavirus,2020-03-30,Newtral,https://www.newtral.es/es-falso-que-el-doctor-gerardo-dovakin-haya-descubierto-una-vacuna-contra-el-coronavirus/20200228/
2924,Un grupo de vecinos “gitanos de Haro” rechazan seguir los protocolos de Sanidad,2020-03-30,Newtral,https://www.newtral.es/el-coronavirus-de-wuhan-epidemia-mundial-de-bulos-vi/20200311/
2925,Un hombre con una máscara por el coronavirus comprando en el Lidl de Lugo ,2020-03-30,Newtral,https://www.newtral.es/mascara-supermercado-lugo-bulo-austria/20200228/
2926,La doctora Yamamoto Lupercio ha encontrado la vacuna contra el coronavirus ,2020-03-30,Newtral,https://www.newtral.es/bulos-coronavirus-prostibulo-barba-lidl/20200304/
2927,"கொரோனோ தடுப்பு நடவடிக்கை வேத மந்திரங்கள் ஓதி, தர்ப்பை, மாவிலை கொண்டு
மஞ்சள் நீர் தெளிக்கும் சீனா.. நம்ம ஊர்ல இது மூடநம்பிக்கையாமே.. அட உங்க பகுத்தறிவுக்கு நீங்க நல்லா இருக்க.",2020-03-30,Youturn,https://youturn.in/factcheck/china-corona-helicopter.html
2928,"Avoid coronavirus with bleach, mouthwash, UV light",2020-03-29,FactRakers,https://www.factrakers.org/post/busted-coronavirus-myths-take-on-new-life
2929,Meme says Netherlands took issue with faulty COVID-19 test kits from China,2020-03-29,FactRakers,https://www.factrakers.org/post/netherlands-finds-faulty-china-made-face-masks-not-coronavirus-test-kits
2930,"Duterte OKs' P20,000 aid for all SSS members amid COVID-19 lockdown",2020-03-28,FactRakers,https://www.factrakers.org/post/p20-000-per-sss-member-to-cope-with-covid-19-crisis-a-hoax
2931,Photo shows coffins of COVID-19 fatalities in Italy,2020-03-28,FactRakers,http://factrakers.org/post/image-of-coffins-not-of-covid-19-fatalities-in-italy
2932,"Lockdown offshoot: Animals back in Italy, Singapore, China",2020-03-28,FactRakers,http://factrakers.org/post/website-shares-misleading-animal-photos-amid-pandemic
2933,There's a 'new' virus outbreak in China,2020-03-28,FactRakers,https://www.factrakers.org/post/no-new-viral-outbreak-in-china
2934,"Israel tem a melhor situação do mundo no controle do Coronavírus.
São 1700 casos e 1 morte!!!!
Sem isolamento indiscriminado, pelo contrário, na estratégia deles a prioridade é o isolamento do grupo de risco, sobretudo os idosos.
Lá não lotou hospitais, UTIs e a economia funciona normalmente.
Sou suspeito em acreditar piamente no que está sendo dito nesse vídeo, uma vez que eu amo Israel e admiro muito todas as suas ações, mas posto para nossa reflexão!!!",2020-03-28,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-israel-controle-o-coronavirus-sem-distanciamento-social/
2935,Morreram 232 crianças num dia na Itália e o demente manda as crianças voltarem pra escolas.,2020-03-28,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-italia-tenha-registrado-232-mortes-de-criancas-pela-covid-19/
2936,"Um exemplo de como a mídia fabrica o pânico: Por que a repórter tá usando luvas, máscara e roupas especiais e o câmera não?",2020-03-28,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/imagem-de-reporter-com-traje-de-protecao-contra-o-coronavirus-e-tirada-de-contexto-para-atacar-a-midia/
2937,"""We do have 19 out of our 50 states, to be reminded, that had early cases but have persistently low level of cases and, at this point, have less than 200 cases. So that’s almost 40% of the country with extraordinarily low numbers.""",2020-03-27,FactCheck.org,https://www.factcheck.org/2020/03/birx-spins-extraordinarily-low-numbers-of-coronavirus-cases/
2938,"""[I]f your child gets this virus their going to hospital alone... You will be at home without them in their time of need.""",2020-03-27,FactCheck.org,https://www.factcheck.org/2020/03/meme-misleads-on-hospital-visits-to-children-with-covid-19/
2939,"Coronavirus has been ""found in crab leg.""",2020-03-27,FactCheck.org,https://www.factcheck.org/2020/03/coronavirus-hasnt-contaminated-crab-legs/
