checked_link,countries,date,id,justify,label,poynter_link,source,title
https://piaui.folha.uol.com.br/lupa/2020/10/27/verificamos-abono-emergencial/,Brazil,2020-10-27 00:00:00,159,explanation this is a phishing scam,FALSE,https://www.poynter.org/?ifcn_misinformation=the-government-will-offer-a-christmas-bonus-on-the-emergency-relief-income, Agência Lupa, the government will offer a christmas bonus on the emergency relief income
https://piaui.folha.uol.com.br/lupa/2020/10/27/verificamos-leitos-dos-hospitais-em-manaus/,Brazil,2020-10-27 00:00:00,160,explanation in late october  around 70 of the covid19 exclusive icu beds were occupied in manaus  not 94,FALSE,https://www.poynter.org/?ifcn_misinformation=manaus-is-currently-running-out-of-icu-beds-94-are-currently-occupied, Agência Lupa, manaus is currently running out of icu beds 94 are currently occupied
https://piaui.folha.uol.com.br/lupa/2020/10/24/verificamos-vacinas-canceladas/,Brazil,2020-10-24 00:00:00,161,explanation not a single vaccine trial was cancelled because of that some have been temporarily halted  but were later restarted,FALSE,https://www.poynter.org/?ifcn_misinformation=several-covid-19-vaccine-trials-were-cancelled-because-patients-died, Agência Lupa, several covid19 vaccine trials were cancelled because patients died
https://piaui.folha.uol.com.br/lupa/2020/10/26/verificamos-ceara-lockdown-eleicoes/,Brazil,2020-10-26 00:00:00,162,explanation this announcement is false,FALSE,https://www.poynter.org/?ifcn_misinformation=the-state-of-ceara-announced-it-will-enter-lockdown-on-november-16th-the-day-after-the-election, Agência Lupa, the state of ceará announced it will enter lockdown on november 16th the day after the election
https://www.aosfatos.org/noticias/e-falso-que-coronavac-pode-matar-mais-que-covid-19-medico-faz-comparacao-enganosa/,Brazil,2020-10-26 00:00:00,163,explanation it is incorrect to compare an estimated lethality rate of the disease and the share of those who received immunization in china and had any side effects there was also no record of death or severe symptoms in the group that reacted to coronavac,FALSE,https://www.poynter.org/?ifcn_misinformation=adverse-effects-of-coronavac-are-more-lethal-than-covid-19, Aos Fatos, adverse effects of coronavac are more lethal than covid19
https://www.aosfatos.org/noticias/e-falso-que-vacinas-contra-covid-19-foram-aplicadas-apenas-em-animais-antes-de-testes-no-brasil/,Brazil,2020-10-26 00:00:00,164,explanation the two mentioned immunizations coronavac and the oxford vaccine had already been tested in humans in clinical studies before arriving in brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-against-covid-19-were-only-tested-on-animals-before-being-tested-on-brazilians, Aos Fatos, vaccines against covid19 were only tested on animals before being tested on brazilians
https://piaui.folha.uol.com.br/lupa/2020/10/26/verificamos-china-vacina-suecia/,Brazil,2020-10-26 00:00:00,165,explanation although china purchased 100 million doses from sweden  they are also using at least two vaccines developed in china,FALSE,https://www.poynter.org/?ifcn_misinformation=china-is-buying-vaccines-from-sweden-because-it-does-not-want-to-use-its-own-vaccines, Agência Lupa, china is buying vaccines from sweden because it does not want to use its own vaccines
https://politica.estadao.com.br/blogs/estadao-verifica/post-forca-comparacao-entre-vacinas-em-teste-e-a-cloroquina-que-nao-tem-eficiencia-comprovada-contra-a-covid-19/,Brazil,2020-10-26 00:00:00,166,explanation there is no scientific proof that hydroxychloroquine is effective against covid19 also  vaccines are showing good results in scientific tests,FALSE,https://www.poynter.org/?ifcn_misinformation=government-should-invest-in-hydroxychloroquine-instead-of-a-vaccine-because-the-medecine-has-been-known-for-70-years-while-the-vaccines-arent-known, Estadão Verifica, government should invest in hydroxychloroquine instead of a vaccine because the medecine has been known for 70 years while the vaccines arent known
https://piaui.folha.uol.com.br/lupa/2020/10/26/verificamos-enfermeiro-adjuvantes/,Brazil,2020-10-26 00:00:00,167,explanation theres no scientific evidence of that,FALSE,https://www.poynter.org/?ifcn_misinformation=adjuvants-in-covid-19-vaccines-can-kill, Agência Lupa, adjuvants in covid19 vaccines can kill
https://piaui.folha.uol.com.br/lupa/2020/11/23/verificamos-camila-pitanga-abaixo-assinado-auxilio-5-mil/,Brazil,2020-11-23 00:00:00,168,explanation the petition she signed was for an emergency income for workers in the cultural sector  not for artists it did not specify a value,FALSE,https://www.poynter.org/?ifcn_misinformation=camila-pitanga-brazilian-actress-and-left-wing-activist-signed-a-petition-asking-for-a-5-thousand-reais-emergency-income-to-artists-ordinary-emergency-relief-is-only-600-reais, Agência Lupa, camila pitanga brazilian actress and left wing activist signed a petition asking for a 5 thousand reais emergency income to artists ordinary emergency relief is only 600 reais
https://piaui.folha.uol.com.br/lupa/2020/11/18/verificamos-policia-jovens-tossindo/,Brazil,2020-11-18 00:00:00,169,explanation the scenes shown in the video are of a footballrelated riot in romania,FALSE,https://www.poynter.org/?ifcn_misinformation=french-kids-were-brutally-removed-from-metro-wagons-by-the-police-for-coughing-at-passengers-during-the-pandemic, Agência Lupa, french kids were brutally removed from metro wagons by the police for coughing at passengers during the pandemic
https://politica.estadao.com.br/blogs/estadao-verifica/medico-distorce-dados-sobre-efeitos-colaterais-para-desacreditar-estudos-da-coronavac/,Brazil,2020-11-17 00:00:00,170,explanation accordingly to health authorities who coordinate the clinical tests  the vaccine has been prooven effective and safe the tests did are tested in the elderly,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-vaccine-is-not-safe-and-was-not-tested-in-the-elderly, Estadão Verifica, coronavac vaccine is not safe and was not tested in the elderly
https://politica.estadao.com.br/blogs/estadao-verifica/coronavac-nao-matou-voluntario-nem-doria-anunciou-aplicacao-da-vacina-em-novembro/,Brazil,2020-11-17 00:00:00,171,explanation death of a volunteer was due to a suicide,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-vaccine-killed-a-volunteer-from-clinical-tests, Estadão Verifica, coronavac vaccine killed a volunteer from clinical tests
https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-vacina-h1n1-sinovac/,Brazil,2020-11-17 00:00:00,172,explanation although sinovac was among the first companies to produce a vaccine against the h1n1 virus  brazil has always used a vaccine developed by sanofi,FALSE,https://www.poynter.org/?ifcn_misinformation=sinovac-makes-the-h1n1-flu-vaccine-used-in-brazil-since-2009, Agência Lupa, sinovac makes the h1n1 flu vaccine used in brazil since 2009
https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-voluntarios-testes-vacina-chinesa/,Brazil,2020-11-16 00:00:00,173,explanation all participants are required to sign a document saying they are aware theyre taking part in a trial,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccine-volunteers-are-not-being-told-they-are-part-of-a-clinical-trial, Agência Lupa, vaccine volunteers are not being told they are part of a clinical trial
https://piaui.folha.uol.com.br/lupa/2020/11/15/verificamos-doria-mascara-china/,Brazil,2020-11-15 00:00:00,174,explanation the photo was digitally altered originally  he was wearing a black mask,FALSE,https://www.poynter.org/?ifcn_misinformation=joao-doria-governor-of-sao-paulo-was-photographed-wearing-a-mask-with-a-chinese-flag-on-election-day, Agência Lupa, joão doria governor of são paulo was photographed wearing a mask with a chinese flag on election day
https://piaui.folha.uol.com.br/lupa/2020/11/15/verificamos-pessoas-diagnosticadas-covid-19-votar/,Brazil,2020-11-15 00:00:00,175,explanation the electoral court recommends that people diagnosed with the disease stay home  but it is not forbidden,FALSE,https://www.poynter.org/?ifcn_misinformation=people-diagnosed-with-covid-19-are-not-allowed-to-vote, Agência Lupa, people diagnosed with covid19 are not allowed to vote
https://www.aosfatos.org/noticias/foto-em-que-doria-usa-mascara-com-bandeira-da-china-e-montagem/,Brazil,2020-11-15 00:00:00,176,explanation the image was edited searching for press records and on the politicians social networks  it is possible to verify that doria was wearing a black mask,FALSE,https://www.poynter.org/?ifcn_misinformation=sao-paulos-governor-joao-doria-wears-mask-with-chinas-flag, Aos Fatos, são paulos governor joão doria wears mask with chinas flag
https://piaui.folha.uol.com.br/lupa/2020/11/15/verificamos-morreram-registro-civil-covid/,Brazil,2020-11-15 00:00:00,177,explanation civil registry data shows the number of deaths in 2020 was significantly higher,FALSE,https://www.poynter.org/?ifcn_misinformation=fewer-people-died-between-january-and-october-of-2020-than-in-the-same-period-of-2019, Agência Lupa, fewer people died between january and october of 2020 than in the same period of 2019
https://piaui.folha.uol.com.br/lupa/2020/10/23/verificamos-texto-whatsapp-coronavirus/,Brazil,2020-10-23 00:00:00,178,explanation theres no scientific evidence of any of the claims made in this post,FALSE,https://www.poynter.org/?ifcn_misinformation=exposure-to-sunlight-eggs-and-basic-food-are-ways-to-avoid-contracting-covid-19, Agência Lupa, exposure to sunlight eggs and basic food are ways to avoid contracting covid19
https://piaui.folha.uol.com.br/lupa/2020/10/23/verificamos-medico-vacina-pandemia/,Brazil,2020-10-23 00:00:00,179,explanation the who estimates that  in the most extreme scenario  15 million people might die of hiv in 2020 in late june  11 million people had already died of covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=for-every-covid-19-death-four-people-died-of-hiv-in-2020, Agência Lupa, for every covid19 death four people died of hiv in 2020
https://www.aosfatos.org/noticias/e-falso-que-coronavac-pode-alterar-codigo-genetico-e-causar-homossexualismo/,Brazil,2020-10-23 00:00:00,180,explanation the immunization is being produced by inactivating the virus  without genetic alteration in addition  anvisa national health surveillance agency  when analyzing the results of the first tests  understood that the vaccine was safe,FALSE,https://www.poynter.org/?ifcn_misinformation=the-chinese-vaccine-candidate-can-cause-genetic-damage-and-homosexuality, Aos Fatos, the chinese vaccine candidate can cause genetic damage and homosexuality
https://www.aosfatos.org/noticias/e-falso-que-prefeitura-de-sao-paulo-tem-20-mil-caixoes-estocados-em-deposito/,Brazil,2020-10-23 00:00:00,181,explanation the city anticipated the purchase of 38 000 coffins due to the increase in deaths from the pandemic of this total  33 000 have already been used in general burials,FALSE,https://www.poynter.org/?ifcn_misinformation=sao-paulo-city-hall-bought-excess-coffins-during-the-pandemic-and-now-20000-of-them-are-stocked, Aos Fatos, são paulo city hall bought excess coffins during the pandemic and now 20000 of them are stocked
https://politica.estadao.com.br/blogs/estadao-verifica/todas-as-vacinas-em-teste-no-brasil-passaram-por-fase-pre-clinica-ao-contrario-do-que-diz-medico/,Brazil,2020-10-22 00:00:00,182,explanation all vaccines now in test in brazil have been through all previous phases of testing,FALSE,https://www.poynter.org/?ifcn_misinformation=no-vaccines-tested-in-brazil-have-been-through-pre-clinical-trials, Estadão Verifica, no vaccines tested in brazil have been through preclinical trials
https://piaui.folha.uol.com.br/lupa/2020/10/21/verificamos-vacina-chinesa-matou/,Brazil,2020-10-21 00:00:00,183,explanation 2 034 was the number of total adverse reactions  and include trivial symptoms  like mild headaches and low fever no death was recorded,FALSE,https://www.poynter.org/?ifcn_misinformation=2034-people-died-of-adverse-effects-of-the-coronavac-in-china, Agência Lupa, 2034 people died of adverse effects of the coronavac in china
https://piaui.folha.uol.com.br/lupa/2020/10/20/india-china-tribunal-internacional-2-trilhoes-coronavirus-368596/,Brazil,2020-10-20 00:00:00,184,explanation the post joins to separate stories into one an indian citizen sued china in a local court for us 600 billion  and an american citizen sued china for us 20 trillion  both in federal courts both lawsuits were dismissed,FALSE,https://www.poynter.org/?ifcn_misinformation=india-is-suing-china-asking-us-20-trillion-as-reparations-for-covid-19, Agência Lupa, india is suing china asking us 20 trillion as reparations for covid19
https://www.aosfatos.org/noticias/e-falso-que-uso-de-mascaras-deixou-de-ser-obrigatorio-no-brasil/,Brazil,2020-10-20 00:00:00,185,explanation the legislation cited by the piece of misinformation that has been circulating on the networks is from july this year and determines the opposite that the use of the equipment is necessary in public and private spaces accessible to the population and on public roads and public transport,FALSE,https://www.poynter.org/?ifcn_misinformation=use-of-protective-masks-is-no-longer-mandatory-in-brazil, Aos Fatos, use of protective masks is no longer mandatory in brazil
https://piaui.folha.uol.com.br/lupa/2020/10/20/verificamos-nanorrobos-vacinas-covid/,Brazil,2020-10-20 00:00:00,186,explanation theres no scientific evidence of that,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-contain-nanorrobots-that-can-alter-human-dna, Agência Lupa, vaccines contain nanorrobots that can alter human dna
https://www.aosfatos.org/noticias/doria-nao-disse-que-quem-deixar-de-tomar-coronavac-pode-passar-covid-19-para-os-ja-vacinados/,Brazil,2020-10-19 00:00:00,187,explanation aos fatos found no records of similar statements  and a political adviser denied the governor had made that claim,FALSE,https://www.poynter.org/?ifcn_misinformation=governor-of-sao-paulo-said-that-whoever-fails-to-take-coronavac-can-transmit-covid-19-to-those-already-vaccinated, Aos Fatos, governor of são paulo said that whoever fails to take coronavac can transmit covid19 to those already vaccinated
https://www.aosfatos.org/noticias/e-falso-que-covid-19-nao-matou-nenhum-politico-no-brasil/,Brazil,2020-09-23 00:00:00,188,explanation in a search for death notes in the press and on the networks  aos fatos identified at least 17 brazilian politicians  including mayors and a deputy in office  who died from covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-didnt-kill-any-brazilian-politicians, Aos Fatos, covid19 didnt kill any brazilian politicians
https://www.aosfatos.org/noticias/prefeito-de-sao-bernardo-do-campo-nao-anunciou-que-vai-fechar-comercio-apos-eleicao/,Brazil,2020-11-14 00:00:00,189,explanation the video was recorded in march  when the mayor made the announcement in a live broadcast on social networks the city commerce was reopened in june,FALSE,https://www.poynter.org/?ifcn_misinformation=mayor-of-sao-bernardo-do-campo-has-not-announced-the-city-shops-will-close-after-the-election, Aos Fatos, mayor of são bernardo do campo has not announced the city shops will close after the election
https://piaui.folha.uol.com.br/lupa/2020/11/13/verificamos-sao-bernardo-lockdown/,Brazil,2020-11-13 00:00:00,190,explanation the video is from march,FALSE,https://www.poynter.org/?ifcn_misinformation=in-video-the-mayor-of-sao-bernardo-brazil-announced-a-new-lockdown, Agência Lupa, in video the mayor of são bernardo brazil announced a new lockdown
https://politica.estadao.com.br/blogs/estadao-verifica/medico-morreu-de-covid-19-e-nao-por-efeitos-adversos-da-vacina-de-oxford/,Brazil,2020-11-12 00:00:00,191,explanation the doctor died of covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-who-was-volunteering-in-clinical-tests-was-killed-by-the-vaccine-produced-by-oxford-astrazeneca, Estadão Verifica, a doctor who was volunteering in clinical tests was killed by the vaccine produced by oxfordastrazeneca
https://piaui.folha.uol.com.br/lupa/2020/11/11/verificamos-governo-peruano-vacina/,Brazil,2020-11-11 00:00:00,192,explanation the photos are from a vaccination campaign against diphteria  not covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=peru-is-already-vaccinating-its-population-against-covid-19, Agência Lupa, peru is already vaccinating its population against covid19
https://piaui.folha.uol.com.br/lupa/2020/10/19/verificamos-doria-vacina-covid-contaminar/,Brazil,2020-10-19 00:00:00,193,explanation he never said that  although this is not as scienfically inacurrated as the post suggests,FALSE,https://www.poynter.org/?ifcn_misinformation=joao-doria-governor-of-sao-paulo-said-that-people-who-didnt-take-the-covid-19-vaccine-can-contaminate-those-who-took, Agência Lupa, joão doria governor of são paulo said that people who didnt take the covid19 vaccine can contaminate those who took
https://www.aosfatos.org/noticias/estudo-de-yale-nao-deu-nivel-de-evidencia-1-para-tratamento-de-covid-19-com-hidroxicloroquina/,Brazil,2020-10-16 00:00:00,194,explanation in addition to the fact that the research is preliminary  hasnt been revised and has problems of methodology  according to experts reached by aos fatos  the positive evidence of the use of the drug today is weak  according to oxford university  which compiles medical evidence about coronavirus infection,FALSE,https://www.poynter.org/?ifcn_misinformation=a-yale-study-gave-evidence-level-1-to-covid-19-hydroxychloroquine-treatment, Aos Fatos, a yale study gave evidence level 1 to covid19 hydroxychloroquine treatment
https://piaui.folha.uol.com.br/lupa/2020/10/16/verificamos-voluntaria-coronavac-barretos/,Brazil,2020-10-16 00:00:00,195,explanation although a volunteer did suffer adverse reactions to the vaccine in barretos  she was not admitted in the icu,FALSE,https://www.poynter.org/?ifcn_misinformation=a-coronavac-volunteer-was-admitted-in-an-icu-at-a-hospital-in-barretos-right-after-receiving-the-vaccine, Agência Lupa, a coronavac volunteer was admitted in an icu at a hospital in barretos right after receiving the vaccine
https://piaui.folha.uol.com.br/lupa/2020/10/15/verificamos-reportagem-globo-mascaras/,Brazil,2020-10-15 00:00:00,196,explanation the video is from march  when masks were not recommended by health authorities,FALSE,https://www.poynter.org/?ifcn_misinformation=tv-globo-are-now-recommending-people-not-to-wear-masks-against-covid-19, Agência Lupa, tv globo are now recommending people not to wear masks against covid19
https://piaui.folha.uol.com.br/lupa/2020/09/23/caiu-na-rede-ovos-refeicao-covid/,Brazil,2020-09-23 00:00:00,197,explanation theres no scientific evidence of this,FALSE,https://www.poynter.org/?ifcn_misinformation=eggs-and-warm-meals-help-avoiding-covid-19, Agência Lupa, eggs and warm meals help avoiding covid19
https://piaui.folha.uol.com.br/lupa/2020/09/23/verificamos-argentina-mortos-proporcionais-covid-19/,Brazil,2020-09-23 00:00:00,198,explanation on september 23  argentina was the 24th country with most covid19 related deaths  proportionally  with nearly half as many deaths per million as brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=proportionally-argentina-has-the-second-highest-number-of-covid-19-related-deaths, Agência Lupa, proportionally argentina has the second highest number of covid19 related deaths
https://piaui.folha.uol.com.br/lupa/2020/09/22/verificamos-china-comprou-sabesp/,Brazil,2020-09-22 00:00:00,199,explanation none of the companies mentioned in the post have any chinese participation  with the exception of paranaguá port container terminal it was sold to a chinese company in 2018  though  so the deal has no relation whatsoever with the pandemic,FALSE,https://www.poynter.org/?ifcn_misinformation=china-bought-several-brazilian-companies-most-state-owned-during-the-pandemic, Agência Lupa, china bought several brazilian companies most state owned during the pandemic
https://piaui.folha.uol.com.br/lupa/2020/09/18/verificamos-relatorio-medidas-pandemia/,Brazil,2020-09-18 00:00:00,200,explanation the german government confirmed this is not an official repport a lowlevel employee used official stationary to print his own particular opinions about covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=an-official-report-from-germanys-ministry-of-the-interior-proved-that-masks-and-social-distancing-measures-were-useless, Agência Lupa, an official report from germanys ministry of the interior proved that masks and social distancing measures were useless
https://piaui.folha.uol.com.br/lupa/2020/09/17/verificamos-governadora-rn-distanciamento-carros-pandemia/,Brazil,2020-09-17 00:00:00,201,explanation this measure was taken by a supermarket chain  and as no relation whatsoever with the state government,FALSE,https://www.poynter.org/?ifcn_misinformation=fatima-bezerra-governor-of-rio-grande-do-norte-state-in-brazil-determined-that-cars-cannot-be-parked-side-by-side-in-parking-lots-because-of-social-distancing-measures, Agência Lupa, fátima bezerra governor of rio grande do norte state in brazil determined that cars cannot be parked side by side in parking lots because of social distancing measures
https://piaui.folha.uol.com.br/lupa/2020/09/16/caiu-na-rede-e-fake-creolina-covid/,Brazil,2020-09-16 00:00:00,202,explanation cresol is a highly toxic substance and should not be ingested in any situation also  theres not a single evidence or study to support this claim,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-cresol-can-cure-covid-19, Agência Lupa, drinking cresol can cure covid19
https://piaui.folha.uol.com.br/lupa/2020/09/16/caiu-na-rede-melancia-coronavirus/,Brazil,2020-09-16 00:00:00,203,explanation theres no record of any imported watermelon contaminated with covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=watermelons-infected-with-covid-19-in-china-are-being-sold-in-brazil, Agência Lupa, watermelons infected with covid19 in china are being sold in brazil
https://piaui.folha.uol.com.br/lupa/2020/09/11/verificamos-dilma-rodizio-alunos/,Brazil,2020-09-11 00:00:00,204,explanation dilma never said that,FALSE,https://www.poynter.org/?ifcn_misinformation=former-president-dilma-rousseff-defended-a-rotation-in-schools-to-reduce-large-crowds-students-were-to-go-on-one-day-teachers-the-other, Agência Lupa, former president dilma rousseff defended a rotation in schools to reduce large crowds students were to go on one day teachers the other
,,2020-09-14 00:00:00,205,explanation ,,https://www.poynter.org/?ifcn_misinformation=no-homeless-person-has-died-of-covid-19-in-brazil, , no homeless person has died of covid19 in brazil
https://www.aosfatos.org/noticias/e-falso-que-adolescentes-morreram-apos-receberem-dose-da-coronavac/,Brazil,2020-09-14 00:00:00,206,explanation the butantan institute  a testing partner in brazil  said that no deaths or even serious adverse reactions from the vaccine have been reported in addition  all coronavac volunteers in são paulo are older than 18 and health professionals  a profile that does not fit those of teenagers aged 13  16 and 18  cited in the posts as alleged victims of immunization,FALSE,https://www.poynter.org/?ifcn_misinformation=three-teenagers-died-in-sao-paulo-after-receiving-a-dose-of-the-vaccine-produced-by-china, Aos Fatos, three teenagers died in são paulo after receiving a dose of the vaccine produced by china
https://piaui.folha.uol.com.br/lupa/2020/09/15/verificamos-vacina-chinesa-obitos/,Brazil,2020-09-14 00:00:00,207,explanation there are no record of any deaths caused by any vaccine that is being tested in brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-chinese-vaccine-that-is-being-tested-in-brazil-coronavac-killed-three-infants, Agência Lupa, a chinese vaccine that is being tested in brazil coronavac killed three infants
https://piaui.folha.uol.com.br/lupa/2020/09/14/verificamos-bill-gates-vacinas-coronavirus/,Brazil,2020-09-14 00:00:00,208,explanation bill gates statement was taken entirely out of context he mentioned this figure as an example to address a point that vaccines need to be thoroughly tested before being applied in large scale,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-said-at-least-700000-people-will-suffer-serious-adverse-reactions-caused-by-covid-19-vaccines, Agência Lupa, bill gates said at least 700000 people will suffer serious adverse reactions caused by covid19 vaccines
https://www.aosfatos.org/noticias/e-falso-que-argentina-venezuela-e-cuba-nao-deram-auxilio-financeiro-na-pandemia/,Brazil,2020-09-14 00:00:00,209,explanation argentina and venezuela have adopted programs similar to brazilian emergency aid and the caribbean island has made changes to the law to help the unemployed,FALSE,https://www.poynter.org/?ifcn_misinformation=argentina-venezuela-and-cuba-didnt-offer-financial-assistance-to-their-citizens-during-the-pandemic, Aos Fatos, argentina venezuela and cuba didnt offer financial assistance to their citizens during the pandemic
https://piaui.folha.uol.com.br/lupa/2020/09/14/verificamos-pessoa-rua-covid/,Brazil,2020-09-14 00:00:00,210,explanation there are no national stats regarding homeless people dying from covid19  but in são paulo alone there were 30 victims,FALSE,https://www.poynter.org/?ifcn_misinformation=no-homeless-person-has-died-of-covid-19-in-brazil-2, Agência Lupa, no homeless person has died of covid19 in brazil
https://politica.estadao.com.br/blogs/estadao-verifica/imagem-de-mulher-usando-mascara-em-banho-de-mar-e-montagem/,Brazil,2020-09-11 00:00:00,211,explanation post uses a high protection lab coat to discredit usage of masks by population,FALSE,https://www.poynter.org/?ifcn_misinformation=protection-masks-are-not-effective, Estadão Verifica, protection masks are not effective
https://politica.estadao.com.br/blogs/estadao-verifica/argentina-cuba-e-venezuela-tem-auxilio-emergencial-na-pandemia-ao-contrario-do-que-afirma-post/,Brazil,2020-09-11 00:00:00,212,explanation argentina adopted program of income transfer to its citizens venezuela and cuba offer benefits in order to preserver salary even in cases when a person loses its job,FALSE,https://www.poynter.org/?ifcn_misinformation=argentina-venezuela-and-cuba-didnt-provide-emergency-aide-to-the-population, Estadão Verifica, argentina venezuela and cuba didnt provide emergency aide to the population
https://politica.estadao.com.br/blogs/estadao-verifica/dados-de-comorbidades-de-pacientes-mortos-por-covid-19-nos-eua-sao-tirados-de-contexto-nas-redes/,Brazil,2020-09-11 00:00:00,213,explanation data from cdc said only 6 of people who died from sarscov2 did not have any other comorbidities that does not means that they died of covid19 what data does say is something known to experts since the beginning people with comorbidities are at more risk of dieing from the disease,FALSE,https://www.poynter.org/?ifcn_misinformation=cdc-admitted-only-6-of-recorded-deaths-where-in-fact-from-covid-19, Estadão Verifica, cdc admitted only 6 of recorded deaths where in fact from covid19
https://piaui.folha.uol.com.br/lupa/2020/09/10/verificamos-auxilio-pandemia/,Brazil,2020-09-10 00:00:00,214,explanation all the mentioned countries established temporary benefits for poor citizens,FALSE,https://www.poynter.org/?ifcn_misinformation=while-poor-brazilians-were-entitled-to-a-600-reais-allowance-during-the-pandemic-cubans-argentinians-and-venezuelans-received-no-support, Agência Lupa, while poor brazilians were entitled to a 600 reais allowance during the pandemic cubans argentinians and venezuelans received no support
https://politica.estadao.com.br/blogs/estadao-verifica/pacientes-com-lupus-nao-sao-imunes-ao-novo-coronavirus/,Brazil,2020-09-12 00:00:00,215,explanation a common treatment to lupus is hydroxychloroquine  which is falsely related to immunity in people with that disease but a brazilian study showed that there is no difference on the number of infected people that have lupus and those who doesnt have it,FALSE,https://www.poynter.org/?ifcn_misinformation=lupus-patients-are-immune-to-covid-19, Estadão Verifica, lupus patients are immune to covid19
https://www.aosfatos.org/noticias/nao-e-verdade-que-vacina-contra-covid-19-cause-dano-irreversivel-ao-dna-humano/,Brazil,2020-09-10 00:00:00,216,explanation experts heard by aos fatos explained that the genome manipulated in these cases is in the virus  not the human  and that these immunizations only help the immune system to recognize and fight infections caused by this virus,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-cause-irreversible-damage-to-human-dna-says-robert-f-kennedy-jr, Aos Fatos, covid19 vaccines cause irreversible damage to human dna says robert f kennedy jr
https://www.aosfatos.org/noticias/e-falso-que-base-de-dados-mostra-que-kits-de-testes-para-covid-19-eram-comprados-desde-2017/,Brazil,2020-09-09 00:00:00,217,explanation in april of this year  the platform started to gather medical items considered relevant to the pandemic  such as some reagents used in tests  with the nomenclature test kits for covid19 the objective was to help monitor the acquisition of these supplies  but it generated confusion  since purchases made before the circulation of the new coronavirus started to be classified with the name of the disease after the misinterpretation that the new nomenclature caused  wits went back,FALSE,https://www.poynter.org/?ifcn_misinformation=world-bank-database-shows-that-covid-19-tests-have-been-purchased-since-2017, Aos Fatos, world bank database shows that covid19 tests have been purchased since 2017
https://www.aosfatos.org/noticias/foto-de-rodrigo-maia-em-evento-com-pezao-foi-registrada-em-2018/,Brazil,2020-09-08 00:00:00,218,explanation the image  which has been shared on the networks as if it were the last weekend september 6 and 7  is from march 2018  well before pezão was arrested in november of that year and two years before the covid19 pandemic,FALSE,https://www.poynter.org/?ifcn_misinformation=president-of-the-brazilian-chamber-of-deputies-attends-party-of-former-governor-of-rio-de-janeiro-during-the-pandemic, Aos Fatos, president of the brazilian chamber of deputies attends party of former governor of rio de janeiro during the pandemic
https://www.aosfatos.org/noticias/teste-de-prender-respiracao-nao-indica-se-alguem-tem-covid-19/,Brazil,2020-09-08 00:00:00,219,explanation according to who world health organization and a specialist interviewed by aos fatos  it isnt possible to diagnose a patients covid19 through his ability to hold his breath,FALSE,https://www.poynter.org/?ifcn_misinformation=video-test-in-which-the-user-must-hold-their-breath-for-about-20-seconds-diagnoses-covid-19-infection, Aos Fatos, video test in which the user must hold their breath for about 20 seconds diagnoses covid19 infection
https://piaui.folha.uol.com.br/lupa/2021/02/01/verificamos-hidroxicloroquina-estados-unidos-trump/,Brazil,2021-02-01 00:00:00,220,explanation the two examples are an article published in august and a study made by researchers from chinese institutions  published on january 18th before trump left office,FALSE,https://www.poynter.org/?ifcn_misinformation=american-scientific-institutions-started-to-recommend-hydroxychloroquine-days-after-trump-leaves-office, Agência Lupa, american scientific institutions started to recommend hydroxychloroquine days after trump leaves office
https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-projeto-de-lei-preveja-prisao-para-quem-se-recusar-a-tomar-vacina-contra-a-covid-19/,Brazil,2020-09-04 00:00:00,221,explanation the project of law does not says vaccination is mandatory the possibility of obliging people to be vaccinated has already been made possible by a law signed by president jair bolsonaro despite of that  he says there will not be an act to mandatorily vaccine people,FALSE,https://www.poynter.org/?ifcn_misinformation=project-of-law-intends-to-turn-vaccination-against-covid-19-mandatory-people-who-refuse-it-will-be-arrested-2, Estadão Verifica, project of law intends to turn vaccination against covid19 mandatory people who refuse it will be arrested
